"Sample    : Ni",
"12",
"11",
"10",
"10",
"10",
"12",
"19",
"17",
"15",
"7",
"13",
"15",
"18",
"8",
"10",
"11",
"11",
"15",
"16",
"12",
"19",
"22",
"31",
"40",
"48",
"83",
"67",
"93",
"115",
"154",
"187",
"184",
"269",
"294",
"303",
"417",
"407",
"349",
"355",
"358",
"372",
"325",
"252",
"231",
"155",
"149",
"113",
"94",
"93",
"59",
"53",
"48",
"36",
"44",
"38",
"45",
"38",
"44",
"29",
"22",
"48",
"56",
"43",
"52",
"43",
"56",
"46",
"67",
"54",
"57",
"73",
"79",
"68",
"59",
"54",
"61",
"59",
"39",
"34",
"41",
"25",
"23",
"19",
"19",
"26",
"14",
"27",
"27",
"15",
"15",
"20",
"26",
"18",
"30",
"14",
"26",
"24",
"20",
"26",
"27",
"32",
"21",
"35",
"29",
"20",
"27",
"32",
"31",
"25",
"23",
"24",
"22",
"26",
"27",
"34",
"32",
"37",
"39",
"38",
"22",
"40",
"33",
"42",
"52",
"35",
"36",
"34",
"43",
"46",
"39",
"45",
"46",
"31",
"29",
"26",
"45",
"39",
"48",
"18",
"31",
"24",
"42",
"26",
"34",
"37",
"30",
"21",
"32",
"21",
"21",
"31",
"37",
"34",
"32",
"38",
"30",
"19",
"16",
"32",
"27",
"23",
"29",
"26",
"27",
"22",
"30",
"22",
"30",
"33",
"27",
"32",
"32",
"27",
"29",
"25",
"24",
"21",
"24",
"19",
"24",
"22",
"39",
"35",
"30",
"26",
"27",
"31",
"27",
"35",
"35",
"25",
"34",
"35",
"31",
"24",
"32",
"26",
"33",
"38",
"39",
"33",
"25",
"33",
"32",
"26",
"41",
"40",
"35",
"27",
"31",
"33",
"39",
"36",
"31",
"39",
"48",
"36",
"52",
"30",
"37",
"41",
"48",
"40",
"36",
"45",
"40",
"53",
"61",
"48",
"49",
"71",
"55",
"64",
"72",
"93",
"92",
"115",
"89",
"112",
"106",
"111",
"120",
"109",
"129",
"105",
"109",
"104",
"109",
"88",
"79",
"68",
"72",
"55",
"71",
"68",
"52",
"54",
"62",
"56",
"39",
"51",
"42",
"52",
"73",
"58",
"67",
"49",
"52",
"51",
"62",
"55",
"51",
"61",
"58",
"56",
"56",
"65",
"64",
"56",
"72",
"80",
"79",
"59",
"49",
"65",
"78",
"78",
"68",
"44",
"85",
"63",
"80",
"68",
"77",
"65",
"79",
"77",
"89",
"97",
"109",
"83",
"82",
"86",
"97",
"83",
"97",
"82",
"101",
"102",
"99",
"99",
"82",
"100",
"106",
"76",
"99",
"101",
"93",
"93",
"99",
"73",
"93",
"83",
"80",
"69",
"70",
"82",
"73",
"62",
"85",
"64",
"78",
"85",
"86",
"56",
"78",
"73",
"77",
"54",
"56",
"77",
"62",
"93",
"95",
"70",
"64",
"71",
"79",
"85",
"91",
"71",
"75",
"87",
"95",
"85",
"98",
"83",
"82",
"91",
"93",
"64",
"116",
"98",
"92",
"90",
"92",
"98",
"100",
"102",
"106",
"102",
"97",
"115",
"118",
"121",
"119",
"119",
"127",
"136",
"119",
"120",
"150",
"156",
"171",
"147",
"169",
"158",
"183",
"172",
"221",
"218",
"264",
"300",
"390",
"475",
"637",
"871",
"1280",
"1608",
"2297",
"2934",
"4118",
"5019",
"6761",
"8598",
"10816",
"12719",
"15802",
"18236",
"21507",
"23033",
"26762",
"28629",
"31657",
"30897",
"32720",
"32727",
"33494",
"30493",
"30881",
"27415",
"26053",
"21838",
"20136",
"17155",
"14804",
"11910",
"9871",
"7972",
"6368",
"4722",
"3614",
"2666",
"1971",
"1449",
"1032",
"799",
"552",
"424",
"309",
"228",
"179",
"152",
"125",
"154",
"136",
"119",
"136",
"116",
"121",
"111",
"112",
"126",
"135",
"97",
"102",
"113",
"139",
"124",
"130",
"130",
"130",
"117",
"138",
"148",
"147",
"138",
"176",
"157",
"189",
"167",
"185",
"230",
"263",
"280",
"315",
"379",
"480",
"491",
"596",
"732",
"903",
"1082",
"1430",
"1557",
"1956",
"2120",
"2598",
"2876",
"3247",
"3410",
"3698",
"4062",
"4195",
"4131",
"4349",
"4183",
"4070",
"3779",
"3737",
"3327",
"3244",
"2728",
"2514",
"2102",
"1837",
"1468",
"1291",
"1018",
"872",
"651",
"552",
"391",
"334",
"264",
"212",
"167",
"136",
"117",
"113",
"95",
"80",
"81",
"86",
"73",
"73",
"80",
"87",
"85",
"79",
"91",
"72",
"88",
"91",
"65",
"69",
"76",
"88",
"83",
"90",
"77",
"63",
"61",
"78",
"59",
"45",
"67",
"61",
"45",
"64",
"77",
"58",
"60",
"63",
"46",
"57",
"63",
"77",
"50",
"57",
"56",
"62",
"58",
"62",
"56",
"54",
"48",
"60",
"50",
"57",
"58",
"62",
"44",
"50",
"59",
"54",
"51",
"58",
"71",
"59",
"60",
"71",
"76",
"57",
"49",
"61",
"54",
"65",
"43",
"43",
"54",
"65",
"61",
"40",
"56",
"63",
"36",
"64",
"61",
"56",
"59",
"55",
"53",
"65",
"49",
"63",
"50",
"52",
"63",
"64",
"69",
"61",
"75",
"64",
"65",
"49",
"70",
"61",
"49",
"67",
"73",
"64",
"44",
"69",
"61",
"64",
"56",
"61",
"56",
"61",
"60",
"72",
"61",
"60",
"61",
"49",
"74",
"65",
"58",
"73",
"74",
"60",
"59",
"69",
"48",
"52",
"62",
"57",
"51",
"80",
"68",
"70",
"76",
"71",
"53",
"51",
"64",
"56",
"67",
"62",
"64",
"53",
"68",
"65",
"57",
"53",
"63",
"60",
"64",
"59",
"50",
"70",
"76",
"64",
"55",
"55",
"49",
"58",
"56",
"52",
"55",
"60",
"51",
"53",
"49",
"43",
"59",
"52",
"54",
"61",
"50",
"53",
"55",
"56",
"44",
"43",
"56",
"64",
"58",
"67",
"45",
"75",
"50",
"48",
"54",
"69",
"57",
"64",
"42",
"53",
"45",
"73",
"44",
"60",
"45",
"53",
"62",
"57",
"48",
"57",
"62",
"60",
"62",
"42",
"58",
"50",
"61",
"46",
"63",
"51",
"56",
"50",
"48",
"58",
"60",
"50",
"53",
"61",
"49",
"55",
"51",
"82",
"55",
"58",
"50",
"49",
"45",
"69",
"50",
"42",
"50",
"57",
"65",
"50",
"73",
"63",
"40",
"77",
"64",
"61",
"51",
"60",
"57",
"46",
"67",
"61",
"61",
"42",
"61",
"40",
"63",
"45",
"70",
"46",
"50",
"60",
"43",
"63",
"48",
"65",
"64",
"44",
"44",
"58",
"62",
"54",
"61",
"79",
"61",
"52",
"39",
"57",
"58",
"51",
"55",
"51",
"59",
"51",
"73",
"46",
"56",
"59",
"46",
"67",
"46",
"51",
"40",
"48",
"48",
"55",
"53",
"49",
"49",
"57",
"55",
"56",
"54",
"60",
"49",
"53",
"56",
"61",
"50",
"58",
"42",
"51",
"41",
"58",
"48",
"43",
"52",
"57",
"56",
"35",
"58",
"53",
"45",
"67",
"55",
"56",
"42",
"46",
"49",
"54",
"43",
"52",
"50",
"52",
"39",
"51",
"42",
"40",
"43",
"57",
"46",
"50",
"41",
"54",
"45",
"57",
"44",
"51",
"40",
"52",
"40",
"55",
"41",
"49",
"54",
"52",
"41",
"57",
"56",
"57",
"45",
"52",
"45",
"41",
"45",
"34",
"39",
"50",
"44",
"48",
"46",
"60",
"59",
"61",
"55",
"33",
"67",
"51",
"50",
"52",
"39",
"53",
"53",
"50",
"45",
"51",
"41",
"49",
"46",
"51",
"40",
"63",
"46",
"45",
"57",
"51",
"39",
"45",
"56",
"58",
"46",
"52",
"58",
"50",
"44",
"44",
"64",
"43",
"48",
"37",
"35",
"41",
"38",
"53",
"52",
"37",
"45",
"45",
"58",
"65",
"46",
"51",
"62",
"43",
"45",
"52",
"51",
"50",
"54",
"59",
"41",
"55",
"52",
"43",
"50",
"53",
"52",
"42",
"50",
"54",
"43",
"42",
"45",
"55",
"56",
"62",
"56",
"61",
"35",
"69",
"56",
"58",
"50",
"50",
"43",
"40",
"51",
"50",
"56",
"50",
"39",
"44",
"40",
"48",
"52",
"44",
"44",
"54",
"45",
"40",
"45",
"51",
"53",
"62",
"56",
"54",
"54",
"54",
"55",
"52",
"39",
"54",
"49",
"55",
"48",
"39",
"57",
"62",
"49",
"60",
"53",
"59",
"52",
"48",
"42",
"50",
"50",
"55",
"35",
"53",
"41",
"55",
"54",
"54",
"49",
"46",
"30",
"42",
"42",
"45",
"40",
"48",
"35",
"39",
"37",
"36",
"56",
"41",
"43",
"36",
"37",
"52",
"44",
"31",
"40",
"38",
"43",
"53",
"51",
"55",
"50",
"59",
"48",
"43",
"52",
"39",
"40",
"49",
"42",
"45",
"43",
"36",
"39",
"55",
"50",
"43",
"35",
"44",
"43",
"25",
"49",
"35",
"48",
"43",
"40",
"46",
"46",
"39",
"39",
"41",
"39",
"31",
"58",
"50",
"49",
"45",
"50",
"43",
"49",
"44",
"45",
"41",
"42",
"35",
"45",
"52",
"39",
"51",
"46",
"49",
"44",
"43",
"29",
"49",
"35",
"38",
"44",
"48",
"38",
"42",
"51",
"41",
"50",
"44",
"46",
"44",
"41",
"31",
"42",
"52",
"38",
"32",
"36",
"43",
"34",
"52",
"42",
"42",
"48",
"45",
"44",
"39",
"46",
"38",
"40",
"44",
"43",
"39",
"51",
"30",
"41",
"40",
"39",
"48",
"51",
"53",
"43",
"37",
"38",
"53",
"44",
"40",
"49",
"44",
"46",
"52",
"54",
"58",
"85",
"71",
"62",
"67",
"74",
"78",
"72",
"65",
"96",
"90",
"79",
"93",
"92",
"81",
"73",
"92",
"92",
"71",
"93",
"92",
"75",
"97",
"61",
"72",
"72",
"75",
"50",
"56",
"62",
"60",
"50",
"36",
"50",
"46",
"35",
"46",
"40",
"36",
"46",
"53",
"39",
"35",
"44",
"36",
"53",
"39",
"40",
"42",
"29",
"37",
"42",
"39",
"43",
"27",
"37",
"45",
"41",
"37",
"37",
"44",
"34",
"36",
"45",
"36",
"50",
"40",
"55",
"49",
"41",
"44",
"43",
"40",
"46",
"34",
"39",
"40",
"45",
"44",
"54",
"41",
"38",
"52",
"37",
"57",
"39",
"50",
"42",
"57",
"34",
"52",
"59",
"55",
"54",
"52",
"42",
"50",
"53",
"42",
"53",
"62",
"34",
"59",
"49",
"55",
"42",
"42",
"44",
"44",
"42",
"39",
"33",
"33",
"42",
"34",
"42",
"56",
"42",
"38",
"49",
"40",
"39",
"51",
"30",
"34",
"37",
"38",
"35",
"40",
"48",
"39",
"38",
"41",
"48",
"33",
"43",
"31",
"42",
"32",
"46",
"30",
"44",
"41",
"41",
"43",
"33",
"38",
"33",
"35",
"35",
"38",
"40",
"44",
"27",
"37",
"38",
"34",
"46",
"35",
"43",
"43",
"43",
"44",
"34",
"36",
"39",
"32",
"32",
"40",
"43",
"51",
"39",
"40",
"27",
"40",
"49",
"32",
"34",
"33",
"40",
"31",
"42",
"41",
"27",
"38",
"31",
"32",
"33",
"38",
"44",
"35",
"41",
"39",
"40",
"31",
"38",
"30",
"38",
"36",
"32",
"35",
"34",
"32",
"36",
"32",
"31",
"38",
"30",
"40",
"40",
"31",
"31",
"26",
"39",
"33",
"27",
"41",
"30",
"27",
"39",
"42",
"44",
"31",
"25",
"37",
"37",
"51",
"29",
"25",
"33",
"32",
"34",
"31",
"30",
"42",
"29",
"35",
"42",
"42",
"37",
"29",
"40",
"38",
"46",
"34",
"32",
"25",
"39",
"38",
"25",
"40",
"36",
"45",
"31",
"33",
"34",
"40",
"29",
"42",
"33",
"39",
"36",
"31",
"34",
"33",
"30",
"46",
"33",
"41",
"41",
"37",
"30",
"36",
"41",
"41",
"41",
"26",
"34",
"44",
"29",
"32",
"33",
"34",
"42",
"30",
"44",
"30",
"43",
"42",
"24",
"38",
"29",
"34",
"33",
"41",
"30",
"26",
"42",
"43",
"39",
"32",
"37",
"34",
"37",
"39",
"34",
"30",
"30",
"46",
"41",
"46",
"33",
"34",
"37",
"35",
"41",
"37",
"35",
"29",
"42",
"41",
"30",
"56",
"41",
"37",
"38",
"32",
"35",
"52",
"42",
"39",
"43",
"39",
"49",
"46",
"25",
"39",
"43",
"38",
"31",
"43",
"34",
"34",
"41",
"44",
"50",
"50",
"41",
"35",
"36",
"48",
"34",
"44",
"53",
"54",
"30",
"46",
"48",
"60",
"37",
"42",
"40",
"48",
"41",
"52",
"53",
"54",
"45",
"52",
"51",
"42",
"49",
"53",
"46",
"46",
"45",
"45",
"49",
"55",
"54",
"63",
"54",
"51",
"59",
"60",
"63",
"69",
"53",
"69",
"80",
"87",
"72",
"72",
"65",
"67",
"83",
"76",
"60",
"105",
"93",
"90",
"92",
"111",
"89",
"113",
"120",
"119",
"104",
"93",
"135",
"119",
"134",
"128",
"129",
"146",
"137",
"163",
"167",
"172",
"167",
"150",
"210",
"204",
"177",
"196",
"184",
"206",
"226",
"198",
"224",
"214",
"213",
"209",
"227",
"229",
"244",
"241",
"275",
"250",
"221",
"254",
"237",
"223",
"268",
"257",
"228",
"267",
"229",
"212",
"212",
"219",
"198",
"248",
"231",
"211",
"169",
"208",
"203",
"186",
"182",
"181",
"168",
"157",
"183",
"143",
"142",
"169",
"147",
"126",
"129",
"109",
"124",
"121",
"121",
"129",
"105",
"99",
"100",
"91",
"94",
"83",
"91",
"81",
"76",
"73",
"68",
"75",
"65",
"71",
"76",
"74",
"71",
"50",
"58",
"58",
"49",
"46",
"51",
"60",
"41",
"52",
"62",
"44",
"62",
"67",
"75",
"71",
"62",
"74",
"78",
"79",
"75",
"83",
"98",
"78",
"82",
"102",
"82",
"118",
"116",
"109",
"129",
"104",
"108",
"114",
"123",
"128",
"133",
"124",
"115",
"142",
"128",
"124",
"117",
"97",
"110",
"109",
"105",
"105",
"83",
"97",
"76",
"87",
"91",
"60",
"65",
"67",
"70",
"65",
"59",
"46",
"49",
"42",
"41",
"36",
"44",
"38",
"33",
"45",
"22",
"35",
"36",
"35",
"37",
"17101",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Ni, P , Ca, Rh",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    NiLa         0.86     0.049",
"                      P Ka         2.02     0.017",
"                      CaKa         3.68     0.214",
"                      CaKb         4.03     0.032",
"                      NiKaESC      5.74     0.047",
"                      NiKa         7.48    22.341",
"                      NiKb         8.27     2.882",
"                      NiKaSUM     14.95     0.042",
"                      RhKaC       19.20     0.169",
"                      ----        19.48     0.070",
"                      RhKa        20.13     0.081",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
