"Sample    : Fe",
"22",
"8",
"10",
"14",
"21",
"11",
"14",
"15",
"10",
"21",
"10",
"12",
"16",
"12",
"11",
"14",
"8",
"12",
"16",
"10",
"6",
"13",
"12",
"13",
"8",
"6",
"7",
"12",
"10",
"15",
"12",
"8",
"17",
"10",
"4",
"17",
"13",
"18",
"15",
"12",
"27",
"16",
"27",
"35",
"37",
"33",
"46",
"33",
"50",
"43",
"35",
"37",
"29",
"37",
"18",
"15",
"24",
"21",
"12",
"17",
"12",
"8",
"15",
"15",
"21",
"12",
"14",
"7",
"10",
"8",
"16",
"14",
"23",
"12",
"27",
"11",
"8",
"20",
"24",
"28",
"21",
"21",
"17",
"13",
"16",
"19",
"16",
"14",
"11",
"15",
"17",
"10",
"17",
"7",
"7",
"12",
"18",
"12",
"15",
"19",
"16",
"16",
"12",
"21",
"11",
"16",
"12",
"7",
"18",
"11",
"11",
"14",
"6",
"16",
"11",
"15",
"14",
"14",
"12",
"7",
"11",
"11",
"13",
"11",
"5",
"10",
"8",
"13",
"14",
"8",
"8",
"13",
"13",
"18",
"15",
"7",
"14",
"12",
"8",
"5",
"11",
"12",
"14",
"7",
"5",
"8",
"14",
"11",
"10",
"8",
"17",
"8",
"15",
"17",
"10",
"10",
"12",
"14",
"15",
"18",
"5",
"13",
"12",
"8",
"6",
"11",
"15",
"3",
"8",
"13",
"20",
"10",
"10",
"12",
"20",
"15",
"12",
"19",
"10",
"17",
"6",
"10",
"15",
"11",
"21",
"19",
"15",
"17",
"15",
"14",
"30",
"21",
"19",
"15",
"18",
"16",
"15",
"25",
"20",
"15",
"14",
"18",
"21",
"18",
"23",
"13",
"19",
"15",
"14",
"24",
"17",
"18",
"14",
"18",
"15",
"14",
"15",
"15",
"13",
"22",
"11",
"21",
"19",
"16",
"18",
"15",
"17",
"18",
"15",
"16",
"23",
"14",
"14",
"14",
"24",
"16",
"13",
"25",
"16",
"14",
"24",
"19",
"19",
"17",
"21",
"21",
"10",
"19",
"25",
"28",
"32",
"25",
"21",
"20",
"29",
"28",
"14",
"28",
"24",
"29",
"37",
"30",
"28",
"38",
"30",
"38",
"47",
"40",
"36",
"51",
"48",
"53",
"58",
"65",
"77",
"90",
"107",
"122",
"111",
"126",
"146",
"145",
"151",
"158",
"155",
"156",
"121",
"101",
"118",
"87",
"88",
"68",
"71",
"60",
"41",
"47",
"31",
"39",
"40",
"37",
"22",
"31",
"38",
"33",
"28",
"50",
"25",
"30",
"43",
"36",
"43",
"41",
"36",
"47",
"40",
"43",
"34",
"34",
"40",
"43",
"36",
"33",
"49",
"36",
"39",
"31",
"45",
"39",
"54",
"40",
"65",
"30",
"69",
"41",
"39",
"46",
"47",
"56",
"61",
"34",
"57",
"64",
"64",
"65",
"60",
"68",
"82",
"65",
"65",
"78",
"87",
"83",
"84",
"74",
"95",
"75",
"75",
"67",
"83",
"85",
"69",
"82",
"71",
"64",
"75",
"68",
"64",
"71",
"59",
"85",
"85",
"59",
"58",
"90",
"64",
"87",
"54",
"67",
"71",
"42",
"51",
"64",
"71",
"74",
"57",
"53",
"52",
"73",
"61",
"65",
"53",
"68",
"70",
"75",
"59",
"54",
"77",
"74",
"75",
"58",
"77",
"66",
"80",
"87",
"76",
"89",
"88",
"71",
"89",
"88",
"95",
"94",
"87",
"105",
"88",
"91",
"98",
"122",
"114",
"118",
"107",
"120",
"112",
"136",
"133",
"145",
"157",
"152",
"137",
"158",
"159",
"171",
"183",
"212",
"304",
"287",
"407",
"552",
"717",
"1004",
"1415",
"1909",
"2703",
"3651",
"4827",
"6523",
"8403",
"10526",
"13331",
"16420",
"19697",
"22160",
"25198",
"28572",
"30910",
"32495",
"35652",
"34529",
"34812",
"32549",
"31359",
"28890",
"26658",
"23074",
"20687",
"16896",
"14170",
"11256",
"9250",
"7274",
"5467",
"3953",
"3083",
"2075",
"1508",
"1041",
"765",
"546",
"388",
"292",
"250",
"201",
"146",
"143",
"138",
"134",
"137",
"133",
"131",
"128",
"136",
"152",
"136",
"149",
"130",
"149",
"165",
"166",
"170",
"202",
"198",
"218",
"242",
"241",
"332",
"348",
"454",
"478",
"651",
"861",
"994",
"1236",
"1496",
"1837",
"2197",
"2355",
"2774",
"3368",
"3513",
"3956",
"4142",
"4523",
"4475",
"4366",
"4362",
"4125",
"3951",
"3522",
"3384",
"2972",
"2729",
"2152",
"1866",
"1587",
"1280",
"1045",
"783",
"647",
"536",
"358",
"294",
"234",
"168",
"146",
"151",
"93",
"95",
"69",
"83",
"78",
"76",
"81",
"64",
"95",
"81",
"85",
"123",
"91",
"107",
"114",
"133",
"121",
"151",
"133",
"181",
"139",
"159",
"151",
"146",
"124",
"128",
"128",
"107",
"103",
"114",
"77",
"101",
"80",
"77",
"75",
"60",
"78",
"65",
"67",
"61",
"73",
"63",
"57",
"73",
"52",
"75",
"67",
"83",
"76",
"71",
"69",
"68",
"61",
"69",
"72",
"93",
"57",
"71",
"56",
"61",
"65",
"75",
"69",
"71",
"84",
"87",
"65",
"63",
"66",
"81",
"71",
"73",
"74",
"84",
"74",
"75",
"88",
"84",
"78",
"67",
"88",
"76",
"66",
"87",
"66",
"65",
"88",
"59",
"65",
"65",
"60",
"66",
"61",
"71",
"68",
"60",
"68",
"68",
"74",
"69",
"65",
"75",
"66",
"73",
"70",
"60",
"69",
"67",
"61",
"60",
"59",
"66",
"59",
"89",
"64",
"78",
"56",
"78",
"74",
"73",
"66",
"65",
"60",
"69",
"71",
"75",
"69",
"74",
"82",
"65",
"74",
"75",
"88",
"69",
"94",
"80",
"80",
"61",
"63",
"80",
"74",
"73",
"77",
"75",
"60",
"78",
"69",
"89",
"72",
"52",
"66",
"74",
"76",
"65",
"58",
"64",
"56",
"64",
"67",
"52",
"69",
"57",
"63",
"87",
"65",
"60",
"67",
"64",
"58",
"65",
"48",
"64",
"68",
"54",
"57",
"56",
"54",
"58",
"61",
"57",
"50",
"70",
"59",
"73",
"65",
"71",
"55",
"69",
"53",
"58",
"66",
"63",
"73",
"71",
"53",
"64",
"49",
"64",
"63",
"57",
"56",
"71",
"54",
"57",
"67",
"55",
"70",
"64",
"63",
"55",
"67",
"51",
"60",
"63",
"65",
"60",
"64",
"55",
"65",
"66",
"80",
"65",
"66",
"68",
"54",
"69",
"61",
"68",
"61",
"57",
"73",
"47",
"67",
"68",
"78",
"67",
"63",
"70",
"59",
"57",
"66",
"81",
"50",
"61",
"60",
"70",
"54",
"63",
"60",
"61",
"60",
"59",
"49",
"65",
"72",
"69",
"74",
"63",
"55",
"70",
"71",
"64",
"53",
"58",
"71",
"65",
"56",
"65",
"61",
"71",
"57",
"67",
"65",
"60",
"69",
"72",
"74",
"77",
"85",
"67",
"69",
"68",
"74",
"76",
"67",
"66",
"73",
"82",
"84",
"68",
"59",
"76",
"68",
"82",
"68",
"59",
"71",
"61",
"77",
"57",
"77",
"75",
"59",
"74",
"81",
"93",
"84",
"81",
"91",
"93",
"82",
"99",
"108",
"116",
"124",
"127",
"131",
"184",
"173",
"145",
"166",
"170",
"192",
"195",
"225",
"198",
"235",
"215",
"213",
"202",
"186",
"162",
"165",
"153",
"148",
"142",
"136",
"122",
"108",
"108",
"96",
"92",
"75",
"91",
"83",
"78",
"63",
"64",
"48",
"52",
"57",
"67",
"63",
"58",
"64",
"46",
"61",
"57",
"53",
"83",
"68",
"48",
"56",
"61",
"70",
"54",
"58",
"58",
"85",
"47",
"52",
"43",
"64",
"52",
"68",
"72",
"64",
"51",
"64",
"74",
"69",
"80",
"67",
"47",
"55",
"55",
"58",
"71",
"46",
"60",
"56",
"57",
"69",
"58",
"56",
"71",
"66",
"69",
"68",
"63",
"67",
"55",
"57",
"75",
"59",
"57",
"61",
"70",
"60",
"55",
"49",
"69",
"63",
"53",
"60",
"54",
"54",
"82",
"51",
"57",
"81",
"69",
"67",
"81",
"71",
"74",
"57",
"69",
"54",
"56",
"63",
"61",
"64",
"69",
"71",
"68",
"83",
"78",
"92",
"70",
"80",
"74",
"82",
"89",
"69",
"84",
"63",
"73",
"90",
"88",
"71",
"92",
"87",
"80",
"100",
"88",
"89",
"124",
"83",
"89",
"82",
"80",
"83",
"89",
"75",
"89",
"72",
"89",
"95",
"86",
"81",
"90",
"82",
"81",
"64",
"73",
"68",
"63",
"72",
"58",
"77",
"74",
"68",
"55",
"63",
"74",
"74",
"53",
"69",
"67",
"67",
"58",
"59",
"48",
"72",
"46",
"61",
"48",
"59",
"67",
"60",
"68",
"38",
"65",
"60",
"63",
"56",
"51",
"65",
"59",
"59",
"68",
"56",
"55",
"56",
"41",
"56",
"58",
"60",
"66",
"63",
"63",
"64",
"49",
"66",
"57",
"54",
"50",
"60",
"66",
"55",
"59",
"61",
"77",
"65",
"68",
"66",
"68",
"66",
"65",
"72",
"83",
"86",
"71",
"87",
"88",
"81",
"98",
"78",
"89",
"94",
"100",
"112",
"110",
"103",
"104",
"101",
"104",
"94",
"75",
"91",
"87",
"86",
"96",
"84",
"72",
"85",
"80",
"83",
"70",
"72",
"68",
"70",
"46",
"65",
"61",
"54",
"48",
"69",
"49",
"45",
"58",
"56",
"54",
"48",
"64",
"53",
"51",
"46",
"53",
"67",
"61",
"63",
"63",
"56",
"73",
"65",
"63",
"56",
"63",
"66",
"69",
"55",
"63",
"40",
"65",
"54",
"54",
"63",
"68",
"78",
"67",
"66",
"51",
"68",
"76",
"82",
"59",
"77",
"66",
"74",
"42",
"60",
"71",
"81",
"64",
"61",
"60",
"58",
"56",
"56",
"58",
"86",
"59",
"58",
"61",
"54",
"67",
"57",
"43",
"70",
"69",
"38",
"61",
"53",
"55",
"48",
"42",
"51",
"67",
"43",
"47",
"58",
"57",
"55",
"55",
"57",
"54",
"49",
"52",
"67",
"55",
"50",
"57",
"49",
"48",
"46",
"48",
"40",
"66",
"53",
"53",
"63",
"46",
"46",
"43",
"64",
"56",
"48",
"56",
"48",
"49",
"46",
"47",
"58",
"41",
"49",
"53",
"52",
"52",
"67",
"48",
"54",
"55",
"46",
"64",
"49",
"49",
"45",
"36",
"46",
"46",
"36",
"41",
"46",
"43",
"38",
"59",
"49",
"51",
"48",
"53",
"48",
"48",
"54",
"57",
"49",
"41",
"54",
"54",
"51",
"50",
"50",
"65",
"51",
"51",
"58",
"41",
"63",
"61",
"33",
"54",
"39",
"48",
"42",
"43",
"38",
"46",
"45",
"52",
"54",
"47",
"55",
"41",
"54",
"51",
"41",
"57",
"43",
"37",
"38",
"36",
"45",
"48",
"36",
"56",
"48",
"49",
"53",
"55",
"40",
"47",
"49",
"47",
"41",
"38",
"33",
"47",
"50",
"43",
"41",
"55",
"43",
"50",
"54",
"40",
"53",
"47",
"38",
"49",
"35",
"56",
"53",
"36",
"49",
"52",
"37",
"53",
"49",
"45",
"46",
"47",
"43",
"42",
"36",
"48",
"39",
"46",
"45",
"37",
"54",
"51",
"48",
"32",
"51",
"50",
"53",
"43",
"59",
"31",
"45",
"37",
"38",
"46",
"48",
"59",
"46",
"53",
"47",
"34",
"48",
"42",
"46",
"55",
"49",
"47",
"38",
"42",
"45",
"46",
"43",
"42",
"45",
"51",
"48",
"54",
"43",
"42",
"46",
"52",
"38",
"37",
"54",
"49",
"51",
"34",
"45",
"47",
"49",
"55",
"47",
"43",
"64",
"49",
"32",
"35",
"40",
"54",
"40",
"53",
"38",
"34",
"43",
"36",
"46",
"43",
"46",
"43",
"36",
"42",
"46",
"46",
"38",
"45",
"38",
"37",
"59",
"46",
"42",
"46",
"54",
"43",
"47",
"35",
"41",
"48",
"29",
"30",
"43",
"42",
"51",
"41",
"40",
"41",
"36",
"56",
"51",
"49",
"30",
"34",
"47",
"47",
"39",
"41",
"41",
"42",
"39",
"46",
"57",
"47",
"39",
"46",
"42",
"37",
"47",
"50",
"46",
"38",
"47",
"48",
"43",
"50",
"51",
"40",
"36",
"34",
"40",
"42",
"55",
"41",
"30",
"45",
"49",
"47",
"39",
"47",
"47",
"32",
"42",
"40",
"43",
"45",
"51",
"49",
"51",
"52",
"28",
"34",
"43",
"56",
"56",
"49",
"35",
"56",
"52",
"36",
"36",
"32",
"41",
"47",
"29",
"49",
"53",
"36",
"41",
"49",
"38",
"40",
"55",
"47",
"42",
"46",
"37",
"39",
"48",
"36",
"48",
"40",
"34",
"45",
"49",
"39",
"42",
"40",
"36",
"36",
"48",
"40",
"48",
"48",
"39",
"34",
"38",
"41",
"36",
"40",
"43",
"31",
"27",
"29",
"45",
"29",
"38",
"40",
"38",
"41",
"42",
"40",
"37",
"43",
"33",
"45",
"46",
"37",
"38",
"48",
"60",
"32",
"43",
"37",
"42",
"45",
"41",
"51",
"37",
"56",
"46",
"37",
"39",
"41",
"51",
"35",
"38",
"43",
"37",
"29",
"41",
"47",
"33",
"41",
"42",
"28",
"34",
"33",
"43",
"31",
"33",
"36",
"51",
"50",
"37",
"39",
"34",
"49",
"40",
"41",
"36",
"38",
"33",
"57",
"38",
"45",
"51",
"47",
"34",
"53",
"37",
"37",
"47",
"45",
"36",
"46",
"52",
"39",
"36",
"38",
"46",
"50",
"34",
"45",
"37",
"46",
"41",
"46",
"41",
"43",
"37",
"39",
"45",
"39",
"49",
"48",
"37",
"48",
"37",
"53",
"61",
"40",
"39",
"36",
"31",
"49",
"40",
"40",
"37",
"48",
"52",
"47",
"53",
"55",
"54",
"57",
"38",
"47",
"55",
"58",
"53",
"42",
"58",
"40",
"68",
"51",
"51",
"56",
"69",
"64",
"58",
"58",
"57",
"57",
"51",
"74",
"61",
"61",
"49",
"59",
"65",
"59",
"63",
"75",
"85",
"78",
"71",
"83",
"73",
"83",
"82",
"67",
"83",
"83",
"74",
"91",
"99",
"89",
"106",
"99",
"126",
"118",
"126",
"98",
"110",
"113",
"134",
"124",
"156",
"155",
"144",
"160",
"154",
"169",
"177",
"208",
"216",
"193",
"206",
"202",
"211",
"202",
"245",
"246",
"260",
"264",
"253",
"235",
"265",
"261",
"252",
"261",
"284",
"294",
"313",
"251",
"309",
"310",
"341",
"292",
"274",
"298",
"303",
"311",
"286",
"248",
"298",
"260",
"268",
"284",
"253",
"275",
"261",
"224",
"233",
"228",
"222",
"199",
"224",
"216",
"228",
"196",
"200",
"162",
"155",
"198",
"148",
"159",
"172",
"138",
"142",
"122",
"131",
"133",
"96",
"110",
"120",
"101",
"103",
"93",
"105",
"84",
"75",
"99",
"88",
"78",
"69",
"73",
"80",
"83",
"63",
"66",
"80",
"56",
"52",
"55",
"55",
"53",
"68",
"40",
"90",
"58",
"65",
"73",
"73",
"68",
"78",
"74",
"68",
"88",
"87",
"87",
"89",
"111",
"102",
"105",
"91",
"118",
"111",
"102",
"134",
"121",
"124",
"120",
"138",
"126",
"112",
"138",
"145",
"122",
"117",
"141",
"141",
"107",
"106",
"117",
"120",
"120",
"86",
"105",
"85",
"86",
"72",
"74",
"69",
"56",
"71",
"46",
"50",
"52",
"56",
"46",
"39",
"45",
"51",
"35",
"42",
"34",
"41",
"38",
"46",
"38",
"37",
"19799",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  S , Fe, Ru",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    S Ka         2.31     0.015",
"                      FeKaESC      4.66     0.068",
"                      FeKa         6.40    20.655",
"                      FeKb         7.05     2.646",
"                      ----         7.48     0.053",
"                      ----        10.55     0.113",
"                      RuKa        19.21     0.199",
"                      ----        19.43     0.119",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
