"Sample    : Cu 31521",
"99",
"106",
"90",
"97",
"83",
"88",
"81",
"97",
"93",
"97",
"83",
"124",
"134",
"113",
"114",
"127",
"114",
"130",
"130",
"147",
"112",
"138",
"129",
"136",
"151",
"169",
"182",
"218",
"255",
"299",
"419",
"550",
"618",
"876",
"1100",
"1646",
"2102",
"2946",
"3795",
"5242",
"6212",
"8079",
"10000",
"12217",
"13819",
"16587",
"18981",
"22162",
"23414",
"26224",
"27909",
"30031",
"29183",
"31172",
"30034",
"30062",
"27725",
"27221",
"24626",
"22913",
"19365",
"17784",
"15082",
"13294",
"10391",
"8893",
"6822",
"5620",
"4118",
"3364",
"2462",
"1903",
"1225",
"971",
"727",
"527",
"383",
"265",
"232",
"168",
"161",
"139",
"128",
"129",
"116",
"115",
"115",
"86",
"91",
"121",
"96",
"124",
"100",
"98",
"102",
"79",
"103",
"114",
"94",
"127",
"124",
"129",
"123",
"121",
"104",
"148",
"152",
"146",
"146",
"144",
"161",
"157",
"178",
"182",
"202",
"236",
"237",
"255",
"277",
"314",
"366",
"405",
"471",
"604",
"684",
"851",
"1010",
"1347",
"1462",
"1691",
"1998",
"2416",
"2418",
"2981",
"3165",
"3584",
"3533",
"3900",
"4026",
"4065",
"3701",
"3901",
"3804",
"3714",
"3242",
"3169",
"3062",
"2516",
"2244",
"1908",
"1628",
"1387",
"1121",
"897",
"770",
"605",
"492",
"358",
"280",
"240",
"201",
"148",
"115",
"125",
"90",
"81",
"72",
"83",
"62",
"70",
"67",
"61",
"50",
"52",
"53",
"61",
"60",
"55",
"61",
"56",
"49",
"52",
"50",
"62",
"53",
"70",
"63",
"74",
"50",
"51",
"41",
"66",
"53",
"55",
"67",
"71",
"68",
"52",
"52",
"76",
"60",
"58",
"71",
"52",
"62",
"60",
"76",
"65",
"59",
"56",
"74",
"43",
"70",
"54",
"59",
"77",
"63",
"46",
"45",
"50",
"38",
"58",
"51",
"50",
"65",
"50",
"50",
"45",
"46",
"54",
"54",
"60",
"49",
"51",
"59",
"56",
"50",
"55",
"46",
"45",
"45",
"63",
"59",
"54",
"59",
"65",
"54",
"48",
"43",
"39",
"56",
"59",
"47",
"39",
"46",
"41",
"45",
"60",
"51",
"45",
"42",
"39",
"50",
"58",
"61",
"46",
"56",
"58",
"56",
"36",
"58",
"66",
"49",
"50",
"43",
"39",
"47",
"53",
"51",
"54",
"55",
"60",
"53",
"47",
"54",
"50",
"58",
"61",
"64",
"42",
"51",
"54",
"48",
"56",
"63",
"50",
"48",
"45",
"51",
"59",
"43",
"53",
"51",
"47",
"43",
"47",
"65",
"41",
"60",
"40",
"48",
"55",
"39",
"53",
"35",
"49",
"60",
"42",
"48",
"58",
"46",
"59",
"54",
"41",
"42",
"55",
"43",
"48",
"54",
"62",
"60",
"52",
"52",
"60",
"55",
"53",
"54",
"58",
"36",
"53",
"63",
"65",
"48",
"51",
"50",
"48",
"51",
"53",
"58",
"48",
"61",
"54",
"52",
"59",
"58",
"52",
"59",
"51",
"48",
"51",
"58",
"55",
"51",
"63",
"49",
"47",
"53",
"59",
"50",
"45",
"36",
"51",
"51",
"34",
"43",
"53",
"45",
"43",
"67",
"54",
"42",
"52",
"55",
"47",
"38",
"52",
"47",
"54",
"48",
"42",
"39",
"41",
"49",
"45",
"49",
"45",
"56",
"30",
"56",
"38",
"46",
"56",
"51",
"40",
"43",
"49",
"50",
"45",
"42",
"53",
"59",
"30",
"47",
"43",
"48",
"38",
"55",
"45",
"41",
"35",
"56",
"50",
"43",
"45",
"48",
"48",
"48",
"38",
"39",
"49",
"52",
"34",
"58",
"42",
"47",
"41",
"51",
"42",
"46",
"49",
"38",
"40",
"46",
"36",
"46",
"48",
"50",
"41",
"50",
"48",
"39",
"37",
"39",
"45",
"40",
"48",
"47",
"41",
"54",
"43",
"45",
"39",
"52",
"41",
"58",
"53",
"51",
"42",
"43",
"49",
"45",
"47",
"43",
"53",
"47",
"45",
"53",
"36",
"45",
"53",
"39",
"41",
"46",
"47",
"47",
"48",
"45",
"45",
"41",
"45",
"41",
"47",
"46",
"45",
"47",
"48",
"47",
"38",
"59",
"56",
"33",
"38",
"40",
"42",
"38",
"42",
"47",
"67",
"54",
"61",
"39",
"46",
"42",
"40",
"35",
"29",
"43",
"55",
"55",
"48",
"40",
"50",
"49",
"37",
"42",
"48",
"43",
"45",
"39",
"49",
"43",
"48",
"53",
"62",
"59",
"41",
"41",
"43",
"54",
"40",
"46",
"36",
"51",
"43",
"34",
"45",
"46",
"39",
"40",
"48",
"60",
"41",
"29",
"48",
"47",
"34",
"49",
"39",
"41",
"55",
"52",
"49",
"47",
"54",
"52",
"51",
"34",
"45",
"41",
"38",
"41",
"40",
"53",
"45",
"40",
"54",
"31",
"40",
"28",
"39",
"50",
"35",
"36",
"40",
"48",
"42",
"36",
"42",
"34",
"47",
"40",
"42",
"43",
"39",
"45",
"41",
"35",
"47",
"42",
"33",
"41",
"29",
"46",
"38",
"41",
"46",
"41",
"49",
"42",
"46",
"38",
"39",
"35",
"46",
"46",
"40",
"42",
"42",
"25",
"41",
"50",
"42",
"33",
"43",
"45",
"39",
"55",
"34",
"53",
"36",
"48",
"39",
"33",
"31",
"39",
"37",
"40",
"41",
"40",
"39",
"43",
"47",
"42",
"42",
"45",
"36",
"43",
"47",
"41",
"39",
"40",
"27",
"37",
"43",
"39",
"43",
"36",
"39",
"49",
"41",
"47",
"46",
"35",
"43",
"42",
"46",
"29",
"34",
"31",
"37",
"50",
"35",
"34",
"52",
"51",
"34",
"46",
"39",
"39",
"40",
"34",
"51",
"37",
"31",
"55",
"31",
"25",
"39",
"48",
"41",
"39",
"41",
"37",
"40",
"38",
"52",
"24",
"35",
"35",
"47",
"38",
"36",
"42",
"39",
"40",
"33",
"29",
"38",
"45",
"49",
"42",
"35",
"30",
"26",
"37",
"38",
"36",
"39",
"35",
"37",
"31",
"39",
"37",
"36",
"29",
"36",
"40",
"42",
"47",
"30",
"41",
"41",
"29",
"43",
"37",
"46",
"23",
"38",
"37",
"38",
"38",
"30",
"41",
"35",
"31",
"26",
"36",
"37",
"45",
"40",
"34",
"39",
"22",
"39",
"37",
"45",
"28",
"38",
"34",
"28",
"46",
"22",
"33",
"50",
"31",
"45",
"39",
"33",
"28",
"36",
"27",
"42",
"39",
"35",
"43",
"37",
"31",
"34",
"33",
"45",
"27",
"26",
"36",
"30",
"30",
"42",
"40",
"45",
"25",
"34",
"42",
"36",
"28",
"33",
"38",
"36",
"50",
"25",
"36",
"36",
"31",
"40",
"41",
"36",
"36",
"41",
"28",
"39",
"31",
"37",
"34",
"37",
"34",
"26",
"25",
"37",
"29",
"30",
"49",
"58",
"33",
"59",
"33",
"34",
"26",
"31",
"25",
"33",
"47",
"46",
"47",
"47",
"31",
"37",
"50",
"46",
"45",
"45",
"48",
"31",
"46",
"54",
"43",
"68",
"56",
"64",
"72",
"58",
"52",
"66",
"79",
"66",
"90",
"88",
"76",
"68",
"86",
"91",
"70",
"87",
"84",
"58",
"78",
"67",
"71",
"53",
"50",
"74",
"56",
"49",
"56",
"70",
"51",
"39",
"43",
"43",
"49",
"37",
"43",
"36",
"34",
"34",
"36",
"35",
"28",
"43",
"40",
"34",
"26",
"41",
"43",
"35",
"38",
"41",
"33",
"37",
"33",
"33",
"47",
"26",
"35",
"30",
"34",
"35",
"36",
"33",
"25",
"25",
"42",
"28",
"54",
"26",
"31",
"26",
"47",
"27",
"46",
"42",
"30",
"33",
"28",
"28",
"28",
"36",
"35",
"36",
"30",
"28",
"38",
"30",
"34",
"39",
"40",
"46",
"30",
"43",
"43",
"34",
"55",
"38",
"41",
"48",
"50",
"45",
"58",
"39",
"53",
"37",
"47",
"46",
"40",
"43",
"48",
"35",
"45",
"35",
"38",
"47",
"37",
"22",
"23",
"30",
"38",
"52",
"45",
"31",
"38",
"48",
"33",
"31",
"23",
"47",
"43",
"50",
"35",
"36",
"52",
"49",
"64",
"63",
"63",
"54",
"48",
"52",
"60",
"58",
"55",
"61",
"52",
"62",
"68",
"54",
"61",
"54",
"61",
"63",
"53",
"54",
"68",
"49",
"48",
"50",
"71",
"53",
"54",
"42",
"51",
"48",
"39",
"43",
"43",
"31",
"34",
"42",
"31",
"36",
"27",
"34",
"36",
"36",
"37",
"41",
"37",
"38",
"33",
"38",
"36",
"30",
"27",
"39",
"34",
"34",
"34",
"27",
"36",
"37",
"37",
"30",
"28",
"40",
"34",
"25",
"34",
"37",
"31",
"27",
"29",
"31",
"36",
"30",
"43",
"42",
"37",
"34",
"37",
"52",
"26",
"37",
"36",
"40",
"31",
"31",
"23",
"25",
"24",
"21",
"25",
"39",
"42",
"47",
"42",
"39",
"43",
"33",
"40",
"45",
"49",
"38",
"33",
"39",
"38",
"43",
"37",
"36",
"40",
"39",
"34",
"52",
"33",
"47",
"43",
"31",
"40",
"49",
"45",
"49",
"53",
"46",
"48",
"50",
"41",
"45",
"45",
"46",
"45",
"54",
"53",
"46",
"47",
"58",
"51",
"45",
"47",
"48",
"50",
"49",
"58",
"62",
"81",
"56",
"66",
"66",
"55",
"83",
"74",
"77",
"78",
"85",
"78",
"86",
"85",
"96",
"99",
"117",
"99",
"98",
"118",
"109",
"132",
"114",
"136",
"149",
"144",
"143",
"134",
"143",
"139",
"162",
"174",
"152",
"185",
"165",
"169",
"186",
"163",
"195",
"179",
"211",
"207",
"192",
"225",
"222",
"235",
"210",
"230",
"215",
"225",
"205",
"232",
"214",
"261",
"209",
"206",
"209",
"207",
"176",
"185",
"187",
"195",
"205",
"217",
"187",
"185",
"199",
"177",
"187",
"186",
"152",
"129",
"157",
"153",
"155",
"155",
"136",
"130",
"138",
"130",
"115",
"125",
"116",
"106",
"102",
"104",
"78",
"103",
"88",
"97",
"76",
"83",
"76",
"71",
"76",
"68",
"63",
"62",
"67",
"63",
"60",
"68",
"76",
"43",
"43",
"52",
"34",
"68",
"45",
"48",
"48",
"56",
"48",
"59",
"46",
"62",
"50",
"67",
"59",
"60",
"59",
"56",
"62",
"90",
"74",
"81",
"90",
"79",
"92",
"97",
"83",
"117",
"110",
"112",
"100",
"102",
"117",
"104",
"124",
"93",
"108",
"106",
"117",
"94",
"101",
"92",
"102",
"96",
"76",
"91",
"106",
"72",
"93",
"88",
"85",
"72",
"63",
"55",
"71",
"62",
"49",
"48",
"41",
"33",
"29",
"45",
"35",
"23",
"28",
"25",
"25",
"28",
"33",
"27",
"33",
"20",
"28",
"23",
"27",
"38",
"15293",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Cu, P , Ca, Ru",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    CuLa         0.94     0.095",
"                      P Ka         1.98     0.023",
"                      CaKa         3.68     0.287",
"                      CaKb         4.00     0.036",
"                      CuKaESC      6.29     0.050",
"                      CuKa         8.04    19.208",
"                      CuKb         8.88     2.576",
"                      CuKaSUM     16.03     0.043",
"                      RuKa        19.19     0.141",
"                      ----        19.44     0.057",
"                      ----        19.99     0.064",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
