"Sample    : MoO3 15764",
"79",
"95",
"84",
"90",
"81",
"80",
"77",
"96",
"85",
"89",
"82",
"86",
"93",
"87",
"82",
"73",
"88",
"94",
"76",
"95",
"79",
"99",
"77",
"76",
"85",
"81",
"91",
"83",
"82",
"99",
"86",
"100",
"86",
"87",
"98",
"81",
"91",
"95",
"83",
"88",
"88",
"83",
"90",
"94",
"86",
"73",
"90",
"91",
"111",
"68",
"95",
"74",
"76",
"97",
"95",
"80",
"87",
"91",
"91",
"88",
"79",
"102",
"101",
"81",
"103",
"79",
"84",
"100",
"98",
"93",
"105",
"91",
"96",
"68",
"102",
"93",
"94",
"116",
"127",
"95",
"114",
"111",
"112",
"116",
"113",
"109",
"110",
"132",
"120",
"119",
"110",
"103",
"105",
"98",
"97",
"89",
"95",
"83",
"82",
"99",
"93",
"88",
"94",
"81",
"98",
"80",
"84",
"77",
"85",
"104",
"95",
"96",
"99",
"89",
"101",
"83",
"87",
"98",
"76",
"58",
"86",
"90",
"87",
"97",
"90",
"99",
"100",
"116",
"82",
"112",
"97",
"89",
"112",
"112",
"112",
"105",
"97",
"128",
"130",
"115",
"131",
"114",
"124",
"116",
"133",
"128",
"115",
"116",
"145",
"114",
"117",
"110",
"119",
"109",
"98",
"108",
"107",
"107",
"117",
"81",
"83",
"88",
"79",
"86",
"89",
"89",
"86",
"84",
"97",
"88",
"99",
"74",
"105",
"88",
"89",
"87",
"104",
"98",
"99",
"86",
"98",
"94",
"87",
"98",
"77",
"73",
"102",
"76",
"86",
"91",
"69",
"63",
"91",
"97",
"84",
"107",
"83",
"89",
"88",
"69",
"90",
"97",
"94",
"89",
"95",
"81",
"102",
"68",
"101",
"88",
"95",
"87",
"81",
"83",
"85",
"76",
"77",
"94",
"76",
"71",
"96",
"61",
"101",
"110",
"95",
"97",
"84",
"75",
"87",
"83",
"86",
"74",
"100",
"96",
"89",
"79",
"76",
"87",
"109",
"96",
"98",
"87",
"98",
"84",
"87",
"101",
"99",
"73",
"91",
"88",
"83",
"96",
"84",
"86",
"85",
"68",
"83",
"77",
"107",
"71",
"85",
"100",
"89",
"82",
"103",
"85",
"95",
"96",
"99",
"91",
"84",
"70",
"88",
"67",
"87",
"79",
"84",
"82",
"80",
"74",
"67",
"86",
"98",
"80",
"91",
"73",
"66",
"68",
"93",
"93",
"83",
"83",
"86",
"85",
"75",
"80",
"80",
"97",
"84",
"89",
"101",
"79",
"79",
"75",
"103",
"73",
"84",
"88",
"75",
"85",
"79",
"80",
"93",
"76",
"88",
"70",
"85",
"94",
"65",
"89",
"86",
"81",
"85",
"86",
"69",
"85",
"77",
"70",
"71",
"66",
"77",
"95",
"72",
"74",
"80",
"84",
"84",
"72",
"91",
"61",
"101",
"60",
"81",
"75",
"90",
"77",
"72",
"68",
"68",
"80",
"89",
"94",
"82",
"74",
"82",
"76",
"86",
"76",
"90",
"95",
"76",
"67",
"89",
"83",
"66",
"87",
"83",
"88",
"81",
"81",
"85",
"85",
"85",
"84",
"94",
"86",
"73",
"73",
"76",
"95",
"96",
"87",
"86",
"59",
"72",
"70",
"80",
"77",
"61",
"74",
"86",
"79",
"94",
"86",
"74",
"70",
"79",
"84",
"67",
"79",
"76",
"81",
"70",
"71",
"69",
"74",
"80",
"79",
"69",
"65",
"75",
"67",
"75",
"85",
"86",
"80",
"83",
"97",
"75",
"68",
"70",
"67",
"71",
"84",
"73",
"98",
"86",
"88",
"68",
"77",
"84",
"75",
"85",
"66",
"93",
"70",
"65",
"79",
"91",
"73",
"91",
"71",
"74",
"71",
"84",
"73",
"83",
"72",
"79",
"82",
"87",
"75",
"72",
"84",
"70",
"71",
"70",
"82",
"72",
"83",
"73",
"76",
"82",
"69",
"70",
"83",
"79",
"81",
"90",
"68",
"76",
"65",
"74",
"82",
"70",
"76",
"69",
"79",
"72",
"76",
"88",
"69",
"79",
"75",
"73",
"83",
"71",
"66",
"61",
"68",
"88",
"81",
"82",
"74",
"79",
"70",
"93",
"80",
"75",
"86",
"84",
"73",
"62",
"76",
"59",
"66",
"81",
"71",
"51",
"70",
"83",
"51",
"75",
"69",
"80",
"58",
"65",
"62",
"86",
"70",
"79",
"68",
"79",
"65",
"96",
"67",
"68",
"86",
"45",
"75",
"87",
"67",
"65",
"56",
"74",
"56",
"81",
"77",
"62",
"57",
"76",
"81",
"70",
"63",
"79",
"58",
"58",
"72",
"69",
"56",
"56",
"68",
"67",
"75",
"83",
"75",
"71",
"65",
"72",
"77",
"68",
"67",
"53",
"54",
"62",
"65",
"66",
"54",
"74",
"66",
"76",
"79",
"58",
"69",
"73",
"66",
"85",
"76",
"77",
"70",
"58",
"74",
"70",
"69",
"84",
"65",
"69",
"66",
"73",
"62",
"80",
"61",
"62",
"66",
"75",
"56",
"79",
"74",
"84",
"51",
"76",
"74",
"61",
"61",
"79",
"73",
"61",
"60",
"66",
"57",
"61",
"56",
"65",
"70",
"56",
"76",
"61",
"69",
"73",
"65",
"71",
"74",
"80",
"71",
"74",
"91",
"63",
"48",
"66",
"69",
"65",
"67",
"55",
"61",
"71",
"59",
"69",
"56",
"71",
"62",
"72",
"69",
"65",
"74",
"62",
"79",
"51",
"60",
"57",
"87",
"70",
"60",
"73",
"60",
"60",
"49",
"51",
"65",
"65",
"65",
"77",
"60",
"63",
"73",
"61",
"74",
"89",
"68",
"68",
"55",
"77",
"67",
"68",
"69",
"72",
"66",
"76",
"74",
"63",
"54",
"61",
"66",
"62",
"60",
"61",
"74",
"66",
"76",
"63",
"51",
"67",
"62",
"52",
"61",
"69",
"58",
"61",
"71",
"72",
"66",
"59",
"68",
"82",
"73",
"67",
"56",
"62",
"81",
"68",
"52",
"66",
"71",
"59",
"56",
"73",
"52",
"66",
"63",
"63",
"49",
"60",
"72",
"70",
"77",
"69",
"69",
"60",
"47",
"55",
"61",
"63",
"66",
"61",
"58",
"54",
"66",
"60",
"56",
"66",
"67",
"60",
"66",
"60",
"63",
"55",
"62",
"73",
"57",
"71",
"60",
"55",
"49",
"60",
"65",
"53",
"63",
"61",
"71",
"56",
"49",
"61",
"58",
"63",
"58",
"68",
"66",
"60",
"57",
"61",
"48",
"67",
"66",
"55",
"54",
"54",
"63",
"63",
"57",
"72",
"60",
"56",
"51",
"60",
"60",
"55",
"61",
"53",
"57",
"60",
"65",
"51",
"53",
"67",
"56",
"75",
"60",
"56",
"56",
"60",
"46",
"59",
"57",
"58",
"69",
"63",
"61",
"49",
"60",
"52",
"71",
"71",
"51",
"52",
"55",
"56",
"65",
"57",
"72",
"66",
"74",
"59",
"55",
"65",
"51",
"62",
"57",
"68",
"54",
"67",
"69",
"65",
"56",
"62",
"62",
"72",
"56",
"65",
"62",
"75",
"58",
"58",
"66",
"51",
"67",
"62",
"68",
"48",
"65",
"61",
"63",
"56",
"61",
"70",
"66",
"68",
"65",
"70",
"61",
"63",
"54",
"58",
"81",
"65",
"65",
"63",
"69",
"56",
"70",
"70",
"75",
"73",
"57",
"61",
"60",
"65",
"71",
"65",
"66",
"70",
"75",
"59",
"87",
"73",
"53",
"52",
"43",
"76",
"65",
"84",
"43",
"70",
"61",
"61",
"75",
"81",
"61",
"71",
"62",
"61",
"60",
"72",
"76",
"65",
"69",
"68",
"65",
"75",
"69",
"73",
"67",
"70",
"66",
"71",
"62",
"65",
"69",
"80",
"69",
"65",
"71",
"68",
"53",
"61",
"75",
"65",
"72",
"71",
"53",
"80",
"72",
"80",
"82",
"76",
"74",
"88",
"65",
"75",
"86",
"95",
"77",
"74",
"70",
"89",
"76",
"79",
"89",
"77",
"66",
"76",
"89",
"87",
"75",
"87",
"95",
"98",
"93",
"99",
"79",
"95",
"93",
"86",
"87",
"101",
"82",
"100",
"105",
"77",
"88",
"103",
"108",
"109",
"95",
"109",
"114",
"101",
"111",
"102",
"126",
"109",
"118",
"125",
"142",
"169",
"146",
"170",
"182",
"228",
"226",
"269",
"324",
"360",
"446",
"527",
"622",
"654",
"814",
"946",
"1199",
"1275",
"1507",
"1774",
"2181",
"2432",
"2750",
"3072",
"3647",
"3986",
"4457",
"4830",
"5841",
"6204",
"6488",
"7220",
"7890",
"8379",
"8825",
"9603",
"10197",
"10567",
"10531",
"10924",
"11618",
"11822",
"11742",
"11983",
"12180",
"11968",
"11664",
"11489",
"11539",
"11079",
"10456",
"10079",
"9728",
"9472",
"8465",
"8007",
"7676",
"7048",
"6340",
"5590",
"5626",
"4706",
"4054",
"3621",
"3254",
"2805",
"2332",
"2017",
"1775",
"1502",
"1281",
"1002",
"863",
"712",
"542",
"477",
"368",
"345",
"285",
"245",
"205",
"142",
"110",
"113",
"96",
"113",
"93",
"62",
"79",
"83",
"80",
"52",
"88",
"74",
"75",
"82",
"71",
"72",
"57",
"69",
"54",
"48",
"60",
"89",
"83",
"67",
"58",
"56",
"67",
"69",
"73",
"59",
"58",
"69",
"73",
"56",
"72",
"66",
"39",
"61",
"80",
"60",
"67",
"66",
"77",
"57",
"57",
"60",
"62",
"70",
"73",
"55",
"73",
"65",
"62",
"75",
"63",
"75",
"71",
"70",
"89",
"67",
"82",
"73",
"86",
"74",
"87",
"67",
"85",
"96",
"69",
"62",
"91",
"77",
"86",
"90",
"99",
"93",
"84",
"81",
"79",
"73",
"88",
"105",
"87",
"103",
"71",
"95",
"96",
"110",
"113",
"99",
"93",
"122",
"125",
"97",
"136",
"125",
"125",
"125",
"148",
"141",
"128",
"146",
"148",
"183",
"185",
"162",
"181",
"174",
"193",
"235",
"190",
"199",
"226",
"212",
"224",
"231",
"226",
"264",
"269",
"266",
"264",
"266",
"299",
"262",
"281",
"314",
"285",
"338",
"296",
"296",
"341",
"340",
"360",
"346",
"344",
"335",
"359",
"358",
"373",
"335",
"364",
"375",
"382",
"367",
"368",
"383",
"380",
"403",
"402",
"484",
"459",
"526",
"523",
"650",
"671",
"664",
"684",
"814",
"895",
"995",
"1052",
"1084",
"1199",
"1348",
"1353",
"1423",
"1663",
"1664",
"1692",
"1749",
"2008",
"2007",
"1943",
"2069",
"2117",
"2120",
"2140",
"2084",
"2157",
"2156",
"1935",
"1923",
"2003",
"1869",
"1724",
"1681",
"1715",
"1545",
"1360",
"1363",
"1293",
"1118",
"1048",
"972",
"932",
"839",
"779",
"721",
"664",
"659",
"588",
"554",
"597",
"527",
"489",
"485",
"519",
"508",
"501",
"503",
"512",
"440",
"458",
"446",
"441",
"411",
"401",
"437",
"417",
"403",
"372",
"363",
"329",
"304",
"287",
"266",
"282",
"275",
"221",
"201",
"190",
"205",
"185",
"160",
"172",
"155",
"155",
"123",
"134",
"118",
"128",
"116",
"118",
"88",
"82",
"80",
"63",
"71",
"73",
"53",
"61",
"49",
"43",
"54",
"63",
"38",
"43",
"52",
"41",
"43",
"39",
"34",
"31",
"44",
"41",
"22361",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  P , Mo, Ca",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    ----         0.55     0.012",
"                      P Ka         2.02     0.061",
"                      MoLa         2.30     0.859",
"                      ----         2.43     0.394",
"                      CaKa         3.70     0.163",
"                      CaKb         4.00     0.020",
"                      MoKa        17.44     6.931",
"                      MoKb        19.57     1.109",
"                      ----        19.91     0.165",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
