"Sample    : Se 15759",
"67",
"87",
"66",
"65",
"48",
"69",
"60",
"68",
"72",
"62",
"60",
"81",
"63",
"75",
"65",
"65",
"75",
"72",
"61",
"76",
"69",
"78",
"66",
"76",
"54",
"78",
"75",
"69",
"66",
"85",
"65",
"65",
"60",
"69",
"76",
"68",
"74",
"63",
"67",
"71",
"74",
"86",
"77",
"80",
"89",
"79",
"88",
"85",
"105",
"92",
"92",
"102",
"104",
"98",
"99",
"106",
"121",
"99",
"98",
"89",
"72",
"111",
"102",
"90",
"69",
"74",
"92",
"61",
"76",
"76",
"91",
"67",
"73",
"72",
"69",
"69",
"71",
"78",
"59",
"68",
"80",
"76",
"59",
"76",
"93",
"80",
"81",
"76",
"56",
"69",
"75",
"87",
"74",
"75",
"80",
"74",
"76",
"80",
"78",
"60",
"69",
"75",
"72",
"100",
"78",
"88",
"91",
"101",
"104",
"106",
"104",
"90",
"97",
"92",
"108",
"113",
"109",
"106",
"97",
"98",
"109",
"102",
"103",
"106",
"84",
"90",
"73",
"84",
"66",
"74",
"93",
"83",
"72",
"65",
"83",
"63",
"75",
"89",
"69",
"76",
"78",
"83",
"79",
"93",
"72",
"73",
"63",
"75",
"85",
"79",
"74",
"90",
"53",
"77",
"58",
"76",
"72",
"77",
"69",
"77",
"69",
"64",
"65",
"73",
"77",
"69",
"60",
"52",
"47",
"69",
"67",
"74",
"68",
"66",
"74",
"67",
"76",
"78",
"63",
"61",
"76",
"83",
"66",
"88",
"77",
"85",
"74",
"72",
"83",
"68",
"77",
"103",
"84",
"91",
"90",
"103",
"83",
"91",
"93",
"89",
"96",
"98",
"87",
"84",
"91",
"90",
"71",
"94",
"71",
"91",
"85",
"81",
"92",
"85",
"75",
"63",
"68",
"65",
"64",
"60",
"75",
"60",
"60",
"76",
"77",
"85",
"59",
"83",
"56",
"77",
"81",
"55",
"79",
"60",
"67",
"66",
"76",
"60",
"75",
"80",
"59",
"83",
"56",
"68",
"67",
"77",
"68",
"83",
"86",
"78",
"72",
"77",
"63",
"77",
"64",
"62",
"61",
"77",
"86",
"66",
"67",
"68",
"65",
"78",
"49",
"73",
"61",
"75",
"71",
"80",
"66",
"66",
"53",
"76",
"74",
"74",
"84",
"73",
"75",
"86",
"68",
"75",
"75",
"63",
"73",
"71",
"68",
"64",
"97",
"67",
"75",
"81",
"76",
"58",
"60",
"74",
"88",
"62",
"52",
"74",
"86",
"101",
"79",
"60",
"88",
"84",
"78",
"72",
"81",
"96",
"67",
"88",
"96",
"89",
"85",
"102",
"98",
"90",
"91",
"113",
"110",
"67",
"110",
"106",
"118",
"100",
"103",
"85",
"119",
"112",
"106",
"134",
"154",
"104",
"108",
"137",
"147",
"149",
"161",
"172",
"203",
"205",
"216",
"298",
"326",
"444",
"540",
"625",
"861",
"1099",
"1385",
"1835",
"2151",
"2860",
"3386",
"4479",
"5215",
"6751",
"7393",
"9098",
"10286",
"12350",
"13173",
"15376",
"16928",
"18871",
"19353",
"21106",
"21905",
"23542",
"22678",
"23651",
"24103",
"23806",
"22038",
"21925",
"20527",
"19858",
"17793",
"16748",
"15043",
"14095",
"11696",
"10618",
"9059",
"7659",
"6215",
"5422",
"4391",
"3636",
"2778",
"2219",
"1813",
"1416",
"1013",
"832",
"645",
"481",
"391",
"305",
"241",
"200",
"170",
"127",
"146",
"118",
"119",
"121",
"76",
"108",
"89",
"87",
"90",
"109",
"86",
"106",
"92",
"106",
"90",
"103",
"77",
"104",
"83",
"84",
"98",
"108",
"81",
"86",
"86",
"90",
"89",
"99",
"85",
"72",
"81",
"92",
"91",
"106",
"87",
"92",
"90",
"93",
"91",
"101",
"109",
"94",
"77",
"91",
"93",
"93",
"104",
"104",
"99",
"101",
"91",
"117",
"90",
"100",
"106",
"104",
"123",
"115",
"113",
"113",
"135",
"118",
"135",
"130",
"136",
"157",
"154",
"130",
"164",
"189",
"182",
"229",
"260",
"285",
"345",
"434",
"498",
"590",
"679",
"826",
"910",
"1125",
"1215",
"1469",
"1692",
"1881",
"2028",
"2359",
"2424",
"2890",
"2847",
"3038",
"3261",
"3393",
"3347",
"3466",
"3554",
"3445",
"3196",
"3441",
"3226",
"3063",
"2767",
"2720",
"2557",
"2353",
"2005",
"1821",
"1620",
"1474",
"1299",
"1145",
"1049",
"874",
"706",
"653",
"601",
"453",
"409",
"346",
"309",
"301",
"231",
"219",
"176",
"152",
"131",
"124",
"112",
"96",
"91",
"76",
"66",
"76",
"72",
"64",
"55",
"65",
"54",
"43",
"52",
"54",
"54",
"58",
"68",
"41",
"65",
"47",
"64",
"63",
"48",
"51",
"43",
"56",
"48",
"55",
"56",
"62",
"41",
"68",
"52",
"48",
"42",
"51",
"39",
"52",
"59",
"42",
"60",
"63",
"48",
"38",
"54",
"55",
"42",
"61",
"62",
"56",
"58",
"48",
"53",
"65",
"42",
"58",
"47",
"47",
"28",
"56",
"62",
"37",
"47",
"64",
"51",
"51",
"56",
"51",
"55",
"52",
"45",
"47",
"42",
"59",
"51",
"54",
"46",
"49",
"54",
"38",
"46",
"48",
"42",
"56",
"47",
"47",
"42",
"43",
"45",
"39",
"52",
"48",
"55",
"48",
"51",
"51",
"50",
"58",
"42",
"42",
"48",
"42",
"41",
"49",
"60",
"51",
"51",
"53",
"45",
"35",
"42",
"54",
"41",
"56",
"40",
"48",
"45",
"40",
"33",
"62",
"59",
"34",
"56",
"42",
"54",
"42",
"46",
"54",
"52",
"50",
"36",
"39",
"49",
"61",
"53",
"39",
"60",
"54",
"31",
"51",
"43",
"55",
"40",
"48",
"54",
"39",
"39",
"45",
"51",
"54",
"50",
"39",
"45",
"42",
"51",
"51",
"42",
"58",
"53",
"48",
"53",
"47",
"38",
"59",
"53",
"55",
"40",
"46",
"42",
"48",
"47",
"51",
"45",
"36",
"49",
"42",
"42",
"54",
"45",
"37",
"41",
"40",
"53",
"51",
"49",
"46",
"75",
"38",
"48",
"49",
"43",
"42",
"41",
"39",
"42",
"47",
"41",
"37",
"39",
"46",
"52",
"52",
"42",
"53",
"42",
"48",
"36",
"37",
"31",
"43",
"48",
"48",
"49",
"53",
"36",
"37",
"45",
"45",
"39",
"31",
"54",
"40",
"39",
"48",
"27",
"33",
"53",
"39",
"26",
"45",
"46",
"51",
"33",
"48",
"38",
"38",
"58",
"48",
"36",
"52",
"33",
"43",
"35",
"39",
"37",
"35",
"48",
"48",
"37",
"48",
"52",
"36",
"42",
"52",
"39",
"41",
"41",
"33",
"40",
"36",
"39",
"39",
"40",
"41",
"42",
"41",
"33",
"37",
"36",
"39",
"48",
"56",
"43",
"42",
"29",
"43",
"37",
"41",
"38",
"60",
"39",
"29",
"37",
"40",
"45",
"38",
"46",
"47",
"53",
"35",
"49",
"48",
"39",
"33",
"43",
"29",
"37",
"40",
"37",
"58",
"35",
"52",
"39",
"40",
"40",
"31",
"38",
"36",
"29",
"39",
"39",
"39",
"37",
"39",
"42",
"54",
"39",
"34",
"46",
"37",
"40",
"38",
"45",
"47",
"26",
"37",
"51",
"37",
"37",
"41",
"24",
"34",
"41",
"34",
"37",
"40",
"42",
"46",
"40",
"49",
"33",
"49",
"40",
"35",
"34",
"49",
"37",
"39",
"31",
"40",
"41",
"31",
"31",
"36",
"38",
"43",
"40",
"43",
"47",
"34",
"46",
"34",
"31",
"47",
"29",
"45",
"41",
"37",
"36",
"47",
"38",
"36",
"45",
"35",
"37",
"34",
"35",
"27",
"37",
"29",
"27",
"33",
"47",
"31",
"49",
"31",
"24",
"42",
"37",
"41",
"43",
"43",
"38",
"36",
"42",
"34",
"59",
"36",
"38",
"42",
"35",
"34",
"31",
"25",
"36",
"53",
"39",
"34",
"33",
"43",
"48",
"34",
"41",
"36",
"43",
"49",
"43",
"33",
"38",
"38",
"31",
"42",
"29",
"29",
"41",
"48",
"38",
"42",
"41",
"41",
"40",
"47",
"33",
"42",
"41",
"39",
"39",
"48",
"34",
"40",
"43",
"34",
"40",
"28",
"23",
"28",
"46",
"35",
"31",
"40",
"38",
"34",
"41",
"27",
"36",
"42",
"37",
"38",
"49",
"40",
"36",
"20",
"38",
"43",
"33",
"31",
"40",
"39",
"23",
"24",
"36",
"39",
"38",
"39",
"33",
"33",
"39",
"33",
"39",
"46",
"31",
"45",
"37",
"30",
"40",
"35",
"40",
"31",
"41",
"35",
"37",
"42",
"36",
"35",
"38",
"31",
"43",
"38",
"24",
"39",
"42",
"46",
"40",
"43",
"42",
"35",
"51",
"34",
"39",
"35",
"43",
"36",
"31",
"43",
"42",
"47",
"35",
"39",
"43",
"46",
"40",
"42",
"48",
"38",
"40",
"40",
"33",
"47",
"43",
"39",
"24",
"52",
"41",
"37",
"35",
"49",
"47",
"35",
"46",
"48",
"49",
"38",
"43",
"42",
"48",
"43",
"63",
"43",
"39",
"58",
"35",
"51",
"58",
"41",
"48",
"46",
"35",
"46",
"37",
"50",
"45",
"47",
"41",
"45",
"47",
"46",
"38",
"52",
"55",
"58",
"51",
"54",
"60",
"53",
"61",
"53",
"59",
"62",
"62",
"40",
"69",
"59",
"59",
"53",
"64",
"77",
"59",
"67",
"60",
"81",
"68",
"69",
"79",
"86",
"78",
"100",
"92",
"81",
"93",
"105",
"96",
"104",
"115",
"114",
"127",
"139",
"129",
"117",
"142",
"164",
"137",
"160",
"153",
"175",
"186",
"181",
"190",
"169",
"201",
"199",
"200",
"211",
"190",
"198",
"219",
"215",
"220",
"241",
"257",
"231",
"232",
"208",
"279",
"236",
"225",
"263",
"240",
"218",
"255",
"230",
"268",
"264",
"240",
"258",
"270",
"242",
"220",
"241",
"220",
"238",
"223",
"211",
"182",
"223",
"191",
"219",
"204",
"175",
"156",
"150",
"152",
"173",
"141",
"161",
"148",
"157",
"144",
"138",
"135",
"139",
"132",
"122",
"104",
"119",
"105",
"106",
"103",
"87",
"74",
"91",
"83",
"84",
"60",
"75",
"74",
"79",
"69",
"65",
"62",
"63",
"63",
"58",
"65",
"67",
"51",
"67",
"55",
"74",
"64",
"55",
"42",
"60",
"56",
"48",
"90",
"62",
"69",
"74",
"73",
"66",
"91",
"84",
"108",
"92",
"102",
"93",
"99",
"110",
"109",
"109",
"114",
"132",
"129",
"125",
"127",
"119",
"141",
"128",
"138",
"110",
"123",
"101",
"151",
"134",
"115",
"109",
"113",
"109",
"108",
"93",
"105",
"85",
"71",
"79",
"72",
"78",
"65",
"69",
"62",
"47",
"51",
"42",
"46",
"41",
"52",
"48",
"36",
"48",
"30",
"34",
"28",
"38",
"29",
"37",
"28",
"30",
"28",
"19401",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Se, P , Ca, Ru",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    ----         1.19     0.019",
"                      SeLa         1.40     0.507",
"                      P Ka         2.01     0.012",
"                      CaKa         3.68     0.178",
"                      CaKb         4.00     0.023",
"                      SeKa        11.20    15.112",
"                      SeKb        12.48     2.239",
"                      RuKa        19.23     0.133",
"                      ----        19.47     0.048",
"                      ----        20.02     0.062",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
