"Sample    : GaAs 15758",
"69",
"60",
"60",
"48",
"49",
"51",
"46",
"25",
"30",
"23",
"18",
"23",
"20",
"26",
"27",
"15",
"20",
"22",
"21",
"27",
"18",
"18",
"23",
"13",
"17",
"22",
"23",
"15",
"21",
"24",
"22",
"26",
"24",
"32",
"32",
"28",
"35",
"35",
"21",
"32",
"39",
"38",
"35",
"25",
"29",
"42",
"34",
"35",
"34",
"40",
"33",
"36",
"28",
"38",
"33",
"27",
"33",
"34",
"39",
"34",
"35",
"27",
"39",
"41",
"36",
"33",
"34",
"30",
"39",
"36",
"36",
"32",
"26",
"46",
"39",
"24",
"23",
"23",
"27",
"38",
"23",
"28",
"32",
"28",
"33",
"30",
"23",
"39",
"35",
"18",
"24",
"26",
"26",
"28",
"17",
"22",
"28",
"24",
"21",
"30",
"26",
"30",
"34",
"29",
"20",
"28",
"34",
"32",
"27",
"18",
"27",
"23",
"24",
"30",
"26",
"26",
"27",
"27",
"39",
"15",
"30",
"15",
"24",
"28",
"20",
"23",
"32",
"32",
"39",
"25",
"27",
"40",
"27",
"30",
"33",
"30",
"39",
"25",
"38",
"39",
"27",
"43",
"28",
"22",
"41",
"33",
"43",
"35",
"38",
"36",
"38",
"39",
"45",
"39",
"37",
"25",
"34",
"45",
"38",
"40",
"42",
"43",
"47",
"41",
"39",
"26",
"35",
"33",
"35",
"39",
"37",
"36",
"42",
"27",
"35",
"40",
"37",
"33",
"50",
"43",
"42",
"41",
"50",
"41",
"33",
"50",
"40",
"39",
"46",
"39",
"39",
"50",
"50",
"50",
"43",
"53",
"55",
"45",
"58",
"42",
"54",
"54",
"59",
"58",
"49",
"47",
"58",
"49",
"50",
"40",
"46",
"48",
"62",
"50",
"59",
"48",
"47",
"62",
"46",
"61",
"53",
"50",
"73",
"78",
"60",
"66",
"58",
"57",
"48",
"65",
"57",
"72",
"65",
"57",
"61",
"77",
"74",
"55",
"72",
"77",
"84",
"97",
"76",
"73",
"70",
"67",
"67",
"59",
"71",
"76",
"64",
"71",
"58",
"67",
"74",
"55",
"58",
"49",
"63",
"64",
"66",
"60",
"60",
"57",
"75",
"61",
"70",
"53",
"74",
"72",
"70",
"67",
"75",
"59",
"70",
"67",
"59",
"70",
"70",
"64",
"65",
"67",
"79",
"67",
"72",
"67",
"85",
"48",
"71",
"66",
"73",
"55",
"79",
"61",
"65",
"74",
"67",
"69",
"82",
"77",
"75",
"73",
"67",
"74",
"79",
"66",
"66",
"63",
"66",
"69",
"71",
"72",
"82",
"78",
"70",
"64",
"55",
"60",
"74",
"50",
"69",
"54",
"92",
"77",
"66",
"76",
"71",
"67",
"53",
"71",
"74",
"69",
"66",
"72",
"73",
"71",
"86",
"72",
"84",
"74",
"85",
"85",
"89",
"79",
"75",
"80",
"98",
"85",
"73",
"82",
"85",
"75",
"75",
"86",
"70",
"73",
"51",
"61",
"75",
"66",
"88",
"78",
"69",
"71",
"70",
"54",
"57",
"87",
"59",
"55",
"77",
"67",
"62",
"80",
"65",
"55",
"77",
"60",
"74",
"78",
"45",
"73",
"73",
"72",
"69",
"76",
"94",
"98",
"97",
"96",
"90",
"101",
"100",
"86",
"90",
"80",
"97",
"83",
"90",
"105",
"110",
"103",
"114",
"89",
"99",
"88",
"107",
"79",
"92",
"82",
"86",
"70",
"89",
"84",
"69",
"70",
"76",
"76",
"82",
"47",
"64",
"83",
"62",
"61",
"61",
"63",
"86",
"47",
"72",
"74",
"70",
"79",
"49",
"65",
"86",
"74",
"66",
"74",
"50",
"60",
"76",
"64",
"64",
"64",
"90",
"65",
"84",
"91",
"92",
"98",
"102",
"95",
"111",
"103",
"115",
"107",
"103",
"123",
"124",
"111",
"125",
"124",
"142",
"124",
"114",
"105",
"130",
"116",
"102",
"113",
"98",
"102",
"92",
"124",
"84",
"110",
"116",
"103",
"110",
"121",
"111",
"100",
"101",
"83",
"89",
"99",
"79",
"84",
"111",
"80",
"88",
"96",
"109",
"109",
"114",
"100",
"117",
"160",
"195",
"242",
"284",
"346",
"481",
"559",
"737",
"922",
"1171",
"1355",
"1739",
"1978",
"2446",
"2689",
"3121",
"3624",
"4204",
"4267",
"4798",
"4990",
"5589",
"5327",
"5647",
"5588",
"5514",
"5116",
"5223",
"4720",
"4493",
"3917",
"3698",
"3098",
"2878",
"2266",
"2066",
"1799",
"1436",
"1099",
"972",
"743",
"623",
"459",
"389",
"272",
"235",
"189",
"126",
"134",
"99",
"115",
"96",
"87",
"86",
"79",
"82",
"99",
"80",
"104",
"65",
"84",
"80",
"78",
"84",
"75",
"108",
"82",
"71",
"90",
"91",
"64",
"72",
"71",
"83",
"72",
"95",
"87",
"77",
"80",
"82",
"94",
"88",
"82",
"77",
"77",
"99",
"75",
"96",
"104",
"94",
"90",
"85",
"95",
"113",
"83",
"103",
"97",
"101",
"72",
"114",
"122",
"103",
"122",
"120",
"148",
"159",
"167",
"161",
"194",
"248",
"226",
"284",
"326",
"389",
"384",
"462",
"532",
"604",
"634",
"685",
"745",
"841",
"804",
"866",
"973",
"1072",
"1048",
"1140",
"1253",
"1320",
"1433",
"1746",
"1934",
"2356",
"2601",
"3250",
"3803",
"4888",
"5471",
"6857",
"7655",
"9242",
"10235",
"11865",
"13316",
"14834",
"15771",
"17145",
"18417",
"20153",
"19522",
"20438",
"20758",
"20917",
"19738",
"19759",
"18613",
"18163",
"16026",
"15563",
"13779",
"12457",
"10554",
"9364",
"8229",
"7088",
"5681",
"4818",
"3929",
"3091",
"2421",
"1953",
"1539",
"1293",
"986",
"710",
"532",
"393",
"303",
"271",
"194",
"169",
"149",
"147",
"110",
"107",
"95",
"94",
"89",
"103",
"94",
"90",
"74",
"101",
"73",
"92",
"82",
"79",
"78",
"66",
"76",
"97",
"80",
"76",
"89",
"90",
"67",
"79",
"94",
"97",
"82",
"90",
"86",
"79",
"88",
"77",
"87",
"73",
"83",
"82",
"121",
"107",
"98",
"92",
"94",
"97",
"84",
"87",
"90",
"90",
"92",
"87",
"107",
"96",
"98",
"109",
"124",
"123",
"96",
"119",
"122",
"122",
"113",
"126",
"145",
"151",
"150",
"198",
"212",
"253",
"275",
"352",
"378",
"520",
"569",
"706",
"762",
"928",
"1058",
"1220",
"1448",
"1630",
"1787",
"2013",
"2149",
"2444",
"2489",
"2696",
"2730",
"2888",
"2889",
"3016",
"2892",
"2949",
"2746",
"2811",
"2625",
"2469",
"2199",
"2224",
"1948",
"1891",
"1569",
"1455",
"1282",
"1205",
"911",
"822",
"660",
"600",
"519",
"396",
"357",
"307",
"276",
"219",
"208",
"182",
"116",
"135",
"89",
"110",
"91",
"71",
"89",
"60",
"65",
"58",
"52",
"51",
"61",
"59",
"57",
"48",
"61",
"50",
"63",
"55",
"51",
"48",
"53",
"50",
"48",
"64",
"50",
"52",
"57",
"60",
"61",
"49",
"50",
"42",
"51",
"61",
"43",
"49",
"39",
"45",
"42",
"46",
"50",
"46",
"63",
"48",
"48",
"54",
"33",
"50",
"48",
"58",
"65",
"59",
"54",
"46",
"54",
"36",
"46",
"53",
"55",
"49",
"45",
"54",
"51",
"46",
"47",
"52",
"49",
"51",
"43",
"65",
"55",
"62",
"49",
"42",
"41",
"47",
"46",
"48",
"61",
"47",
"59",
"47",
"40",
"35",
"54",
"47",
"47",
"42",
"51",
"55",
"43",
"52",
"47",
"52",
"69",
"45",
"42",
"49",
"42",
"51",
"53",
"57",
"42",
"50",
"59",
"41",
"38",
"36",
"30",
"54",
"55",
"46",
"57",
"53",
"64",
"45",
"50",
"37",
"66",
"54",
"35",
"38",
"46",
"43",
"54",
"40",
"43",
"49",
"41",
"51",
"48",
"42",
"43",
"46",
"49",
"63",
"57",
"53",
"36",
"63",
"35",
"49",
"42",
"41",
"49",
"43",
"51",
"46",
"45",
"46",
"53",
"50",
"50",
"37",
"43",
"41",
"43",
"37",
"45",
"34",
"49",
"41",
"51",
"45",
"50",
"51",
"48",
"61",
"51",
"50",
"50",
"55",
"45",
"40",
"40",
"48",
"43",
"62",
"54",
"38",
"55",
"49",
"46",
"55",
"45",
"42",
"39",
"48",
"39",
"63",
"47",
"37",
"45",
"45",
"37",
"30",
"43",
"47",
"50",
"38",
"54",
"45",
"50",
"53",
"37",
"59",
"39",
"49",
"46",
"50",
"37",
"50",
"38",
"46",
"41",
"42",
"50",
"33",
"37",
"42",
"42",
"62",
"42",
"36",
"47",
"40",
"48",
"40",
"48",
"38",
"39",
"42",
"52",
"39",
"43",
"33",
"49",
"48",
"35",
"40",
"38",
"48",
"24",
"40",
"49",
"42",
"34",
"49",
"45",
"50",
"46",
"39",
"38",
"52",
"41",
"45",
"50",
"49",
"46",
"35",
"48",
"57",
"42",
"59",
"40",
"52",
"40",
"34",
"45",
"45",
"39",
"49",
"41",
"41",
"36",
"47",
"42",
"47",
"39",
"40",
"33",
"43",
"38",
"39",
"43",
"40",
"34",
"48",
"35",
"32",
"40",
"34",
"46",
"41",
"37",
"34",
"38",
"48",
"38",
"33",
"49",
"34",
"37",
"42",
"40",
"43",
"45",
"33",
"43",
"27",
"48",
"36",
"43",
"41",
"37",
"45",
"42",
"45",
"45",
"47",
"42",
"43",
"35",
"41",
"32",
"39",
"37",
"40",
"34",
"47",
"38",
"34",
"34",
"43",
"35",
"33",
"38",
"41",
"37",
"24",
"33",
"43",
"29",
"43",
"43",
"40",
"34",
"38",
"42",
"40",
"35",
"42",
"39",
"32",
"32",
"25",
"35",
"34",
"38",
"30",
"28",
"43",
"38",
"37",
"42",
"27",
"33",
"42",
"47",
"46",
"39",
"46",
"50",
"35",
"30",
"39",
"48",
"43",
"40",
"32",
"43",
"38",
"32",
"43",
"41",
"34",
"34",
"24",
"51",
"37",
"29",
"34",
"40",
"35",
"39",
"43",
"38",
"32",
"43",
"39",
"29",
"49",
"23",
"46",
"30",
"32",
"36",
"39",
"38",
"34",
"38",
"39",
"32",
"34",
"38",
"42",
"37",
"45",
"34",
"45",
"40",
"46",
"34",
"33",
"45",
"47",
"29",
"37",
"40",
"45",
"48",
"40",
"29",
"37",
"30",
"35",
"42",
"30",
"43",
"32",
"41",
"34",
"29",
"41",
"47",
"30",
"33",
"35",
"38",
"38",
"34",
"39",
"43",
"36",
"36",
"36",
"33",
"42",
"38",
"34",
"49",
"39",
"34",
"39",
"47",
"34",
"30",
"33",
"33",
"43",
"43",
"39",
"37",
"27",
"40",
"33",
"45",
"33",
"27",
"34",
"41",
"26",
"41",
"35",
"24",
"33",
"30",
"26",
"47",
"38",
"29",
"39",
"40",
"37",
"35",
"38",
"36",
"50",
"33",
"35",
"32",
"39",
"41",
"33",
"40",
"33",
"34",
"42",
"41",
"39",
"32",
"36",
"32",
"26",
"38",
"39",
"27",
"50",
"32",
"24",
"35",
"27",
"30",
"40",
"32",
"47",
"37",
"39",
"42",
"36",
"39",
"41",
"36",
"49",
"25",
"36",
"47",
"40",
"32",
"36",
"33",
"40",
"23",
"36",
"30",
"52",
"28",
"34",
"40",
"23",
"39",
"27",
"36",
"41",
"37",
"41",
"22",
"34",
"26",
"36",
"40",
"36",
"42",
"28",
"36",
"24",
"25",
"34",
"27",
"36",
"43",
"32",
"36",
"41",
"39",
"27",
"43",
"46",
"27",
"36",
"47",
"29",
"39",
"32",
"37",
"26",
"34",
"42",
"22",
"23",
"30",
"30",
"38",
"41",
"42",
"28",
"34",
"54",
"39",
"36",
"32",
"35",
"41",
"35",
"45",
"34",
"34",
"39",
"42",
"47",
"34",
"34",
"37",
"34",
"34",
"29",
"32",
"40",
"45",
"50",
"38",
"41",
"36",
"32",
"32",
"40",
"43",
"45",
"48",
"40",
"24",
"41",
"40",
"49",
"48",
"52",
"40",
"45",
"43",
"60",
"38",
"47",
"50",
"40",
"42",
"62",
"48",
"52",
"45",
"50",
"64",
"52",
"55",
"60",
"50",
"61",
"62",
"62",
"65",
"51",
"58",
"62",
"54",
"72",
"60",
"70",
"63",
"64",
"79",
"69",
"77",
"71",
"80",
"72",
"84",
"89",
"84",
"99",
"82",
"95",
"97",
"104",
"91",
"107",
"126",
"139",
"120",
"114",
"139",
"132",
"123",
"125",
"169",
"160",
"154",
"166",
"175",
"172",
"197",
"200",
"179",
"181",
"173",
"187",
"222",
"246",
"204",
"226",
"217",
"188",
"221",
"204",
"246",
"247",
"238",
"234",
"260",
"240",
"261",
"225",
"248",
"235",
"247",
"232",
"224",
"250",
"201",
"224",
"244",
"219",
"201",
"199",
"224",
"211",
"179",
"177",
"191",
"182",
"195",
"177",
"150",
"167",
"141",
"169",
"153",
"129",
"137",
"133",
"133",
"115",
"112",
"110",
"97",
"116",
"107",
"98",
"72",
"101",
"75",
"94",
"83",
"95",
"84",
"85",
"91",
"80",
"69",
"71",
"60",
"70",
"66",
"71",
"70",
"77",
"80",
"64",
"79",
"66",
"46",
"71",
"86",
"76",
"62",
"49",
"77",
"65",
"63",
"74",
"78",
"83",
"82",
"77",
"74",
"88",
"85",
"109",
"110",
"124",
"115",
"110",
"107",
"125",
"112",
"130",
"115",
"133",
"121",
"121",
"116",
"134",
"127",
"127",
"124",
"125",
"110",
"113",
"97",
"114",
"103",
"91",
"97",
"98",
"82",
"72",
"75",
"73",
"69",
"64",
"58",
"52",
"49",
"58",
"63",
"41",
"48",
"30",
"39",
"36",
"34",
"29",
"46",
"40",
"26",
"29",
"38",
"30",
"39",
"17975",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Ga, As, P , Ca, Ru",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    GaLa         1.11     0.070",
"                      AsLa         1.30     0.364",
"                      P Ka         2.00     0.011",
"                      CaKa         3.69     0.168",
"                      CaKb         4.02     0.022",
"                      GaKa         9.24     3.640",
"                      AsKa        10.52    14.112",
"                      AsKb        11.72     2.036",
"                      RuKa        19.16     0.137",
"                      ----        19.41     0.060",
"                      ----        19.97     0.054",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
