"Sample    : GaAs",
"9",
"5",
"16",
"13",
"10",
"14",
"9",
"13",
"8",
"9",
"5",
"11",
"9",
"11",
"16",
"15",
"11",
"14",
"11",
"11",
"17",
"10",
"16",
"11",
"17",
"13",
"15",
"11",
"15",
"12",
"27",
"26",
"43",
"48",
"67",
"72",
"112",
"158",
"211",
"224",
"267",
"355",
"428",
"452",
"567",
"555",
"569",
"568",
"567",
"531",
"505",
"381",
"326",
"297",
"233",
"173",
"140",
"94",
"77",
"55",
"60",
"29",
"33",
"41",
"30",
"30",
"23",
"39",
"16",
"28",
"56",
"42",
"63",
"61",
"78",
"71",
"83",
"96",
"89",
"83",
"98",
"81",
"72",
"78",
"75",
"48",
"48",
"41",
"39",
"28",
"35",
"26",
"22",
"18",
"21",
"18",
"20",
"18",
"22",
"16",
"17",
"13",
"12",
"26",
"18",
"27",
"8",
"22",
"17",
"26",
"29",
"33",
"25",
"31",
"24",
"30",
"31",
"27",
"27",
"29",
"29",
"25",
"34",
"29",
"34",
"29",
"28",
"29",
"31",
"38",
"41",
"39",
"38",
"45",
"39",
"25",
"45",
"31",
"40",
"37",
"39",
"36",
"29",
"35",
"27",
"33",
"42",
"42",
"33",
"42",
"31",
"30",
"28",
"35",
"35",
"34",
"29",
"35",
"31",
"16",
"25",
"41",
"41",
"35",
"42",
"29",
"37",
"22",
"15",
"29",
"20",
"37",
"26",
"21",
"29",
"25",
"18",
"27",
"20",
"35",
"25",
"24",
"29",
"24",
"33",
"20",
"29",
"28",
"25",
"28",
"35",
"31",
"21",
"22",
"25",
"20",
"21",
"29",
"29",
"24",
"23",
"30",
"26",
"26",
"29",
"35",
"39",
"25",
"26",
"38",
"18",
"30",
"39",
"30",
"33",
"24",
"30",
"46",
"35",
"39",
"40",
"38",
"24",
"23",
"30",
"24",
"31",
"27",
"33",
"24",
"23",
"31",
"20",
"31",
"33",
"36",
"39",
"28",
"40",
"25",
"42",
"37",
"37",
"41",
"41",
"30",
"28",
"31",
"40",
"33",
"42",
"30",
"38",
"34",
"29",
"49",
"34",
"25",
"43",
"43",
"43",
"41",
"47",
"42",
"47",
"34",
"36",
"43",
"42",
"37",
"45",
"48",
"43",
"48",
"49",
"30",
"41",
"49",
"52",
"49",
"52",
"51",
"47",
"36",
"47",
"51",
"45",
"50",
"35",
"54",
"48",
"42",
"51",
"55",
"37",
"46",
"43",
"47",
"50",
"58",
"48",
"41",
"54",
"40",
"54",
"68",
"50",
"79",
"49",
"56",
"67",
"73",
"52",
"74",
"65",
"74",
"66",
"74",
"75",
"55",
"79",
"60",
"65",
"75",
"69",
"58",
"60",
"59",
"63",
"61",
"58",
"67",
"72",
"68",
"74",
"50",
"50",
"59",
"64",
"61",
"63",
"55",
"67",
"80",
"77",
"62",
"67",
"59",
"65",
"61",
"68",
"60",
"92",
"64",
"67",
"63",
"74",
"67",
"62",
"55",
"78",
"75",
"56",
"65",
"64",
"67",
"66",
"50",
"88",
"65",
"71",
"83",
"73",
"74",
"71",
"72",
"66",
"69",
"58",
"61",
"59",
"67",
"67",
"49",
"65",
"66",
"55",
"74",
"62",
"65",
"72",
"66",
"71",
"65",
"56",
"60",
"67",
"51",
"77",
"63",
"51",
"42",
"56",
"71",
"54",
"72",
"58",
"55",
"56",
"68",
"65",
"68",
"71",
"86",
"66",
"73",
"68",
"77",
"80",
"68",
"79",
"90",
"76",
"90",
"78",
"74",
"92",
"65",
"83",
"84",
"83",
"79",
"83",
"78",
"76",
"62",
"77",
"65",
"72",
"61",
"62",
"78",
"77",
"74",
"49",
"54",
"54",
"54",
"78",
"66",
"80",
"68",
"56",
"63",
"60",
"53",
"65",
"52",
"74",
"79",
"63",
"50",
"66",
"63",
"69",
"71",
"65",
"91",
"67",
"69",
"87",
"74",
"91",
"69",
"97",
"102",
"102",
"78",
"97",
"81",
"86",
"87",
"89",
"83",
"88",
"101",
"92",
"93",
"90",
"94",
"86",
"80",
"64",
"77",
"76",
"65",
"74",
"67",
"55",
"72",
"54",
"45",
"66",
"58",
"54",
"69",
"67",
"59",
"64",
"74",
"61",
"47",
"69",
"59",
"75",
"62",
"71",
"67",
"74",
"64",
"78",
"69",
"55",
"64",
"77",
"83",
"69",
"74",
"87",
"73",
"79",
"83",
"86",
"88",
"129",
"109",
"107",
"111",
"102",
"111",
"101",
"117",
"103",
"105",
"118",
"114",
"123",
"89",
"92",
"109",
"99",
"124",
"101",
"110",
"102",
"100",
"92",
"109",
"115",
"113",
"102",
"109",
"94",
"97",
"97",
"84",
"109",
"96",
"84",
"79",
"91",
"100",
"119",
"118",
"92",
"129",
"126",
"149",
"155",
"176",
"236",
"307",
"375",
"473",
"619",
"811",
"1135",
"1294",
"1718",
"1969",
"2384",
"2777",
"3245",
"3785",
"4340",
"4591",
"5316",
"5589",
"6152",
"6079",
"6426",
"6524",
"6694",
"6346",
"6254",
"5993",
"5769",
"5084",
"4838",
"4219",
"3905",
"3269",
"2966",
"2420",
"2059",
"1577",
"1389",
"1124",
"872",
"678",
"535",
"436",
"294",
"241",
"199",
"142",
"152",
"96",
"102",
"94",
"97",
"97",
"69",
"92",
"80",
"63",
"86",
"90",
"88",
"85",
"81",
"63",
"76",
"69",
"75",
"76",
"81",
"63",
"77",
"69",
"78",
"66",
"64",
"86",
"62",
"77",
"83",
"72",
"79",
"85",
"85",
"79",
"77",
"86",
"83",
"101",
"63",
"80",
"101",
"96",
"86",
"94",
"84",
"119",
"105",
"101",
"105",
"116",
"103",
"106",
"135",
"111",
"134",
"138",
"188",
"189",
"218",
"249",
"248",
"320",
"347",
"393",
"450",
"528",
"623",
"593",
"709",
"710",
"820",
"901",
"949",
"1019",
"1053",
"1055",
"1138",
"1254",
"1365",
"1388",
"1545",
"1629",
"1886",
"2147",
"2533",
"3029",
"3642",
"4188",
"5360",
"5890",
"7501",
"8096",
"9511",
"10767",
"12514",
"13088",
"14946",
"15948",
"17230",
"17296",
"18581",
"19053",
"19408",
"18772",
"19025",
"18644",
"17635",
"16080",
"15602",
"14321",
"13178",
"11341",
"10407",
"8924",
"7940",
"6525",
"5437",
"4746",
"3731",
"3010",
"2489",
"1890",
"1508",
"1095",
"842",
"706",
"584",
"366",
"342",
"234",
"216",
"145",
"154",
"135",
"114",
"97",
"114",
"86",
"105",
"75",
"92",
"73",
"77",
"80",
"86",
"88",
"73",
"84",
"74",
"74",
"94",
"81",
"88",
"79",
"102",
"97",
"90",
"87",
"103",
"85",
"80",
"67",
"69",
"81",
"86",
"76",
"83",
"79",
"81",
"86",
"67",
"68",
"98",
"69",
"81",
"86",
"86",
"84",
"83",
"85",
"89",
"107",
"90",
"83",
"77",
"92",
"90",
"109",
"106",
"85",
"100",
"104",
"119",
"124",
"157",
"128",
"191",
"166",
"189",
"216",
"275",
"302",
"348",
"395",
"529",
"620",
"744",
"792",
"941",
"1076",
"1304",
"1396",
"1590",
"1779",
"2057",
"2109",
"2314",
"2356",
"2670",
"2623",
"2711",
"2690",
"2761",
"2694",
"2642",
"2618",
"2466",
"2324",
"2234",
"2030",
"1888",
"1696",
"1540",
"1397",
"1242",
"1043",
"897",
"749",
"741",
"580",
"525",
"456",
"375",
"302",
"226",
"226",
"188",
"147",
"145",
"135",
"104",
"91",
"75",
"79",
"69",
"65",
"67",
"55",
"59",
"48",
"41",
"49",
"45",
"37",
"51",
"53",
"52",
"53",
"47",
"46",
"41",
"38",
"56",
"54",
"46",
"54",
"53",
"53",
"50",
"58",
"58",
"42",
"46",
"47",
"53",
"42",
"53",
"30",
"38",
"60",
"58",
"52",
"40",
"52",
"40",
"51",
"48",
"42",
"38",
"41",
"34",
"45",
"48",
"47",
"53",
"38",
"38",
"49",
"46",
"34",
"43",
"43",
"34",
"51",
"37",
"61",
"49",
"38",
"43",
"47",
"47",
"45",
"38",
"43",
"45",
"53",
"51",
"53",
"43",
"47",
"49",
"45",
"54",
"53",
"40",
"55",
"47",
"40",
"49",
"48",
"58",
"36",
"50",
"34",
"58",
"42",
"50",
"45",
"45",
"41",
"55",
"42",
"47",
"53",
"46",
"46",
"50",
"60",
"46",
"48",
"51",
"38",
"56",
"41",
"36",
"50",
"38",
"51",
"56",
"37",
"62",
"40",
"38",
"46",
"49",
"37",
"34",
"38",
"47",
"33",
"39",
"41",
"41",
"47",
"46",
"47",
"29",
"30",
"47",
"37",
"37",
"51",
"42",
"34",
"33",
"34",
"47",
"52",
"46",
"37",
"49",
"62",
"51",
"51",
"38",
"51",
"42",
"42",
"39",
"45",
"39",
"46",
"46",
"41",
"45",
"52",
"45",
"38",
"37",
"37",
"40",
"41",
"42",
"22",
"47",
"34",
"59",
"43",
"48",
"31",
"41",
"24",
"53",
"34",
"46",
"43",
"47",
"45",
"38",
"36",
"42",
"37",
"51",
"38",
"34",
"49",
"47",
"37",
"42",
"45",
"37",
"56",
"39",
"41",
"40",
"36",
"58",
"42",
"40",
"38",
"40",
"29",
"50",
"41",
"43",
"38",
"43",
"51",
"31",
"37",
"48",
"31",
"50",
"55",
"51",
"41",
"51",
"48",
"52",
"53",
"37",
"40",
"42",
"51",
"38",
"58",
"26",
"48",
"43",
"43",
"41",
"40",
"45",
"40",
"43",
"46",
"33",
"39",
"34",
"41",
"43",
"41",
"40",
"45",
"39",
"42",
"49",
"45",
"30",
"29",
"31",
"30",
"42",
"39",
"48",
"29",
"40",
"40",
"38",
"38",
"41",
"43",
"39",
"43",
"48",
"46",
"37",
"49",
"46",
"43",
"35",
"36",
"34",
"36",
"48",
"49",
"42",
"45",
"39",
"39",
"53",
"26",
"35",
"39",
"43",
"41",
"40",
"40",
"42",
"49",
"40",
"36",
"43",
"34",
"45",
"39",
"37",
"39",
"45",
"29",
"46",
"42",
"36",
"41",
"41",
"34",
"36",
"39",
"21",
"34",
"46",
"29",
"31",
"60",
"37",
"33",
"36",
"37",
"50",
"27",
"47",
"37",
"43",
"41",
"35",
"38",
"37",
"40",
"24",
"38",
"36",
"43",
"43",
"38",
"46",
"49",
"43",
"27",
"28",
"38",
"43",
"43",
"41",
"41",
"47",
"36",
"40",
"35",
"35",
"42",
"39",
"37",
"36",
"42",
"47",
"43",
"33",
"37",
"29",
"33",
"36",
"38",
"34",
"35",
"38",
"34",
"30",
"29",
"45",
"43",
"34",
"30",
"35",
"34",
"37",
"46",
"31",
"26",
"37",
"37",
"22",
"28",
"42",
"43",
"42",
"38",
"33",
"36",
"40",
"35",
"37",
"35",
"36",
"31",
"33",
"35",
"27",
"43",
"39",
"30",
"34",
"40",
"31",
"38",
"26",
"34",
"38",
"33",
"26",
"39",
"39",
"37",
"30",
"39",
"35",
"33",
"41",
"28",
"31",
"42",
"31",
"24",
"35",
"31",
"34",
"39",
"46",
"30",
"49",
"27",
"35",
"42",
"28",
"40",
"29",
"30",
"27",
"45",
"35",
"29",
"37",
"35",
"28",
"28",
"34",
"33",
"27",
"33",
"36",
"38",
"34",
"31",
"31",
"30",
"39",
"30",
"26",
"31",
"31",
"39",
"37",
"30",
"39",
"31",
"25",
"34",
"38",
"26",
"33",
"35",
"26",
"26",
"38",
"28",
"27",
"42",
"43",
"38",
"41",
"34",
"21",
"29",
"36",
"37",
"35",
"37",
"40",
"45",
"36",
"33",
"34",
"30",
"27",
"27",
"34",
"34",
"34",
"37",
"27",
"34",
"34",
"45",
"35",
"30",
"38",
"33",
"34",
"40",
"33",
"26",
"35",
"41",
"22",
"41",
"29",
"27",
"25",
"30",
"35",
"31",
"27",
"27",
"31",
"36",
"41",
"37",
"29",
"37",
"31",
"25",
"38",
"37",
"38",
"27",
"24",
"28",
"39",
"35",
"37",
"25",
"25",
"30",
"24",
"40",
"39",
"42",
"29",
"28",
"43",
"34",
"34",
"36",
"29",
"29",
"30",
"31",
"36",
"43",
"34",
"31",
"40",
"42",
"50",
"35",
"28",
"24",
"35",
"48",
"24",
"35",
"40",
"29",
"41",
"37",
"33",
"30",
"49",
"37",
"22",
"31",
"24",
"39",
"40",
"35",
"40",
"41",
"35",
"29",
"36",
"38",
"34",
"20",
"31",
"27",
"45",
"38",
"39",
"33",
"28",
"30",
"30",
"31",
"43",
"38",
"55",
"29",
"37",
"35",
"29",
"35",
"37",
"38",
"33",
"41",
"49",
"35",
"49",
"24",
"41",
"46",
"51",
"31",
"50",
"46",
"51",
"40",
"33",
"43",
"28",
"60",
"59",
"47",
"36",
"49",
"39",
"31",
"50",
"50",
"49",
"35",
"39",
"39",
"50",
"59",
"41",
"48",
"50",
"43",
"61",
"53",
"62",
"54",
"45",
"51",
"48",
"51",
"53",
"67",
"61",
"53",
"68",
"58",
"65",
"67",
"58",
"68",
"87",
"73",
"81",
"69",
"85",
"90",
"110",
"99",
"110",
"103",
"110",
"105",
"122",
"122",
"117",
"135",
"131",
"115",
"139",
"126",
"174",
"149",
"149",
"169",
"168",
"166",
"183",
"169",
"194",
"164",
"203",
"207",
"231",
"194",
"186",
"195",
"229",
"212",
"192",
"234",
"253",
"217",
"223",
"232",
"234",
"242",
"241",
"203",
"227",
"226",
"212",
"219",
"207",
"196",
"206",
"201",
"205",
"176",
"202",
"162",
"182",
"180",
"157",
"167",
"174",
"151",
"160",
"127",
"127",
"126",
"144",
"126",
"129",
"120",
"117",
"99",
"120",
"113",
"111",
"112",
"89",
"87",
"101",
"81",
"77",
"83",
"84",
"98",
"84",
"73",
"69",
"73",
"85",
"74",
"61",
"66",
"63",
"68",
"76",
"72",
"67",
"61",
"69",
"62",
"80",
"63",
"62",
"68",
"75",
"65",
"76",
"76",
"68",
"84",
"81",
"93",
"88",
"73",
"85",
"96",
"97",
"96",
"102",
"92",
"110",
"104",
"104",
"117",
"124",
"115",
"118",
"105",
"114",
"111",
"107",
"111",
"112",
"105",
"116",
"120",
"80",
"101",
"109",
"101",
"94",
"83",
"77",
"68",
"94",
"64",
"63",
"71",
"61",
"63",
"42",
"42",
"50",
"56",
"46",
"29",
"31",
"38",
"45",
"34",
"34",
"41",
"27",
"28",
"35",
"25",
"17030",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Ga, As, Ir, Ca, Rh",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    GaLa         1.12     0.070",
"                      AsLa         1.30     0.335",
"                      IrMa         2.01     0.020",
"                      CaKa         3.70     0.281",
"                      CaKb         4.00     0.039",
"                      GaKa         9.24     2.759",
"                      IrLa         9.24     1.510",
"                      GaKb        10.21     0.414",
"                      AsKa        10.52    12.950",
"                      AsKb        11.73     1.874",
"                      RhKaC       19.21     0.134",
"                      RhKa        20.05     0.058",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
