"Sample    : CsBr 15760",
"90",
"69",
"69",
"68",
"82",
"68",
"58",
"63",
"69",
"65",
"85",
"55",
"64",
"56",
"70",
"56",
"69",
"76",
"58",
"68",
"68",
"75",
"71",
"55",
"56",
"51",
"56",
"66",
"52",
"67",
"63",
"77",
"60",
"67",
"74",
"58",
"72",
"53",
"69",
"63",
"63",
"69",
"84",
"65",
"68",
"81",
"90",
"91",
"93",
"75",
"70",
"88",
"105",
"103",
"90",
"95",
"90",
"103",
"104",
"90",
"85",
"95",
"82",
"76",
"96",
"87",
"67",
"65",
"70",
"70",
"88",
"68",
"70",
"75",
"57",
"75",
"58",
"57",
"65",
"67",
"52",
"78",
"61",
"58",
"71",
"57",
"75",
"52",
"53",
"66",
"67",
"67",
"66",
"55",
"77",
"61",
"79",
"74",
"74",
"68",
"74",
"67",
"75",
"68",
"84",
"94",
"80",
"101",
"94",
"100",
"92",
"100",
"109",
"110",
"113",
"98",
"104",
"118",
"96",
"110",
"108",
"111",
"81",
"87",
"101",
"87",
"100",
"85",
"89",
"55",
"78",
"72",
"67",
"75",
"80",
"74",
"82",
"80",
"67",
"77",
"67",
"72",
"66",
"66",
"76",
"61",
"80",
"70",
"69",
"83",
"78",
"50",
"80",
"55",
"78",
"65",
"64",
"69",
"63",
"85",
"75",
"68",
"72",
"53",
"71",
"61",
"67",
"68",
"70",
"52",
"65",
"70",
"65",
"72",
"56",
"61",
"65",
"74",
"64",
"83",
"68",
"62",
"76",
"54",
"61",
"71",
"77",
"77",
"79",
"95",
"79",
"65",
"69",
"80",
"90",
"69",
"82",
"100",
"90",
"65",
"79",
"79",
"79",
"81",
"79",
"89",
"89",
"71",
"79",
"79",
"65",
"70",
"76",
"67",
"82",
"44",
"71",
"80",
"76",
"67",
"66",
"65",
"64",
"60",
"57",
"74",
"55",
"47",
"67",
"60",
"56",
"57",
"57",
"66",
"64",
"57",
"62",
"78",
"75",
"69",
"64",
"53",
"64",
"71",
"55",
"53",
"60",
"53",
"53",
"65",
"66",
"67",
"66",
"69",
"70",
"62",
"53",
"66",
"72",
"60",
"54",
"50",
"55",
"68",
"78",
"69",
"53",
"58",
"58",
"63",
"54",
"56",
"69",
"53",
"76",
"68",
"80",
"65",
"69",
"51",
"70",
"66",
"68",
"85",
"74",
"65",
"66",
"65",
"75",
"70",
"56",
"60",
"69",
"66",
"87",
"76",
"65",
"69",
"84",
"68",
"74",
"70",
"75",
"80",
"70",
"77",
"91",
"81",
"78",
"56",
"89",
"83",
"85",
"87",
"84",
"84",
"79",
"84",
"90",
"96",
"87",
"82",
"93",
"82",
"89",
"104",
"94",
"97",
"111",
"88",
"118",
"120",
"132",
"103",
"108",
"117",
"140",
"142",
"121",
"143",
"167",
"153",
"190",
"220",
"265",
"315",
"385",
"468",
"686",
"811",
"1081",
"1294",
"1717",
"2163",
"2733",
"3280",
"4322",
"5076",
"6337",
"7178",
"8740",
"9950",
"11595",
"12686",
"14665",
"16143",
"17834",
"18348",
"20196",
"20677",
"22169",
"21681",
"22610",
"22974",
"22853",
"21193",
"21312",
"20229",
"19222",
"16901",
"15948",
"14769",
"13187",
"10981",
"10032",
"8533",
"7508",
"5852",
"5149",
"4140",
"3483",
"2624",
"2208",
"1770",
"1307",
"987",
"760",
"629",
"452",
"345",
"290",
"198",
"203",
"153",
"126",
"128",
"107",
"102",
"89",
"100",
"80",
"78",
"104",
"96",
"93",
"108",
"77",
"93",
"93",
"82",
"85",
"72",
"74",
"88",
"77",
"70",
"82",
"85",
"88",
"89",
"83",
"75",
"70",
"79",
"82",
"83",
"63",
"82",
"75",
"71",
"77",
"90",
"91",
"61",
"77",
"82",
"67",
"82",
"77",
"90",
"100",
"70",
"96",
"104",
"107",
"87",
"96",
"95",
"91",
"111",
"110",
"84",
"101",
"105",
"101",
"109",
"110",
"110",
"90",
"137",
"117",
"115",
"122",
"162",
"184",
"168",
"226",
"242",
"281",
"272",
"423",
"427",
"553",
"629",
"782",
"895",
"1070",
"1174",
"1347",
"1501",
"1787",
"1926",
"2109",
"2458",
"2622",
"2746",
"2999",
"3061",
"3279",
"3107",
"3338",
"3525",
"3530",
"3053",
"3194",
"2999",
"3032",
"2640",
"2564",
"2352",
"2220",
"1871",
"1785",
"1638",
"1400",
"1201",
"1055",
"925",
"888",
"691",
"657",
"536",
"451",
"391",
"383",
"304",
"243",
"221",
"190",
"179",
"137",
"132",
"129",
"119",
"96",
"82",
"63",
"81",
"62",
"62",
"45",
"54",
"44",
"47",
"56",
"49",
"49",
"42",
"56",
"53",
"44",
"60",
"39",
"57",
"50",
"63",
"58",
"47",
"31",
"47",
"48",
"42",
"34",
"58",
"42",
"45",
"38",
"45",
"37",
"50",
"47",
"47",
"53",
"41",
"43",
"53",
"44",
"48",
"45",
"44",
"48",
"52",
"49",
"41",
"52",
"32",
"58",
"53",
"48",
"45",
"44",
"44",
"47",
"43",
"43",
"52",
"54",
"53",
"44",
"55",
"36",
"44",
"56",
"48",
"41",
"54",
"49",
"52",
"37",
"48",
"48",
"40",
"40",
"49",
"54",
"43",
"32",
"47",
"40",
"42",
"43",
"40",
"41",
"57",
"44",
"53",
"50",
"44",
"50",
"49",
"49",
"53",
"66",
"38",
"44",
"49",
"49",
"56",
"35",
"48",
"53",
"41",
"41",
"39",
"47",
"41",
"47",
"49",
"62",
"48",
"42",
"35",
"49",
"50",
"60",
"47",
"38",
"42",
"51",
"52",
"49",
"35",
"35",
"35",
"54",
"49",
"40",
"37",
"49",
"35",
"44",
"52",
"38",
"56",
"41",
"30",
"43",
"55",
"54",
"39",
"31",
"32",
"35",
"42",
"44",
"41",
"44",
"30",
"34",
"43",
"40",
"60",
"31",
"32",
"32",
"43",
"37",
"45",
"48",
"41",
"41",
"51",
"41",
"36",
"37",
"49",
"42",
"49",
"41",
"53",
"53",
"41",
"37",
"41",
"43",
"41",
"39",
"40",
"47",
"28",
"44",
"27",
"39",
"44",
"42",
"44",
"44",
"27",
"40",
"47",
"43",
"28",
"32",
"42",
"44",
"49",
"38",
"39",
"35",
"36",
"44",
"31",
"49",
"40",
"35",
"32",
"42",
"53",
"53",
"35",
"45",
"42",
"42",
"39",
"43",
"39",
"34",
"39",
"40",
"30",
"40",
"40",
"41",
"39",
"42",
"44",
"53",
"40",
"38",
"44",
"27",
"29",
"41",
"37",
"35",
"30",
"36",
"31",
"36",
"45",
"42",
"30",
"32",
"29",
"34",
"39",
"28",
"35",
"30",
"27",
"43",
"52",
"41",
"41",
"26",
"32",
"44",
"39",
"52",
"30",
"32",
"37",
"44",
"32",
"39",
"30",
"38",
"40",
"26",
"30",
"38",
"37",
"22",
"40",
"42",
"36",
"25",
"41",
"35",
"40",
"36",
"41",
"40",
"51",
"31",
"27",
"29",
"41",
"43",
"32",
"29",
"25",
"40",
"29",
"45",
"22",
"35",
"34",
"39",
"36",
"25",
"30",
"55",
"41",
"31",
"40",
"30",
"36",
"31",
"40",
"47",
"24",
"48",
"45",
"45",
"32",
"31",
"38",
"35",
"27",
"35",
"37",
"35",
"38",
"35",
"35",
"32",
"27",
"39",
"35",
"34",
"40",
"47",
"36",
"29",
"31",
"60",
"32",
"38",
"36",
"26",
"37",
"38",
"28",
"40",
"40",
"34",
"31",
"35",
"43",
"38",
"25",
"28",
"29",
"36",
"45",
"38",
"39",
"26",
"32",
"39",
"41",
"43",
"32",
"35",
"34",
"34",
"30",
"32",
"32",
"45",
"43",
"29",
"38",
"40",
"28",
"24",
"36",
"48",
"36",
"38",
"28",
"36",
"38",
"38",
"29",
"38",
"34",
"39",
"26",
"39",
"29",
"38",
"42",
"28",
"35",
"43",
"38",
"31",
"26",
"49",
"27",
"28",
"23",
"21",
"32",
"31",
"27",
"28",
"27",
"34",
"39",
"37",
"32",
"32",
"36",
"42",
"35",
"26",
"37",
"32",
"28",
"42",
"40",
"42",
"39",
"25",
"36",
"47",
"41",
"39",
"37",
"39",
"40",
"34",
"36",
"25",
"27",
"26",
"30",
"38",
"35",
"34",
"38",
"43",
"28",
"37",
"42",
"38",
"29",
"34",
"37",
"39",
"40",
"31",
"30",
"48",
"34",
"36",
"27",
"38",
"25",
"38",
"30",
"31",
"28",
"28",
"39",
"39",
"37",
"29",
"32",
"22",
"47",
"32",
"28",
"40",
"22",
"19",
"21",
"31",
"36",
"31",
"35",
"29",
"47",
"34",
"36",
"24",
"22",
"34",
"41",
"29",
"50",
"41",
"31",
"30",
"38",
"32",
"27",
"45",
"29",
"22",
"39",
"25",
"43",
"40",
"37",
"27",
"29",
"37",
"34",
"39",
"30",
"48",
"43",
"44",
"30",
"36",
"44",
"35",
"32",
"39",
"36",
"32",
"30",
"35",
"35",
"30",
"37",
"45",
"34",
"32",
"48",
"53",
"34",
"32",
"54",
"47",
"37",
"31",
"40",
"38",
"40",
"49",
"42",
"48",
"37",
"47",
"43",
"41",
"41",
"40",
"56",
"40",
"37",
"51",
"44",
"44",
"49",
"54",
"42",
"60",
"44",
"45",
"38",
"42",
"32",
"57",
"53",
"56",
"57",
"47",
"71",
"53",
"42",
"64",
"43",
"60",
"58",
"54",
"63",
"63",
"60",
"80",
"81",
"83",
"76",
"75",
"64",
"62",
"94",
"92",
"116",
"91",
"108",
"85",
"116",
"89",
"96",
"84",
"135",
"126",
"120",
"133",
"133",
"145",
"131",
"137",
"142",
"183",
"172",
"189",
"173",
"181",
"160",
"175",
"212",
"222",
"197",
"211",
"226",
"219",
"214",
"222",
"239",
"215",
"211",
"219",
"259",
"214",
"224",
"227",
"247",
"227",
"230",
"246",
"212",
"238",
"199",
"232",
"187",
"227",
"219",
"196",
"195",
"207",
"154",
"155",
"195",
"169",
"196",
"174",
"153",
"155",
"145",
"156",
"150",
"121",
"147",
"122",
"119",
"117",
"91",
"92",
"121",
"87",
"98",
"110",
"93",
"81",
"84",
"91",
"78",
"77",
"61",
"69",
"71",
"82",
"66",
"57",
"56",
"52",
"52",
"50",
"57",
"51",
"58",
"62",
"66",
"44",
"55",
"52",
"50",
"39",
"51",
"61",
"47",
"61",
"61",
"48",
"66",
"53",
"78",
"70",
"87",
"81",
"65",
"75",
"93",
"94",
"81",
"105",
"117",
"119",
"104",
"114",
"127",
"110",
"122",
"127",
"120",
"141",
"142",
"115",
"108",
"122",
"108",
"83",
"106",
"89",
"77",
"79",
"91",
"76",
"69",
"68",
"71",
"74",
"61",
"66",
"52",
"53",
"44",
"49",
"52",
"51",
"38",
"41",
"35",
"31",
"28",
"28",
"27",
"29",
"23",
"27",
"23",
"25",
"29",
"17539",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Mg, Se, P , Ca, Rh",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    MgKa         1.20     0.016",
"                      SeLa         1.40     0.540",
"                      P Ka         1.98     0.020",
"                      CaKa         3.70     0.301",
"                      CaKb         4.00     0.036",
"                      SeKa        11.20    15.963",
"                      SeKb        12.48     2.486",
"                      RhKaC       19.20     0.138",
"                      RhKa        20.09     0.084",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   5.180 ug/cm2    -------- Flux       -------- --------",
"Mg                       5.180 ug/cm2    -------- ********** -------- --------",
