"Sample    : Cu 31521",
"102",
"87",
"79",
"67",
"55",
"55",
"55",
"51",
"38",
"26",
"35",
"27",
"18",
"21",
"20",
"13",
"26",
"13",
"28",
"22",
"15",
"11",
"21",
"28",
"15",
"22",
"32",
"23",
"22",
"28",
"23",
"22",
"26",
"30",
"30",
"27",
"28",
"28",
"28",
"33",
"34",
"29",
"32",
"23",
"34",
"29",
"40",
"34",
"30",
"24",
"37",
"33",
"39",
"28",
"36",
"28",
"41",
"36",
"30",
"17",
"37",
"25",
"32",
"41",
"35",
"36",
"29",
"42",
"28",
"33",
"27",
"27",
"29",
"18",
"26",
"18",
"21",
"35",
"29",
"14",
"27",
"18",
"26",
"18",
"20",
"29",
"23",
"25",
"24",
"30",
"22",
"21",
"25",
"24",
"20",
"24",
"21",
"21",
"29",
"25",
"34",
"33",
"20",
"24",
"25",
"25",
"27",
"17",
"29",
"21",
"24",
"21",
"26",
"27",
"32",
"22",
"28",
"25",
"25",
"21",
"26",
"25",
"25",
"17",
"41",
"34",
"33",
"34",
"26",
"21",
"36",
"32",
"34",
"34",
"30",
"30",
"20",
"32",
"43",
"23",
"30",
"37",
"32",
"23",
"36",
"32",
"34",
"35",
"23",
"24",
"37",
"22",
"39",
"28",
"35",
"37",
"34",
"28",
"26",
"27",
"35",
"33",
"45",
"36",
"40",
"38",
"37",
"27",
"28",
"29",
"34",
"37",
"48",
"35",
"33",
"41",
"38",
"45",
"37",
"29",
"32",
"41",
"48",
"47",
"41",
"49",
"42",
"57",
"58",
"62",
"48",
"43",
"49",
"58",
"38",
"55",
"49",
"53",
"64",
"61",
"43",
"52",
"66",
"70",
"50",
"47",
"55",
"63",
"68",
"61",
"65",
"58",
"75",
"64",
"73",
"70",
"105",
"77",
"108",
"100",
"113",
"92",
"115",
"117",
"121",
"126",
"122",
"134",
"127",
"129",
"102",
"117",
"121",
"114",
"85",
"84",
"84",
"86",
"78",
"68",
"61",
"72",
"75",
"63",
"58",
"73",
"70",
"66",
"63",
"55",
"57",
"42",
"57",
"75",
"63",
"71",
"58",
"73",
"62",
"65",
"47",
"60",
"51",
"65",
"68",
"57",
"65",
"60",
"55",
"62",
"60",
"70",
"71",
"62",
"63",
"67",
"68",
"46",
"68",
"58",
"73",
"65",
"63",
"75",
"73",
"77",
"71",
"66",
"84",
"73",
"87",
"76",
"78",
"91",
"77",
"83",
"89",
"104",
"97",
"66",
"84",
"95",
"95",
"86",
"77",
"85",
"85",
"91",
"104",
"101",
"110",
"77",
"95",
"75",
"87",
"93",
"93",
"82",
"99",
"83",
"103",
"79",
"95",
"79",
"85",
"98",
"101",
"73",
"93",
"82",
"80",
"76",
"87",
"64",
"85",
"93",
"88",
"91",
"99",
"90",
"89",
"83",
"83",
"70",
"116",
"93",
"85",
"86",
"105",
"88",
"107",
"93",
"86",
"89",
"95",
"102",
"115",
"101",
"104",
"108",
"104",
"120",
"114",
"100",
"112",
"163",
"127",
"136",
"142",
"170",
"139",
"160",
"155",
"190",
"199",
"225",
"278",
"352",
"457",
"605",
"891",
"1077",
"1535",
"1986",
"2789",
"3552",
"4792",
"5789",
"7600",
"9338",
"11588",
"13264",
"16308",
"18662",
"21415",
"22820",
"26222",
"27777",
"30057",
"29418",
"30909",
"30561",
"31094",
"28412",
"27722",
"25793",
"23757",
"20311",
"18441",
"15965",
"13908",
"11137",
"9495",
"7387",
"5970",
"4513",
"3440",
"2556",
"1923",
"1427",
"1095",
"787",
"570",
"358",
"315",
"217",
"208",
"160",
"175",
"145",
"103",
"101",
"116",
"115",
"102",
"89",
"107",
"93",
"88",
"90",
"110",
"88",
"101",
"103",
"110",
"108",
"107",
"122",
"111",
"99",
"126",
"129",
"140",
"133",
"145",
"157",
"159",
"174",
"162",
"162",
"184",
"191",
"218",
"236",
"247",
"248",
"287",
"329",
"377",
"504",
"573",
"623",
"905",
"896",
"1242",
"1353",
"1709",
"1969",
"2364",
"2524",
"2886",
"3198",
"3525",
"3435",
"3740",
"3956",
"4135",
"3809",
"3968",
"3773",
"3719",
"3379",
"3194",
"2954",
"2783",
"2184",
"2033",
"1665",
"1501",
"1191",
"998",
"829",
"640",
"471",
"403",
"335",
"279",
"197",
"164",
"135",
"117",
"88",
"90",
"92",
"82",
"68",
"55",
"64",
"52",
"47",
"57",
"60",
"54",
"48",
"61",
"50",
"67",
"59",
"66",
"59",
"66",
"58",
"50",
"71",
"59",
"55",
"71",
"61",
"73",
"59",
"58",
"57",
"61",
"61",
"68",
"57",
"61",
"58",
"71",
"65",
"72",
"64",
"64",
"70",
"51",
"72",
"58",
"65",
"63",
"43",
"64",
"61",
"61",
"51",
"49",
"62",
"47",
"48",
"50",
"39",
"59",
"51",
"57",
"59",
"49",
"64",
"51",
"64",
"49",
"61",
"35",
"54",
"49",
"50",
"59",
"59",
"61",
"62",
"45",
"48",
"59",
"52",
"52",
"48",
"48",
"51",
"49",
"51",
"40",
"54",
"49",
"54",
"53",
"43",
"45",
"46",
"45",
"45",
"50",
"58",
"50",
"54",
"57",
"45",
"57",
"48",
"59",
"46",
"55",
"48",
"47",
"43",
"47",
"54",
"37",
"51",
"55",
"50",
"55",
"50",
"54",
"34",
"49",
"51",
"41",
"50",
"70",
"43",
"55",
"41",
"52",
"57",
"53",
"57",
"47",
"46",
"43",
"41",
"61",
"48",
"58",
"47",
"39",
"36",
"59",
"51",
"49",
"58",
"54",
"62",
"59",
"54",
"68",
"48",
"43",
"49",
"59",
"57",
"57",
"54",
"47",
"71",
"60",
"45",
"57",
"48",
"43",
"49",
"40",
"42",
"42",
"50",
"65",
"54",
"67",
"61",
"41",
"51",
"43",
"47",
"51",
"43",
"51",
"34",
"48",
"50",
"45",
"42",
"64",
"38",
"51",
"46",
"45",
"50",
"43",
"53",
"63",
"43",
"54",
"49",
"62",
"49",
"53",
"39",
"43",
"45",
"54",
"54",
"49",
"40",
"59",
"54",
"50",
"48",
"47",
"51",
"40",
"41",
"47",
"43",
"47",
"41",
"48",
"53",
"45",
"61",
"52",
"50",
"30",
"46",
"48",
"51",
"58",
"54",
"43",
"64",
"45",
"43",
"50",
"61",
"51",
"34",
"48",
"48",
"55",
"38",
"38",
"39",
"49",
"37",
"47",
"52",
"53",
"45",
"49",
"52",
"53",
"34",
"63",
"43",
"42",
"45",
"40",
"49",
"48",
"42",
"49",
"45",
"47",
"41",
"42",
"49",
"57",
"48",
"48",
"40",
"43",
"33",
"34",
"41",
"40",
"36",
"52",
"47",
"53",
"52",
"34",
"40",
"35",
"40",
"58",
"47",
"52",
"45",
"42",
"42",
"55",
"49",
"53",
"40",
"52",
"46",
"35",
"35",
"45",
"62",
"50",
"49",
"43",
"47",
"45",
"35",
"48",
"39",
"46",
"43",
"48",
"40",
"38",
"39",
"38",
"29",
"43",
"58",
"42",
"48",
"52",
"48",
"40",
"53",
"50",
"51",
"48",
"40",
"39",
"35",
"45",
"50",
"58",
"39",
"43",
"40",
"51",
"39",
"32",
"26",
"50",
"40",
"45",
"43",
"48",
"36",
"46",
"45",
"49",
"51",
"41",
"52",
"52",
"57",
"64",
"38",
"47",
"50",
"39",
"50",
"42",
"51",
"61",
"34",
"34",
"46",
"47",
"45",
"47",
"50",
"34",
"35",
"47",
"65",
"37",
"49",
"43",
"48",
"30",
"47",
"49",
"42",
"49",
"49",
"49",
"54",
"42",
"30",
"49",
"46",
"35",
"42",
"45",
"53",
"53",
"53",
"42",
"48",
"46",
"46",
"43",
"39",
"47",
"29",
"42",
"58",
"35",
"33",
"37",
"34",
"42",
"47",
"42",
"39",
"36",
"52",
"46",
"48",
"32",
"41",
"47",
"41",
"40",
"50",
"40",
"39",
"37",
"32",
"57",
"40",
"66",
"39",
"40",
"46",
"34",
"46",
"49",
"35",
"51",
"47",
"37",
"38",
"36",
"33",
"43",
"45",
"33",
"39",
"48",
"37",
"37",
"43",
"33",
"37",
"29",
"43",
"47",
"53",
"58",
"53",
"45",
"45",
"34",
"42",
"38",
"49",
"51",
"40",
"47",
"35",
"35",
"35",
"42",
"43",
"38",
"47",
"41",
"34",
"50",
"34",
"39",
"41",
"52",
"37",
"48",
"40",
"45",
"46",
"42",
"53",
"50",
"37",
"33",
"50",
"50",
"42",
"36",
"41",
"36",
"49",
"40",
"35",
"40",
"41",
"32",
"41",
"49",
"37",
"43",
"39",
"48",
"49",
"47",
"37",
"39",
"36",
"45",
"47",
"35",
"40",
"37",
"48",
"38",
"40",
"41",
"27",
"29",
"36",
"42",
"38",
"41",
"49",
"48",
"38",
"41",
"47",
"46",
"42",
"25",
"34",
"34",
"32",
"36",
"38",
"37",
"38",
"39",
"36",
"43",
"27",
"43",
"35",
"35",
"40",
"33",
"36",
"40",
"43",
"40",
"39",
"38",
"38",
"28",
"40",
"48",
"48",
"50",
"30",
"37",
"33",
"40",
"38",
"43",
"33",
"30",
"50",
"35",
"34",
"38",
"33",
"28",
"37",
"27",
"38",
"39",
"23",
"33",
"43",
"28",
"39",
"40",
"39",
"34",
"43",
"35",
"35",
"26",
"24",
"38",
"34",
"46",
"32",
"45",
"35",
"39",
"40",
"45",
"28",
"28",
"38",
"35",
"42",
"34",
"38",
"37",
"42",
"40",
"35",
"27",
"33",
"37",
"46",
"32",
"21",
"29",
"49",
"40",
"38",
"35",
"34",
"30",
"29",
"36",
"33",
"37",
"39",
"27",
"43",
"39",
"43",
"33",
"41",
"50",
"29",
"37",
"30",
"33",
"30",
"46",
"39",
"39",
"38",
"37",
"41",
"41",
"27",
"33",
"38",
"41",
"43",
"34",
"30",
"35",
"36",
"39",
"35",
"38",
"49",
"34",
"38",
"54",
"47",
"54",
"55",
"55",
"54",
"72",
"58",
"64",
"77",
"76",
"77",
"82",
"67",
"73",
"91",
"95",
"82",
"96",
"65",
"70",
"67",
"86",
"71",
"52",
"75",
"85",
"55",
"76",
"51",
"70",
"65",
"55",
"47",
"63",
"57",
"40",
"47",
"41",
"41",
"40",
"30",
"47",
"32",
"39",
"35",
"28",
"28",
"23",
"35",
"40",
"34",
"42",
"41",
"39",
"28",
"41",
"35",
"28",
"34",
"35",
"40",
"27",
"35",
"26",
"34",
"36",
"34",
"40",
"34",
"36",
"25",
"33",
"30",
"33",
"36",
"32",
"29",
"41",
"25",
"25",
"27",
"35",
"26",
"27",
"30",
"25",
"45",
"35",
"36",
"33",
"36",
"47",
"40",
"39",
"39",
"45",
"32",
"40",
"42",
"35",
"50",
"43",
"53",
"52",
"46",
"34",
"51",
"39",
"40",
"43",
"36",
"41",
"39",
"39",
"34",
"52",
"41",
"34",
"48",
"40",
"33",
"35",
"39",
"39",
"33",
"38",
"39",
"55",
"33",
"47",
"53",
"40",
"35",
"41",
"53",
"57",
"27",
"45",
"60",
"46",
"36",
"50",
"60",
"67",
"52",
"55",
"60",
"59",
"66",
"60",
"66",
"63",
"60",
"75",
"54",
"43",
"55",
"66",
"47",
"48",
"60",
"52",
"62",
"49",
"46",
"46",
"51",
"40",
"41",
"42",
"40",
"46",
"33",
"51",
"38",
"37",
"36",
"28",
"50",
"35",
"33",
"28",
"34",
"43",
"39",
"42",
"23",
"37",
"37",
"37",
"33",
"33",
"26",
"36",
"58",
"25",
"32",
"39",
"26",
"22",
"37",
"37",
"40",
"29",
"23",
"26",
"36",
"43",
"40",
"30",
"38",
"33",
"36",
"40",
"41",
"29",
"35",
"39",
"30",
"29",
"35",
"30",
"48",
"35",
"42",
"29",
"34",
"40",
"32",
"43",
"33",
"39",
"38",
"45",
"29",
"43",
"33",
"27",
"36",
"32",
"41",
"54",
"37",
"37",
"40",
"37",
"33",
"40",
"41",
"41",
"39",
"53",
"34",
"42",
"49",
"46",
"36",
"62",
"40",
"33",
"38",
"51",
"53",
"36",
"46",
"27",
"66",
"41",
"53",
"41",
"36",
"57",
"58",
"46",
"50",
"73",
"63",
"75",
"59",
"61",
"57",
"70",
"51",
"63",
"76",
"79",
"89",
"60",
"86",
"83",
"85",
"92",
"88",
"103",
"89",
"112",
"99",
"123",
"130",
"111",
"128",
"132",
"139",
"149",
"148",
"143",
"176",
"149",
"187",
"184",
"171",
"173",
"187",
"173",
"173",
"198",
"172",
"196",
"226",
"238",
"202",
"202",
"215",
"211",
"186",
"235",
"230",
"233",
"207",
"224",
"241",
"198",
"191",
"226",
"203",
"220",
"201",
"216",
"184",
"212",
"193",
"167",
"204",
"191",
"168",
"197",
"164",
"183",
"141",
"171",
"147",
"164",
"163",
"137",
"143",
"162",
"115",
"115",
"129",
"130",
"99",
"96",
"116",
"111",
"101",
"92",
"77",
"85",
"72",
"83",
"93",
"70",
"72",
"61",
"73",
"66",
"76",
"64",
"51",
"55",
"61",
"54",
"58",
"54",
"58",
"41",
"59",
"61",
"53",
"58",
"58",
"62",
"51",
"55",
"55",
"63",
"62",
"73",
"60",
"65",
"77",
"78",
"79",
"83",
"72",
"92",
"83",
"100",
"90",
"80",
"109",
"95",
"113",
"123",
"128",
"125",
"121",
"98",
"93",
"112",
"95",
"93",
"105",
"88",
"97",
"93",
"104",
"114",
"99",
"103",
"80",
"70",
"70",
"72",
"53",
"74",
"38",
"50",
"46",
"46",
"46",
"46",
"37",
"40",
"37",
"22",
"28",
"41",
"38",
"28",
"26",
"23",
"27",
"26",
"36",
"26",
"24",
"15573",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Cu, P , Ca, Ru",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    CuLa         0.95     0.089",
"                      P Ka         2.02     0.020",
"                      CaKa         3.68     0.302",
"                      CaKb         4.02     0.032",
"                      CuKaESC      6.31     0.048",
"                      CuKa         8.04    19.516",
"                      CuKb         8.89     2.547",
"                      CuKaSUM     16.04     0.044",
"                      ----        19.09     0.132",
"                      RuKa        19.32     0.101",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
