"Sample    : Cr 15756",
"55",
"52",
"48",
"52",
"48",
"55",
"55",
"63",
"60",
"74",
"75",
"62",
"70",
"56",
"55",
"63",
"44",
"64",
"75",
"69",
"53",
"60",
"93",
"54",
"74",
"67",
"80",
"67",
"61",
"49",
"66",
"61",
"62",
"70",
"79",
"66",
"93",
"63",
"74",
"68",
"87",
"61",
"58",
"70",
"58",
"62",
"70",
"63",
"68",
"86",
"80",
"62",
"77",
"71",
"76",
"76",
"71",
"81",
"81",
"66",
"60",
"87",
"63",
"97",
"81",
"75",
"64",
"70",
"88",
"71",
"67",
"77",
"65",
"82",
"62",
"71",
"76",
"80",
"78",
"69",
"89",
"76",
"71",
"76",
"94",
"77",
"83",
"86",
"76",
"88",
"106",
"88",
"82",
"99",
"95",
"95",
"74",
"77",
"82",
"82",
"69",
"69",
"81",
"74",
"87",
"66",
"75",
"65",
"73",
"73",
"80",
"67",
"75",
"83",
"73",
"68",
"86",
"76",
"69",
"77",
"74",
"96",
"74",
"82",
"91",
"73",
"64",
"65",
"60",
"68",
"77",
"93",
"89",
"91",
"84",
"81",
"106",
"86",
"89",
"110",
"93",
"84",
"92",
"97",
"113",
"120",
"131",
"115",
"122",
"127",
"116",
"96",
"97",
"108",
"126",
"91",
"104",
"109",
"96",
"107",
"93",
"84",
"74",
"81",
"93",
"84",
"79",
"78",
"62",
"75",
"69",
"73",
"73",
"65",
"77",
"55",
"71",
"64",
"77",
"70",
"56",
"64",
"79",
"79",
"75",
"75",
"83",
"73",
"80",
"69",
"80",
"74",
"70",
"61",
"74",
"73",
"63",
"80",
"45",
"56",
"81",
"78",
"80",
"63",
"57",
"71",
"69",
"77",
"57",
"79",
"57",
"56",
"45",
"83",
"62",
"64",
"73",
"73",
"66",
"68",
"66",
"68",
"62",
"64",
"79",
"80",
"81",
"73",
"66",
"73",
"63",
"75",
"81",
"60",
"86",
"83",
"67",
"65",
"63",
"71",
"73",
"65",
"71",
"84",
"74",
"75",
"71",
"60",
"71",
"86",
"87",
"74",
"67",
"69",
"76",
"65",
"89",
"81",
"70",
"75",
"64",
"82",
"73",
"63",
"66",
"66",
"67",
"80",
"73",
"74",
"80",
"61",
"68",
"69",
"79",
"63",
"68",
"80",
"81",
"78",
"73",
"82",
"79",
"76",
"71",
"73",
"81",
"82",
"65",
"81",
"84",
"83",
"56",
"76",
"80",
"81",
"82",
"74",
"68",
"88",
"64",
"78",
"70",
"74",
"71",
"80",
"80",
"82",
"93",
"80",
"74",
"73",
"82",
"84",
"75",
"82",
"67",
"91",
"62",
"66",
"101",
"62",
"73",
"61",
"81",
"68",
"75",
"64",
"63",
"84",
"67",
"65",
"80",
"68",
"68",
"64",
"57",
"71",
"81",
"74",
"70",
"91",
"60",
"62",
"63",
"51",
"61",
"65",
"66",
"86",
"81",
"41",
"78",
"49",
"68",
"69",
"79",
"76",
"94",
"71",
"83",
"109",
"110",
"87",
"94",
"104",
"91",
"95",
"84",
"92",
"119",
"73",
"119",
"108",
"126",
"109",
"95",
"114",
"105",
"103",
"95",
"64",
"101",
"79",
"74",
"78",
"82",
"73",
"93",
"60",
"65",
"64",
"66",
"64",
"66",
"52",
"68",
"84",
"70",
"62",
"87",
"79",
"64",
"76",
"55",
"70",
"83",
"73",
"65",
"57",
"63",
"71",
"83",
"76",
"74",
"78",
"89",
"96",
"77",
"87",
"79",
"96",
"71",
"78",
"82",
"84",
"92",
"86",
"93",
"86",
"71",
"67",
"84",
"58",
"77",
"91",
"75",
"66",
"57",
"71",
"70",
"71",
"71",
"70",
"64",
"74",
"75",
"69",
"75",
"67",
"67",
"65",
"74",
"76",
"75",
"88",
"63",
"57",
"71",
"69",
"76",
"58",
"56",
"58",
"69",
"57",
"68",
"61",
"63",
"52",
"73",
"75",
"55",
"67",
"75",
"74",
"66",
"65",
"65",
"57",
"63",
"65",
"55",
"61",
"53",
"53",
"54",
"62",
"61",
"60",
"68",
"63",
"51",
"60",
"61",
"52",
"58",
"54",
"67",
"60",
"56",
"67",
"70",
"57",
"67",
"68",
"66",
"60",
"61",
"57",
"74",
"60",
"67",
"55",
"58",
"70",
"57",
"73",
"58",
"62",
"65",
"62",
"76",
"58",
"70",
"71",
"61",
"51",
"70",
"62",
"65",
"58",
"64",
"63",
"56",
"62",
"50",
"54",
"76",
"43",
"60",
"60",
"62",
"80",
"53",
"66",
"70",
"53",
"68",
"69",
"51",
"60",
"60",
"48",
"61",
"60",
"67",
"64",
"53",
"45",
"52",
"65",
"63",
"64",
"66",
"57",
"58",
"60",
"69",
"56",
"54",
"53",
"42",
"58",
"52",
"52",
"58",
"57",
"58",
"64",
"65",
"58",
"64",
"73",
"60",
"63",
"65",
"51",
"66",
"50",
"44",
"50",
"66",
"58",
"57",
"63",
"53",
"61",
"71",
"52",
"71",
"65",
"65",
"50",
"66",
"69",
"55",
"58",
"61",
"52",
"58",
"58",
"65",
"49",
"52",
"44",
"68",
"66",
"67",
"75",
"49",
"53",
"50",
"54",
"62",
"51",
"69",
"51",
"55",
"62",
"62",
"63",
"56",
"61",
"55",
"66",
"65",
"58",
"78",
"47",
"57",
"57",
"87",
"58",
"77",
"38",
"54",
"67",
"55",
"63",
"63",
"53",
"49",
"53",
"60",
"78",
"55",
"66",
"53",
"68",
"48",
"54",
"62",
"66",
"60",
"66",
"61",
"49",
"70",
"62",
"70",
"49",
"54",
"58",
"71",
"51",
"61",
"61",
"60",
"61",
"57",
"64",
"67",
"56",
"52",
"53",
"62",
"48",
"62",
"58",
"56",
"60",
"51",
"47",
"65",
"57",
"64",
"54",
"76",
"54",
"55",
"53",
"56",
"48",
"51",
"49",
"55",
"45",
"58",
"51",
"57",
"66",
"67",
"47",
"57",
"52",
"53",
"55",
"47",
"42",
"58",
"58",
"38",
"49",
"49",
"49",
"60",
"44",
"53",
"47",
"53",
"53",
"62",
"55",
"55",
"61",
"52",
"37",
"56",
"54",
"62",
"60",
"41",
"49",
"51",
"51",
"62",
"43",
"40",
"50",
"43",
"49",
"51",
"63",
"58",
"48",
"39",
"42",
"45",
"54",
"48",
"41",
"58",
"48",
"40",
"51",
"45",
"56",
"47",
"56",
"52",
"43",
"52",
"44",
"54",
"47",
"57",
"56",
"66",
"57",
"41",
"65",
"52",
"61",
"35",
"55",
"47",
"54",
"51",
"51",
"45",
"44",
"49",
"56",
"55",
"41",
"51",
"51",
"50",
"42",
"57",
"57",
"44",
"56",
"42",
"45",
"57",
"51",
"45",
"44",
"54",
"51",
"50",
"40",
"57",
"54",
"49",
"62",
"55",
"48",
"56",
"48",
"50",
"54",
"50",
"48",
"55",
"51",
"45",
"38",
"44",
"44",
"49",
"60",
"53",
"56",
"51",
"48",
"51",
"36",
"44",
"56",
"49",
"48",
"64",
"47",
"49",
"47",
"51",
"38",
"54",
"36",
"45",
"53",
"50",
"32",
"43",
"45",
"52",
"56",
"63",
"49",
"45",
"50",
"51",
"57",
"45",
"49",
"48",
"37",
"53",
"44",
"63",
"52",
"54",
"57",
"43",
"55",
"54",
"47",
"53",
"56",
"51",
"50",
"44",
"50",
"26",
"52",
"42",
"43",
"45",
"31",
"34",
"53",
"49",
"55",
"36",
"63",
"38",
"37",
"49",
"39",
"42",
"48",
"44",
"53",
"47",
"49",
"49",
"40",
"45",
"51",
"50",
"55",
"49",
"34",
"37",
"47",
"49",
"51",
"38",
"55",
"52",
"48",
"53",
"39",
"44",
"49",
"41",
"52",
"40",
"44",
"48",
"43",
"55",
"40",
"41",
"55",
"56",
"44",
"40",
"48",
"31",
"44",
"53",
"45",
"29",
"54",
"44",
"50",
"54",
"41",
"32",
"52",
"44",
"36",
"44",
"50",
"49",
"37",
"45",
"40",
"58",
"37",
"42",
"41",
"37",
"49",
"42",
"44",
"52",
"48",
"41",
"40",
"49",
"39",
"49",
"44",
"50",
"50",
"50",
"53",
"45",
"41",
"45",
"44",
"40",
"39",
"37",
"43",
"48",
"42",
"52",
"38",
"41",
"37",
"45",
"40",
"41",
"37",
"49",
"49",
"52",
"30",
"40",
"42",
"41",
"44",
"48",
"56",
"49",
"38",
"30",
"34",
"47",
"42",
"42",
"42",
"42",
"39",
"45",
"30",
"44",
"45",
"30",
"44",
"45",
"45",
"53",
"44",
"45",
"36",
"41",
"43",
"43",
"39",
"39",
"51",
"49",
"43",
"56",
"39",
"52",
"47",
"38",
"49",
"43",
"26",
"35",
"44",
"42",
"41",
"39",
"55",
"43",
"38",
"34",
"35",
"58",
"37",
"49",
"45",
"34",
"38",
"63",
"43",
"49",
"47",
"36",
"48",
"47",
"47",
"44",
"45",
"48",
"37",
"54",
"47",
"38",
"49",
"51",
"43",
"45",
"41",
"49",
"41",
"48",
"37",
"54",
"36",
"50",
"42",
"50",
"32",
"52",
"49",
"49",
"48",
"51",
"42",
"48",
"52",
"42",
"45",
"48",
"62",
"48",
"55",
"42",
"56",
"45",
"45",
"50",
"51",
"62",
"54",
"52",
"53",
"58",
"57",
"63",
"57",
"58",
"63",
"52",
"54",
"53",
"50",
"56",
"49",
"43",
"47",
"54",
"60",
"54",
"61",
"66",
"57",
"67",
"63",
"68",
"70",
"67",
"62",
"54",
"83",
"55",
"66",
"73",
"71",
"94",
"65",
"69",
"79",
"77",
"75",
"74",
"81",
"104",
"82",
"92",
"105",
"99",
"101",
"93",
"107",
"126",
"114",
"94",
"140",
"132",
"132",
"143",
"148",
"142",
"166",
"158",
"157",
"162",
"174",
"166",
"186",
"231",
"179",
"200",
"219",
"223",
"219",
"249",
"224",
"251",
"261",
"253",
"253",
"288",
"244",
"273",
"291",
"300",
"255",
"287",
"294",
"296",
"309",
"272",
"279",
"307",
"336",
"264",
"340",
"338",
"329",
"258",
"286",
"339",
"305",
"275",
"271",
"291",
"275",
"218",
"264",
"246",
"235",
"244",
"233",
"233",
"211",
"221",
"247",
"219",
"199",
"197",
"177",
"175",
"142",
"141",
"157",
"147",
"142",
"139",
"123",
"136",
"139",
"146",
"110",
"99",
"105",
"110",
"131",
"89",
"101",
"80",
"106",
"81",
"50",
"79",
"82",
"87",
"83",
"60",
"69",
"76",
"66",
"68",
"69",
"67",
"57",
"65",
"82",
"84",
"73",
"60",
"83",
"75",
"75",
"86",
"81",
"101",
"91",
"100",
"112",
"104",
"105",
"114",
"130",
"123",
"122",
"131",
"125",
"165",
"169",
"140",
"151",
"140",
"146",
"140",
"145",
"151",
"133",
"105",
"145",
"116",
"134",
"125",
"116",
"120",
"123",
"95",
"105",
"76",
"64",
"74",
"83",
"70",
"64",
"54",
"63",
"49",
"65",
"35",
"56",
"48",
"53",
"44",
"41",
"41",
"34",
"30",
"48",
"35",
"52",
"35",
"39",
"54",
"37",
"20785",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  P , Ca, Cr, Ru",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    P Ka         2.01     0.016",
"                      CaKa         3.68     0.244",
"                      CaKb         4.03     0.017",
"                      CrKa         5.40    13.510",
"                      CrKb         5.94     1.717",
"                      RuKa        19.21     0.152",
"                      ----        20.02     0.065",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
