"Sample    : se-31505",
"8",
"13",
"7",
"11",
"7",
"9",
"17",
"5",
"9",
"15",
"21",
"10",
"10",
"10",
"10",
"13",
"7",
"8",
"11",
"18",
"11",
"10",
"10",
"12",
"2",
"13",
"13",
"14",
"10",
"16",
"18",
"7",
"10",
"16",
"11",
"16",
"20",
"30",
"19",
"38",
"53",
"59",
"79",
"101",
"145",
"203",
"222",
"318",
"400",
"434",
"457",
"505",
"534",
"545",
"535",
"550",
"459",
"449",
"383",
"342",
"281",
"249",
"150",
"118",
"86",
"63",
"54",
"62",
"31",
"39",
"28",
"27",
"30",
"43",
"25",
"36",
"40",
"37",
"38",
"48",
"56",
"61",
"62",
"92",
"63",
"71",
"72",
"84",
"65",
"77",
"74",
"78",
"54",
"51",
"46",
"27",
"27",
"24",
"27",
"18",
"27",
"22",
"13",
"21",
"17",
"19",
"11",
"19",
"17",
"13",
"23",
"23",
"17",
"19",
"17",
"28",
"11",
"25",
"18",
"13",
"27",
"31",
"26",
"24",
"25",
"31",
"20",
"30",
"27",
"24",
"28",
"25",
"32",
"38",
"31",
"29",
"43",
"41",
"25",
"29",
"38",
"31",
"26",
"31",
"25",
"43",
"43",
"34",
"33",
"27",
"36",
"42",
"29",
"31",
"23",
"27",
"26",
"24",
"34",
"30",
"38",
"21",
"25",
"28",
"33",
"30",
"18",
"23",
"22",
"30",
"36",
"30",
"30",
"21",
"28",
"35",
"21",
"23",
"28",
"30",
"19",
"20",
"18",
"42",
"27",
"22",
"23",
"20",
"35",
"23",
"31",
"33",
"31",
"22",
"29",
"30",
"22",
"23",
"33",
"24",
"23",
"33",
"28",
"23",
"39",
"23",
"27",
"30",
"29",
"25",
"32",
"28",
"30",
"43",
"26",
"34",
"37",
"35",
"23",
"24",
"28",
"33",
"34",
"49",
"32",
"33",
"42",
"44",
"40",
"41",
"30",
"45",
"19",
"34",
"35",
"27",
"33",
"35",
"19",
"40",
"32",
"31",
"34",
"26",
"30",
"25",
"33",
"37",
"29",
"35",
"26",
"30",
"29",
"32",
"27",
"34",
"36",
"28",
"38",
"35",
"37",
"43",
"22",
"23",
"39",
"38",
"46",
"38",
"44",
"41",
"47",
"39",
"52",
"41",
"35",
"29",
"30",
"50",
"29",
"46",
"38",
"35",
"37",
"46",
"43",
"42",
"42",
"51",
"55",
"49",
"48",
"50",
"40",
"47",
"44",
"39",
"55",
"64",
"42",
"48",
"50",
"55",
"53",
"44",
"59",
"42",
"35",
"48",
"46",
"46",
"57",
"42",
"66",
"57",
"61",
"73",
"59",
"48",
"62",
"50",
"60",
"64",
"57",
"65",
"67",
"62",
"63",
"57",
"67",
"72",
"75",
"52",
"74",
"60",
"50",
"52",
"42",
"58",
"60",
"62",
"69",
"58",
"59",
"59",
"53",
"64",
"47",
"51",
"71",
"68",
"41",
"57",
"66",
"53",
"60",
"66",
"64",
"68",
"63",
"72",
"62",
"52",
"53",
"60",
"68",
"56",
"64",
"61",
"60",
"59",
"65",
"76",
"66",
"69",
"56",
"76",
"66",
"58",
"61",
"83",
"63",
"57",
"60",
"52",
"57",
"66",
"64",
"69",
"66",
"56",
"59",
"63",
"49",
"54",
"46",
"63",
"58",
"57",
"66",
"70",
"53",
"60",
"56",
"60",
"62",
"65",
"68",
"66",
"49",
"64",
"56",
"55",
"57",
"64",
"61",
"61",
"61",
"61",
"55",
"63",
"72",
"62",
"61",
"55",
"70",
"52",
"82",
"78",
"68",
"60",
"55",
"94",
"60",
"73",
"72",
"77",
"59",
"59",
"63",
"57",
"61",
"74",
"65",
"63",
"63",
"64",
"61",
"73",
"57",
"57",
"53",
"65",
"57",
"48",
"58",
"59",
"77",
"60",
"60",
"55",
"68",
"77",
"58",
"66",
"66",
"54",
"62",
"67",
"75",
"69",
"52",
"54",
"74",
"70",
"72",
"56",
"63",
"72",
"75",
"80",
"73",
"80",
"85",
"81",
"95",
"83",
"97",
"95",
"89",
"77",
"83",
"99",
"92",
"84",
"72",
"57",
"68",
"72",
"56",
"60",
"64",
"52",
"57",
"56",
"49",
"52",
"54",
"54",
"63",
"74",
"68",
"74",
"66",
"78",
"63",
"72",
"74",
"64",
"60",
"52",
"63",
"51",
"61",
"65",
"72",
"64",
"54",
"69",
"50",
"55",
"62",
"64",
"66",
"74",
"70",
"70",
"86",
"73",
"94",
"89",
"90",
"89",
"101",
"88",
"79",
"92",
"85",
"101",
"102",
"99",
"108",
"89",
"97",
"84",
"79",
"80",
"67",
"73",
"93",
"69",
"83",
"68",
"71",
"60",
"59",
"78",
"67",
"61",
"52",
"75",
"77",
"51",
"72",
"57",
"77",
"60",
"63",
"66",
"57",
"68",
"57",
"60",
"53",
"74",
"60",
"67",
"76",
"62",
"58",
"55",
"67",
"68",
"61",
"56",
"48",
"60",
"64",
"69",
"67",
"60",
"62",
"64",
"54",
"69",
"65",
"66",
"48",
"70",
"60",
"68",
"62",
"62",
"65",
"56",
"68",
"76",
"78",
"73",
"53",
"78",
"65",
"73",
"81",
"85",
"65",
"85",
"80",
"83",
"100",
"78",
"92",
"94",
"84",
"75",
"80",
"65",
"75",
"74",
"77",
"90",
"63",
"59",
"79",
"60",
"70",
"65",
"71",
"53",
"63",
"71",
"64",
"57",
"69",
"55",
"52",
"60",
"59",
"71",
"54",
"65",
"40",
"59",
"49",
"73",
"56",
"65",
"56",
"63",
"61",
"63",
"64",
"61",
"50",
"54",
"61",
"62",
"67",
"57",
"77",
"61",
"55",
"62",
"56",
"58",
"53",
"60",
"53",
"52",
"64",
"59",
"80",
"59",
"44",
"62",
"52",
"69",
"75",
"67",
"65",
"56",
"62",
"59",
"57",
"49",
"49",
"59",
"63",
"57",
"75",
"60",
"65",
"66",
"52",
"63",
"67",
"58",
"66",
"77",
"57",
"54",
"65",
"61",
"67",
"62",
"54",
"58",
"58",
"61",
"56",
"56",
"63",
"84",
"79",
"76",
"67",
"59",
"85",
"73",
"83",
"89",
"87",
"98",
"80",
"66",
"82",
"65",
"65",
"87",
"77",
"93",
"101",
"83",
"80",
"79",
"82",
"102",
"123",
"106",
"88",
"104",
"98",
"92",
"111",
"99",
"91",
"136",
"92",
"126",
"140",
"123",
"144",
"142",
"149",
"213",
"230",
"294",
"302",
"414",
"503",
"645",
"886",
"1132",
"1408",
"1798",
"2296",
"2947",
"3449",
"4543",
"5221",
"6546",
"7334",
"9003",
"10156",
"11694",
"12728",
"14601",
"15957",
"17558",
"17999",
"19592",
"20348",
"21575",
"21170",
"21609",
"21750",
"21750",
"20046",
"19593",
"18488",
"18030",
"15759",
"14809",
"13365",
"12233",
"9902",
"9048",
"7604",
"6557",
"5262",
"4619",
"3572",
"2928",
"2219",
"1815",
"1469",
"1137",
"797",
"712",
"527",
"423",
"305",
"267",
"227",
"155",
"137",
"132",
"96",
"101",
"90",
"90",
"102",
"89",
"86",
"89",
"77",
"77",
"67",
"86",
"79",
"76",
"88",
"76",
"79",
"85",
"84",
"81",
"78",
"77",
"76",
"81",
"71",
"71",
"59",
"87",
"74",
"75",
"78",
"80",
"84",
"92",
"76",
"72",
"80",
"74",
"82",
"87",
"72",
"84",
"84",
"98",
"71",
"71",
"84",
"89",
"92",
"96",
"83",
"100",
"101",
"91",
"113",
"92",
"107",
"106",
"109",
"104",
"121",
"100",
"115",
"116",
"118",
"121",
"116",
"158",
"156",
"173",
"183",
"231",
"249",
"301",
"361",
"369",
"480",
"542",
"636",
"831",
"925",
"1090",
"1190",
"1416",
"1604",
"1879",
"1928",
"2154",
"2397",
"2630",
"2669",
"2864",
"3001",
"3161",
"3102",
"3071",
"3289",
"3253",
"2905",
"2955",
"2820",
"2767",
"2432",
"2398",
"2111",
"2009",
"1741",
"1542",
"1488",
"1366",
"1038",
"933",
"855",
"777",
"626",
"615",
"481",
"434",
"344",
"323",
"238",
"253",
"220",
"184",
"147",
"143",
"113",
"99",
"88",
"77",
"77",
"82",
"69",
"55",
"55",
"41",
"43",
"49",
"51",
"41",
"55",
"39",
"56",
"50",
"45",
"49",
"40",
"40",
"47",
"38",
"36",
"45",
"37",
"56",
"58",
"48",
"30",
"45",
"47",
"35",
"40",
"55",
"45",
"41",
"37",
"45",
"47",
"44",
"42",
"42",
"38",
"45",
"49",
"46",
"35",
"36",
"49",
"49",
"50",
"43",
"38",
"35",
"34",
"41",
"35",
"36",
"36",
"33",
"52",
"49",
"45",
"25",
"50",
"52",
"34",
"45",
"42",
"58",
"30",
"37",
"49",
"42",
"55",
"44",
"44",
"47",
"49",
"45",
"54",
"55",
"64",
"39",
"50",
"50",
"44",
"41",
"38",
"44",
"49",
"46",
"38",
"47",
"41",
"34",
"45",
"40",
"48",
"40",
"47",
"56",
"45",
"36",
"35",
"35",
"38",
"49",
"39",
"36",
"50",
"49",
"41",
"43",
"42",
"37",
"40",
"37",
"33",
"32",
"39",
"42",
"30",
"40",
"38",
"45",
"42",
"35",
"44",
"32",
"56",
"47",
"29",
"50",
"49",
"47",
"37",
"39",
"41",
"43",
"44",
"37",
"39",
"32",
"34",
"38",
"43",
"40",
"43",
"52",
"29",
"48",
"30",
"40",
"49",
"36",
"36",
"46",
"38",
"40",
"45",
"46",
"42",
"41",
"41",
"43",
"40",
"46",
"40",
"50",
"38",
"44",
"43",
"45",
"29",
"22",
"37",
"33",
"37",
"29",
"36",
"36",
"40",
"39",
"37",
"45",
"33",
"37",
"32",
"41",
"48",
"41",
"38",
"31",
"37",
"47",
"40",
"31",
"36",
"37",
"35",
"36",
"40",
"38",
"33",
"43",
"32",
"33",
"38",
"32",
"40",
"38",
"54",
"39",
"38",
"34",
"37",
"41",
"45",
"43",
"45",
"47",
"35",
"38",
"30",
"50",
"34",
"40",
"32",
"34",
"47",
"40",
"36",
"42",
"39",
"29",
"45",
"35",
"39",
"38",
"26",
"49",
"31",
"31",
"36",
"32",
"39",
"41",
"38",
"43",
"44",
"26",
"41",
"46",
"24",
"36",
"44",
"38",
"25",
"45",
"34",
"47",
"44",
"28",
"29",
"38",
"31",
"45",
"40",
"37",
"32",
"33",
"36",
"35",
"39",
"33",
"43",
"39",
"33",
"36",
"36",
"31",
"37",
"32",
"31",
"35",
"41",
"39",
"39",
"31",
"35",
"48",
"28",
"36",
"53",
"38",
"35",
"33",
"40",
"29",
"28",
"50",
"38",
"47",
"39",
"48",
"37",
"33",
"41",
"39",
"26",
"43",
"38",
"36",
"36",
"45",
"19",
"35",
"25",
"30",
"36",
"39",
"33",
"36",
"30",
"33",
"29",
"31",
"33",
"38",
"40",
"34",
"23",
"24",
"37",
"31",
"35",
"29",
"38",
"33",
"42",
"27",
"37",
"25",
"30",
"24",
"34",
"31",
"36",
"27",
"32",
"39",
"32",
"32",
"32",
"37",
"48",
"30",
"37",
"35",
"25",
"36",
"26",
"37",
"40",
"45",
"34",
"42",
"22",
"33",
"29",
"41",
"28",
"34",
"34",
"41",
"32",
"40",
"33",
"34",
"33",
"38",
"26",
"28",
"35",
"29",
"25",
"29",
"33",
"45",
"27",
"28",
"40",
"43",
"33",
"29",
"35",
"37",
"23",
"38",
"37",
"37",
"34",
"35",
"33",
"35",
"30",
"37",
"49",
"38",
"35",
"32",
"29",
"39",
"23",
"22",
"33",
"35",
"30",
"33",
"34",
"25",
"24",
"34",
"34",
"36",
"31",
"35",
"51",
"40",
"29",
"39",
"27",
"45",
"36",
"28",
"42",
"25",
"29",
"40",
"43",
"23",
"30",
"35",
"33",
"31",
"27",
"22",
"45",
"38",
"33",
"39",
"34",
"35",
"35",
"23",
"26",
"31",
"26",
"29",
"30",
"26",
"22",
"52",
"55",
"31",
"27",
"27",
"39",
"42",
"38",
"27",
"33",
"34",
"39",
"42",
"20",
"45",
"33",
"35",
"29",
"29",
"25",
"44",
"37",
"29",
"39",
"42",
"40",
"30",
"42",
"25",
"34",
"29",
"37",
"28",
"30",
"23",
"30",
"35",
"28",
"33",
"34",
"27",
"31",
"32",
"24",
"37",
"24",
"32",
"35",
"35",
"41",
"40",
"30",
"38",
"44",
"35",
"30",
"30",
"28",
"38",
"31",
"25",
"31",
"31",
"42",
"30",
"37",
"41",
"41",
"30",
"30",
"27",
"40",
"31",
"19",
"38",
"42",
"33",
"27",
"46",
"32",
"27",
"46",
"32",
"34",
"48",
"33",
"38",
"37",
"34",
"38",
"31",
"42",
"51",
"39",
"48",
"29",
"46",
"39",
"46",
"44",
"34",
"42",
"36",
"36",
"41",
"48",
"48",
"53",
"44",
"51",
"58",
"46",
"45",
"60",
"59",
"51",
"51",
"62",
"44",
"60",
"57",
"65",
"63",
"67",
"69",
"67",
"62",
"70",
"74",
"65",
"64",
"63",
"87",
"89",
"76",
"84",
"84",
"95",
"94",
"95",
"95",
"124",
"105",
"107",
"121",
"121",
"133",
"99",
"169",
"143",
"160",
"148",
"141",
"143",
"188",
"192",
"196",
"178",
"186",
"183",
"194",
"198",
"174",
"203",
"203",
"215",
"235",
"208",
"226",
"245",
"197",
"223",
"206",
"227",
"219",
"208",
"205",
"261",
"235",
"210",
"217",
"202",
"223",
"204",
"182",
"191",
"195",
"162",
"188",
"179",
"185",
"166",
"183",
"156",
"177",
"142",
"146",
"155",
"162",
"144",
"125",
"115",
"121",
"109",
"117",
"118",
"120",
"104",
"102",
"88",
"101",
"80",
"73",
"77",
"69",
"71",
"80",
"57",
"60",
"81",
"46",
"72",
"65",
"58",
"56",
"51",
"65",
"50",
"46",
"54",
"62",
"38",
"52",
"43",
"50",
"37",
"54",
"59",
"52",
"43",
"62",
"61",
"48",
"61",
"78",
"74",
"72",
"60",
"87",
"91",
"95",
"71",
"76",
"110",
"108",
"116",
"97",
"97",
"99",
"127",
"122",
"111",
"101",
"111",
"101",
"113",
"112",
"127",
"105",
"108",
"106",
"99",
"107",
"122",
"103",
"88",
"74",
"89",
"67",
"73",
"88",
"64",
"58",
"56",
"59",
"43",
"48",
"41",
"31",
"44",
"23",
"40",
"25",
"37",
"43",
"36",
"32",
"21",
"35",
"23",
"23",
"39",
"32",
"28",
"16985",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Mg, Se, P , Ca, Ru",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    MgKa         1.20     0.011",
"                      SeLa         1.40     0.506",
"                      P Ka         2.00     0.013",
"                      CaKa         3.69     0.266",
"                      CaKb         4.05     0.028",
"                      SeKa        11.20    15.183",
"                      SeKb        12.48     2.284",
"                      ----        19.11     0.131",
"                      RuKa        19.36     0.088",
"                      ----        20.01     0.055",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   3.462 ug/cm2    -------- Flux       -------- --------",
"Mg                       3.462 ug/cm2    -------- ********** -------- --------",
