
Residuals from Base Run #9 (Convergent Run)

Base_Run,Date_Time,mass,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Mn,Fe,Zn,Br,Pb,BC
9,11/12/06 06:43,-4.108000E+000,1.128000E-001,1.473000E-001,-1.299000E-002,1.762000E+000,8.900000E-003,-1.999000E-002,-3.932000E-002,-2.300000E-001,4.396000E-001,-3.122000E-002,4.019000E-005,-1.025000E-003,-2.266000E-001,-5.168000E-003,-1.622000E-004,3.004000E-003,3.158000E-001
9,11/14/06 03:18,-5.519000E+000,8.398000E-002,2.063000E-001,-8.877000E-002,2.046000E+000,2.946000E-003,2.830000E-002,-6.525000E-002,-2.887000E-001,8.170000E-001,-3.609000E-002,-9.028000E-004,1.045000E-003,-1.850000E-001,-3.268000E-003,2.879000E-005,1.579000E-003,3.131000E-001
9,11/16/06 04:08,-4.958000E-001,-2.886000E-002,1.063000E-001,-3.174000E-001,9.732000E-001,6.657000E-003,-1.212000E-002,1.172000E-002,-1.487000E-001,4.147000E-001,-4.122000E-002,-1.356000E-004,5.921000E-004,-1.989000E-001,-2.012000E-003,3.737000E-006,2.855000E-003,6.208000E-002
9,11/18/06 04:01,-2.231000E+000,-5.088000E-003,8.473000E-002,-1.827000E-001,8.007000E-001,6.854000E-003,-1.349000E-002,-4.458000E-003,-2.418000E-001,9.393000E-002,-2.360000E-002,-6.506000E-005,2.540000E-003,-1.319000E-001,8.761000E-003,-1.231000E-005,-1.249000E-003,-3.667000E-003
9,11/20/06 03:11,3.242000E+000,6.138000E-002,1.066000E-001,-2.914000E-001,1.285000E+000,-7.124000E-003,4.941000E-002,-7.041000E-002,-1.093000E-001,3.383000E-001,-2.183000E-002,-6.032000E-004,4.808000E-003,-8.636000E-002,-2.199000E-003,7.250000E-006,-4.835000E-004,9.290000E-002
9,11/22/06 03:22,-4.523000E-001,-6.013000E-002,4.348000E-002,-2.453000E-001,8.945000E-001,-9.841000E-004,-1.453000E-003,3.350000E-002,6.237000E-002,9.753000E-002,-3.131000E-002,-2.326000E-004,1.526000E-003,-1.807000E-001,1.255000E-002,2.540000E-005,-3.380000E-003,-7.219000E-002
9,11/26/06 03:04,-1.544000E+000,2.605000E-002,-2.462000E-003,-2.739000E-002,4.979000E-001,-1.295000E-004,-7.679000E-003,-3.263000E-003,1.623000E-002,6.253000E-002,-1.365000E-002,-1.935000E-004,2.043000E-003,-7.695000E-002,2.234000E-004,2.700000E-004,-2.772000E-003,1.896000E-001
9,11/28/06 03:01,3.203000E+000,6.425000E-002,2.309000E-002,9.583000E-002,3.883000E-001,1.921000E-003,-5.828000E-002,-1.931000E-003,2.181000E-002,-5.195000E-002,-5.604000E-003,1.358000E-004,4.292000E-003,-9.724000E-003,-4.191000E-003,2.270000E-003,-3.723000E-003,7.850000E-001
9,11/30/06 03:08,-4.131000E+000,3.768000E-002,1.117000E-002,-1.673000E-002,-9.403000E-002,1.463000E-002,-1.330000E-001,-4.117000E-004,-4.394000E-002,-7.869000E-003,-8.051000E-003,-1.151000E-004,2.883000E-003,6.568000E-003,-1.732000E-004,-1.229000E-005,2.261000E-003,-1.251000E-001
9,12/02/06 05:11,-2.679000E+000,-9.701000E-002,-3.820000E-002,-7.869000E-002,-1.504000E-001,7.429000E-003,-1.917000E-002,1.013000E-002,-5.522000E-004,7.391000E-002,-4.409000E-003,-1.318000E-004,1.746000E-003,3.326000E-002,-2.608000E-003,2.742000E-004,2.071000E-005,1.075000E-001
9,12/04/06 05:21,4.619000E+000,4.854000E-002,5.883000E-002,-6.638000E-002,2.923000E-002,1.075000E-002,-8.950000E-002,-4.708000E-004,-1.449000E-001,4.204000E-002,-1.328000E-002,-8.837000E-004,2.060000E-003,4.679000E-002,1.081000E-003,-1.851000E-004,2.153000E-003,-2.755000E-002
9,12/06/06 03:32,-1.140000E+000,-2.156000E-002,3.890000E-001,5.182000E-001,3.041000E+000,5.781000E-003,-6.120000E-002,-6.857000E-003,-2.544000E-001,-4.384000E-001,-3.756000E-002,-3.138000E-004,1.144000E-002,-1.417000E-001,8.980000E-003,4.771000E-005,-6.092000E-003,3.643000E-001
9,12/08/06 03:28,-1.913000E+000,-7.539000E-002,1.390000E-001,1.380000E-001,1.661000E+000,3.310000E-003,-2.598000E-002,-1.533000E-002,6.665000E-002,-1.890000E-001,-1.384000E-002,3.685000E-004,4.660000E-003,-1.655000E-002,-6.806000E-003,2.473000E-004,-1.227000E-004,2.639000E-001
9,12/10/06 03:20,1.092000E+000,-1.174000E-001,-3.463000E-002,1.146000E-001,7.919000E-001,-2.258000E-003,-5.509000E-002,-1.943000E-003,4.553000E-001,-3.859000E-002,-2.226000E-003,5.111000E-004,-9.560000E-004,8.850000E-003,7.419000E-003,1.503000E-005,-2.587000E-003,-3.184000E-001
9,12/12/06 03:18,-5.035000E+000,-1.122000E-001,4.345000E-002,-2.036000E-001,1.145000E+000,1.725000E-002,-1.468000E-001,3.232000E-002,1.900000E-001,7.788000E-002,-4.137000E-002,-5.361000E-004,-1.782000E-003,-1.679000E-001,1.533000E-002,-2.942000E-004,2.564000E-003,-4.317000E-001
9,12/14/06 03:19,2.542000E+000,-2.008000E-002,-2.445000E-002,-7.822000E-002,5.347000E-001,2.020000E-003,-3.430000E-002,5.021000E-003,3.208000E-003,1.342000E-002,-1.116000E-002,1.577000E-004,1.965000E-005,-1.357000E-002,4.499000E-003,6.247000E-004,-2.992000E-003,1.002000E-001
9,12/16/06 03:09,6.054000E+000,4.551000E-002,-6.903000E-002,3.859000E-001,5.480000E-001,1.449000E-002,-6.339000E-002,-5.822000E-003,-2.409000E-001,-1.009000E-001,1.307000E-002,3.505000E-006,6.504000E-004,9.593000E-002,2.094000E-003,3.960000E-004,-1.862000E-003,1.880000E-001
9,12/18/06 03:10,-3.203000E+000,8.953000E-002,-3.132000E-002,2.874000E-001,8.823000E-001,7.230000E-003,-7.618000E-002,-9.581000E-003,-1.527000E-001,-1.139000E-001,1.683000E-002,-1.830000E-004,6.030000E-004,5.591000E-002,-2.095000E-003,-3.369000E-005,1.881000E-003,6.714000E-002
9,12/20/06 03:26,1.315000E+000,-1.603000E-001,-1.311000E-001,-4.633000E-002,3.290000E-001,1.686000E-002,-3.848000E-002,6.843000E-002,-6.905000E-002,2.000000E-002,-2.788000E-004,-6.463000E-005,-3.158000E-004,4.563000E-002,3.660000E-003,1.423000E-004,2.529000E-003,-3.220000E-001
9,12/22/06 03:29,-1.930000E+000,-2.204000E-001,-1.522000E-001,-1.540000E-002,-1.442000E-001,1.134000E-002,4.075000E-002,8.444000E-002,-3.767000E-002,3.093000E-002,5.090000E-003,4.136000E-004,-2.386000E-004,7.977000E-002,5.148000E-005,2.299000E-004,2.707000E-004,-8.824000E-002
9,12/24/06 04:27,-1.303000E+001,1.572000E-001,-7.203000E-002,1.348000E-001,9.603000E-002,-1.526000E-002,1.342000E-001,-4.310000E-004,-7.217000E-002,8.024000E-003,-2.224000E-003,2.283000E-003,-1.004000E-003,-2.897000E-002,-1.151000E-003,-1.402000E-004,1.104000E-003,1.369000E-001
9,12/26/06 03:20,-9.494000E-001,-7.340000E-002,-5.171000E-002,-3.073000E-002,5.330000E-002,1.427000E-003,-2.910000E-002,4.557000E-003,5.006000E-001,2.643000E-002,-9.168000E-004,-7.902000E-004,4.213000E-005,4.489000E-002,-5.300000E-003,8.235000E-004,3.254000E-003,-3.869000E-002
9,12/28/06 03:22,-5.993000E-001,-1.285000E-001,-5.544000E-002,1.561000E-002,4.649000E-002,4.907000E-003,-8.018000E-002,1.722000E-002,2.027000E-001,-1.516000E-002,-3.231000E-003,1.321000E-004,-9.199000E-005,3.616000E-002,5.138000E-003,2.804000E-004,-1.183000E-003,-2.640000E-001
9,01/01/07 03:20,5.639000E+001,-1.093000E-001,-1.323000E-001,-6.795000E-001,2.324000E-001,-2.044000E-002,2.533000E-001,1.203000E-001,1.629000E+000,3.714000E-002,-4.591000E-002,-3.127000E-003,4.362000E-003,-9.984000E-002,1.083000E-001,-2.789000E-003,6.069000E-002,-6.046000E-001
9,01/03/07 03:07,1.459000E+002,1.053000E-002,1.678000E-001,-6.717000E+000,-4.873000E+000,3.603000E-002,-7.644000E-002,1.247000E-001,4.290000E-001,9.038000E-001,1.607000E-001,2.722000E-003,1.580000E-001,2.097000E+000,-1.724000E-002,6.369000E-004,-9.367000E-003,1.109000E-001
9,01/05/07 02:54,2.626000E+002,-2.275000E-002,-9.656000E-001,-9.802000E+000,-8.236000E+000,2.500000E-002,-5.230000E-002,3.871000E-001,8.996000E-001,4.794000E+000,4.091000E-001,1.511000E-002,2.032000E-001,5.701000E+000,-2.818000E-002,1.345000E-003,-6.259000E-003,1.090000E-001
9,01/07/07 03:09,3.461000E+001,-9.035000E-002,-2.346000E-001,-2.234000E+000,-3.853000E+000,1.824000E-002,-5.059000E-002,2.625000E-001,9.776000E-001,-3.077000E-001,-2.954000E-002,-1.663000E-004,1.286000E-002,-4.212000E-001,9.254000E-002,-2.370000E-004,8.104000E-003,-2.922000E-001
9,01/09/07 03:02,9.434000E+001,-2.365000E-002,-3.578000E-002,-1.887000E+000,1.595000E+000,1.300000E-004,1.073000E-002,-1.678000E-001,3.031000E-001,-8.084000E-001,1.936000E-001,7.818000E-003,6.721000E-002,1.481000E+000,-2.058000E-002,-2.230000E-004,-2.322000E-003,1.172000E-001
9,01/11/07 02:55,5.719000E+001,-7.320000E-002,-6.772000E-002,-1.196000E+000,5.992000E-001,2.339000E-002,-6.497000E-002,-4.391000E-002,1.006000E-001,-1.594000E+000,7.708000E-002,4.059000E-003,3.315000E-002,5.105000E-001,2.918000E-002,-4.495000E-004,1.838000E-003,-1.895000E-001
9,01/13/07 03:27,5.688000E+001,-2.450000E-002,3.090000E-001,-3.975000E+000,-1.119000E+000,3.499000E-002,-5.751000E-002,1.198000E-001,8.354000E-001,1.336000E+000,-1.701000E-001,-2.092000E-003,2.799000E-002,-4.978000E-001,7.402000E-003,1.301000E-004,-3.441000E-003,-1.757000E-002
9,01/15/07 03:19,1.346000E+002,-2.425000E-002,-2.881000E-001,-5.774000E+000,-3.120000E+000,-3.319000E-002,3.851000E-002,5.718000E-002,5.241000E-001,9.061000E-001,1.090000E-001,1.740000E-003,1.253000E-001,1.712000E+000,3.678000E-003,1.370000E-004,-1.142000E-002,2.196000E-002
9,01/17/07 03:14,9.935000E+001,-7.018000E-002,-5.328000E-001,-1.900000E+000,-3.550000E+000,8.366000E-003,-2.491000E-002,1.776000E-001,1.528000E+000,-1.308000E+000,1.474000E-001,-4.897000E-004,4.438000E-002,1.157000E+000,7.656000E-002,-2.314000E-004,5.652000E-003,-3.764000E-001
9,01/19/07 03:40,8.190000E+001,-2.089000E-002,-1.468000E-001,-2.752000E+000,-3.444000E+000,-4.373000E-003,2.253000E-003,2.740000E-002,3.472000E-001,-1.121000E+000,1.038000E-001,-3.804000E-004,5.419000E-002,9.128000E-001,2.180000E-002,-1.308000E-004,-1.225000E-003,-9.786000E-002
9,01/21/07 03:30,7.300000E+001,-8.011000E-002,-8.103000E-002,-4.142000E+000,-4.036000E+000,-2.600000E-002,9.028000E-002,1.816000E-001,9.962000E-001,-2.527000E-001,4.593000E-004,1.195000E-005,3.834000E-002,2.523000E-001,1.478000E-002,-1.429000E-003,2.526000E-002,-2.919000E-001
9,01/23/07 07:32,8.211000E-001,1.442000E-001,4.325000E-001,-5.847000E-001,3.328000E+000,-4.216000E-002,1.784000E-001,-1.286000E-001,1.738000E-001,7.716000E-002,-3.826000E-002,2.027000E-003,1.885000E-002,-4.508000E-001,-1.762000E-003,-1.383000E-005,-6.683000E-003,1.831000E-001
9,01/25/07 05:42,-3.005000E-001,7.027000E-002,1.785000E-001,-1.687000E-001,1.628000E+000,-1.225000E-002,8.882000E-002,-6.618000E-002,2.553000E-001,-4.364000E-003,-1.776000E-002,5.064000E-005,2.431000E-003,-1.973000E-001,1.262000E-003,7.167000E-006,-4.180000E-003,9.970000E-002
9,01/27/07 03:15,-2.050000E+000,9.116000E-003,1.239000E-001,-5.913000E-002,1.544000E+000,-7.167000E-003,4.686000E-002,-3.166000E-002,1.316000E-001,-3.286000E-002,-1.887000E-002,2.851000E-004,9.490000E-004,-2.066000E-001,1.433000E-003,-2.168000E-005,-1.372000E-003,-1.579000E-002
9,01/29/07 03:26,-1.451000E+000,-9.708000E-003,-8.253000E-003,1.509000E-001,1.153000E+000,9.566000E-004,-1.028000E-002,-4.411000E-003,-1.882000E-002,-5.138000E-002,-1.326000E-003,-5.550000E-004,-8.273000E-004,-8.771000E-002,4.620000E-003,-1.033000E-004,1.000000E-003,-1.853000E-001
9,01/31/07 03:30,-4.408000E+000,-6.555000E-002,-6.585000E-002,1.267000E-001,3.362000E-001,1.829000E-003,2.381000E-002,2.077000E-002,-6.239000E-002,-1.882000E-002,7.945000E-003,1.047000E-003,-2.329000E-003,-3.137000E-002,1.019000E-003,-3.309000E-005,1.237000E-003,-1.205000E-001
9,02/02/07 03:13,-8.418000E-001,-2.268000E-002,-8.032000E-002,1.406000E-001,3.891000E-001,7.214000E-003,-1.229000E-002,9.040000E-003,-1.234000E-001,1.390000E-002,6.815000E-003,-3.114000E-005,-1.567000E-003,1.390000E-002,-1.224000E-003,1.731000E-004,-5.901000E-004,2.332000E-001
9,02/04/07 03:16,-4.780000E+000,1.651000E-002,-8.670000E-002,3.885000E-001,5.136000E-001,1.151000E-002,-1.070000E-001,8.817000E-003,-6.746000E-002,-6.777000E-002,2.167000E-002,4.585000E-004,-2.939000E-003,2.453000E-002,1.864000E-003,7.970000E-005,-1.443000E-003,9.065000E-002
9,02/06/07 03:20,-3.489000E+000,-6.896000E-003,-3.306000E-002,1.229000E-001,2.700000E-002,6.883000E-003,-5.774000E-002,2.761000E-002,-4.843000E-002,-1.350000E-002,5.692000E-003,6.875000E-005,-1.509000E-003,8.160000E-004,2.960000E-004,1.022000E-004,2.142000E-005,1.163000E-001
9,02/08/07 03:14,-2.005000E+000,-1.025000E-001,-6.609000E-002,8.489000E-002,1.344000E-001,1.853000E-003,8.198000E-003,9.109000E-002,-5.485000E-002,-2.159000E-002,8.480000E-003,-4.569000E-004,-1.246000E-003,9.055000E-003,1.051000E-002,7.323000E-005,-2.872000E-003,6.240000E-002
9,02/12/07 03:09,1.067000E+000,-6.395000E-002,-1.932000E-002,8.337000E-002,-5.014000E-002,3.287000E-003,-1.841000E-002,2.040000E-002,-1.476000E-002,1.371000E-002,3.000000E-003,-2.332000E-004,-9.952000E-004,-9.569000E-003,1.476000E-003,4.001000E-004,-2.139000E-003,2.047000E-001
9,02/14/07 03:01,7.743000E-001,-9.807000E-002,-4.013000E-002,1.553000E-002,-2.053000E-001,2.203000E-003,3.673000E-003,1.997000E-002,-2.622000E-002,6.942000E-003,4.490000E-003,9.061000E-004,-7.738000E-004,4.704000E-002,7.285000E-004,2.679000E-004,-3.148000E-003,2.316000E-001
9,02/16/07 02:51,-3.572000E+000,-2.654000E-002,7.618000E-004,-2.093000E-002,-5.997000E-002,1.802000E-003,7.177000E-003,4.283000E-003,-7.609000E-002,1.707000E-003,7.750000E-003,5.956000E-005,-1.156000E-003,1.224000E-002,8.578000E-004,-3.264000E-005,1.407000E-003,-7.238000E-002
9,02/18/07 02:34,-3.964000E+000,-5.064000E-002,-4.565000E-002,8.456000E-002,1.526000E-001,2.499000E-003,8.481000E-004,1.046000E-002,-4.512000E-002,2.056000E-002,3.546000E-003,2.046000E-003,-2.197000E-003,-2.149000E-002,-4.141000E-003,1.726000E-004,-7.085000E-004,3.772000E-001
9,02/20/07 02:37,-2.813000E+000,-5.367000E-002,-5.380000E-002,1.623000E-001,3.817000E-001,9.107000E-004,1.416000E-002,3.041000E-002,-4.098000E-002,-1.336000E-002,4.380000E-003,-7.752000E-004,-1.285000E-003,-4.638000E-003,3.161000E-003,-7.577000E-005,2.169000E-003,-9.190000E-002
9,02/22/07 02:35,-8.018000E-001,-8.750000E-003,-2.925000E-002,7.186000E-002,3.045000E-001,-2.488000E-003,2.278000E-002,-4.359000E-003,1.873000E-002,-8.391000E-003,8.953000E-004,-4.276000E-005,-1.293000E-003,-1.967000E-002,1.906000E-003,-1.244000E-004,2.927000E-004,-9.089000E-002
9,02/24/07 02:38,-8.396000E-001,9.446000E-002,9.450000E-002,1.480000E-001,-1.719000E-001,4.089000E-004,-4.752000E-002,-7.060000E-003,-2.986000E-003,-5.078000E-002,3.189000E-003,7.162000E-004,-1.233000E-003,-4.146000E-004,1.663000E-003,-2.042000E-004,1.536000E-003,-1.847000E-001
9,02/26/07 00:46,-8.397000E-001,3.033000E-004,9.753000E-002,2.219000E-001,-3.044000E-001,-2.904000E-003,6.214000E-003,-2.522000E-003,1.225000E-001,1.722000E-002,3.382000E-003,1.858000E-004,-2.928000E-003,-2.543000E-003,-1.533000E-003,-1.078000E-005,-7.109000E-004,9.105000E-002
