"Sample    : cu31521",
"9993",
"7780",
"6649",
"4783",
"3887",
"2965",
"2262",
"1604",
"1189",
"911",
"649",
"470",
"324",
"263",
"213",
"175",
"144",
"120",
"123",
"92",
"105",
"101",
"96",
"101",
"77",
"97",
"106",
"88",
"92",
"92",
"104",
"83",
"104",
"99",
"98",
"87",
"94",
"108",
"109",
"126",
"114",
"120",
"131",
"134",
"135",
"143",
"171",
"170",
"167",
"185",
"175",
"203",
"215",
"226",
"237",
"253",
"352",
"393",
"500",
"543",
"669",
"803",
"984",
"1143",
"1325",
"1523",
"1899",
"2129",
"2492",
"2641",
"3048",
"3066",
"3255",
"3609",
"3788",
"3485",
"3752",
"3680",
"3593",
"3228",
"3005",
"3046",
"2696",
"2298",
"2025",
"1791",
"1587",
"1299",
"1143",
"922",
"739",
"553",
"460",
"345",
"293",
"223",
"177",
"141",
"142",
"91",
"94",
"66",
"71",
"52",
"50",
"63",
"41",
"64",
"64",
"44",
"43",
"68",
"46",
"46",
"56",
"56",
"50",
"55",
"53",
"45",
"40",
"52",
"67",
"45",
"54",
"61",
"45",
"61",
"68",
"57",
"59",
"47",
"51",
"62",
"55",
"67",
"45",
"50",
"67",
"43",
"42",
"61",
"63",
"68",
"44",
"48",
"51",
"57",
"58",
"60",
"51",
"47",
"50",
"44",
"53",
"49",
"56",
"47",
"48",
"40",
"47",
"62",
"57",
"57",
"44",
"58",
"48",
"43",
"48",
"50",
"46",
"42",
"50",
"54",
"52",
"45",
"38",
"51",
"51",
"40",
"43",
"42",
"56",
"46",
"36",
"52",
"38",
"32",
"42",
"52",
"45",
"38",
"56",
"46",
"50",
"47",
"48",
"35",
"54",
"33",
"55",
"51",
"50",
"31",
"46",
"48",
"35",
"56",
"54",
"52",
"49",
"41",
"46",
"46",
"43",
"39",
"48",
"50",
"41",
"40",
"49",
"39",
"40",
"48",
"52",
"41",
"47",
"41",
"48",
"43",
"40",
"45",
"46",
"40",
"40",
"49",
"58",
"42",
"57",
"45",
"39",
"45",
"52",
"55",
"41",
"52",
"49",
"46",
"47",
"46",
"43",
"42",
"41",
"49",
"42",
"34",
"46",
"34",
"57",
"45",
"55",
"43",
"50",
"45",
"47",
"56",
"35",
"42",
"39",
"40",
"35",
"46",
"41",
"43",
"53",
"53",
"63",
"62",
"54",
"49",
"40",
"48",
"55",
"49",
"33",
"52",
"51",
"45",
"46",
"54",
"60",
"39",
"47",
"42",
"35",
"40",
"51",
"45",
"43",
"48",
"49",
"52",
"58",
"47",
"53",
"49",
"44",
"46",
"44",
"51",
"53",
"31",
"33",
"45",
"47",
"44",
"47",
"41",
"31",
"30",
"44",
"53",
"43",
"49",
"33",
"49",
"48",
"41",
"46",
"44",
"45",
"48",
"41",
"49",
"58",
"42",
"45",
"45",
"31",
"43",
"45",
"49",
"44",
"46",
"46",
"39",
"54",
"43",
"37",
"34",
"44",
"43",
"39",
"55",
"50",
"46",
"50",
"38",
"51",
"38",
"44",
"60",
"42",
"50",
"44",
"31",
"43",
"50",
"39",
"51",
"53",
"45",
"50",
"51",
"42",
"44",
"49",
"43",
"43",
"42",
"44",
"53",
"46",
"41",
"45",
"43",
"49",
"43",
"37",
"54",
"49",
"36",
"31",
"31",
"46",
"42",
"43",
"31",
"40",
"43",
"42",
"48",
"37",
"34",
"40",
"47",
"39",
"40",
"39",
"37",
"49",
"44",
"44",
"39",
"49",
"44",
"42",
"43",
"49",
"39",
"43",
"47",
"42",
"42",
"48",
"53",
"51",
"52",
"41",
"40",
"47",
"30",
"36",
"47",
"50",
"43",
"47",
"32",
"32",
"43",
"50",
"35",
"35",
"32",
"47",
"37",
"46",
"35",
"32",
"33",
"51",
"48",
"40",
"51",
"44",
"33",
"55",
"46",
"50",
"44",
"48",
"31",
"48",
"43",
"39",
"50",
"42",
"46",
"50",
"40",
"45",
"42",
"38",
"41",
"45",
"58",
"43",
"45",
"58",
"35",
"45",
"45",
"42",
"47",
"40",
"38",
"35",
"37",
"55",
"41",
"28",
"48",
"41",
"46",
"42",
"45",
"40",
"41",
"37",
"53",
"43",
"39",
"34",
"53",
"52",
"30",
"29",
"42",
"47",
"32",
"34",
"35",
"45",
"30",
"33",
"36",
"36",
"39",
"42",
"37",
"33",
"53",
"44",
"37",
"35",
"31",
"47",
"44",
"29",
"40",
"47",
"42",
"45",
"32",
"47",
"35",
"37",
"45",
"35",
"42",
"35",
"46",
"36",
"41",
"38",
"37",
"40",
"46",
"33",
"25",
"35",
"32",
"41",
"35",
"33",
"43",
"41",
"49",
"38",
"39",
"38",
"28",
"41",
"35",
"39",
"41",
"47",
"39",
"41",
"35",
"41",
"31",
"40",
"44",
"36",
"31",
"41",
"34",
"45",
"40",
"39",
"32",
"29",
"37",
"33",
"39",
"39",
"43",
"29",
"41",
"41",
"32",
"37",
"32",
"42",
"33",
"42",
"28",
"42",
"39",
"33",
"46",
"47",
"33",
"20",
"37",
"33",
"36",
"35",
"40",
"49",
"44",
"39",
"31",
"38",
"30",
"44",
"38",
"38",
"35",
"34",
"36",
"33",
"39",
"38",
"38",
"42",
"38",
"39",
"42",
"43",
"32",
"39",
"42",
"32",
"28",
"36",
"35",
"32",
"37",
"38",
"41",
"35",
"38",
"32",
"43",
"25",
"37",
"27",
"28",
"37",
"24",
"33",
"29",
"37",
"39",
"39",
"49",
"39",
"38",
"47",
"42",
"34",
"39",
"35",
"31",
"46",
"33",
"36",
"43",
"39",
"27",
"38",
"34",
"22",
"32",
"38",
"34",
"32",
"31",
"28",
"40",
"37",
"32",
"33",
"37",
"25",
"35",
"32",
"27",
"42",
"36",
"33",
"31",
"37",
"28",
"42",
"34",
"30",
"32",
"32",
"31",
"27",
"20",
"24",
"32",
"33",
"34",
"37",
"33",
"44",
"40",
"35",
"30",
"32",
"28",
"34",
"38",
"35",
"31",
"36",
"29",
"37",
"32",
"30",
"28",
"36",
"26",
"34",
"30",
"41",
"29",
"37",
"34",
"39",
"32",
"34",
"31",
"31",
"40",
"31",
"41",
"33",
"38",
"33",
"36",
"41",
"23",
"40",
"28",
"43",
"35",
"38",
"37",
"38",
"41",
"41",
"33",
"31",
"33",
"30",
"34",
"24",
"34",
"27",
"27",
"36",
"40",
"41",
"20",
"43",
"36",
"33",
"37",
"46",
"42",
"40",
"49",
"46",
"33",
"42",
"57",
"59",
"54",
"45",
"57",
"59",
"54",
"66",
"75",
"69",
"76",
"80",
"74",
"77",
"60",
"89",
"71",
"69",
"64",
"75",
"70",
"56",
"62",
"44",
"51",
"49",
"43",
"51",
"38",
"41",
"54",
"36",
"35",
"50",
"39",
"35",
"37",
"42",
"37",
"31",
"36",
"23",
"31",
"39",
"33",
"32",
"46",
"33",
"22",
"31",
"38",
"30",
"36",
"40",
"32",
"28",
"33",
"35",
"31",
"30",
"37",
"33",
"33",
"28",
"28",
"29",
"23",
"36",
"37",
"23",
"24",
"39",
"24",
"28",
"26",
"26",
"32",
"30",
"32",
"27",
"34",
"36",
"22",
"37",
"22",
"44",
"36",
"35",
"43",
"36",
"31",
"38",
"44",
"37",
"42",
"56",
"41",
"36",
"46",
"40",
"41",
"36",
"29",
"38",
"36",
"36",
"39",
"34",
"42",
"55",
"35",
"37",
"39",
"34",
"22",
"38",
"39",
"35",
"30",
"32",
"37",
"41",
"29",
"31",
"33",
"49",
"32",
"44",
"42",
"38",
"48",
"42",
"43",
"49",
"46",
"40",
"53",
"50",
"43",
"49",
"55",
"47",
"60",
"67",
"61",
"56",
"51",
"53",
"56",
"59",
"61",
"55",
"54",
"48",
"61",
"45",
"69",
"51",
"46",
"48",
"49",
"53",
"38",
"35",
"53",
"43",
"40",
"29",
"27",
"40",
"33",
"44",
"41",
"34",
"34",
"28",
"39",
"35",
"40",
"35",
"28",
"28",
"18",
"37",
"23",
"29",
"38",
"33",
"26",
"27",
"25",
"30",
"30",
"35",
"22",
"29",
"31",
"35",
"27",
"32",
"30",
"34",
"29",
"35",
"39",
"30",
"36",
"40",
"27",
"36",
"32",
"28",
"31",
"39",
"24",
"36",
"29",
"38",
"28",
"35",
"39",
"28",
"31",
"31",
"35",
"30",
"35",
"31",
"38",
"35",
"31",
"32",
"34",
"38",
"21",
"30",
"29",
"39",
"42",
"25",
"39",
"32",
"41",
"36",
"37",
"39",
"26",
"51",
"50",
"38",
"37",
"42",
"38",
"44",
"40",
"36",
"41",
"35",
"41",
"40",
"48",
"47",
"43",
"49",
"48",
"52",
"54",
"58",
"55",
"58",
"49",
"60",
"66",
"63",
"53",
"62",
"55",
"73",
"82",
"69",
"72",
"60",
"77",
"76",
"83",
"89",
"81",
"71",
"88",
"75",
"107",
"95",
"113",
"98",
"119",
"127",
"100",
"129",
"129",
"94",
"122",
"126",
"130",
"139",
"119",
"164",
"167",
"177",
"184",
"182",
"187",
"160",
"195",
"153",
"193",
"204",
"212",
"242",
"198",
"190",
"179",
"223",
"207",
"195",
"223",
"218",
"218",
"197",
"202",
"217",
"169",
"177",
"188",
"197",
"160",
"167",
"193",
"170",
"167",
"161",
"176",
"169",
"184",
"148",
"158",
"164",
"145",
"119",
"147",
"149",
"112",
"131",
"115",
"117",
"117",
"118",
"117",
"104",
"86",
"109",
"112",
"96",
"89",
"80",
"80",
"65",
"74",
"67",
"58",
"77",
"57",
"61",
"72",
"65",
"60",
"65",
"61",
"68",
"59",
"51",
"53",
"34",
"43",
"46",
"43",
"48",
"61",
"42",
"68",
"63",
"43",
"53",
"54",
"46",
"73",
"67",
"65",
"63",
"69",
"71",
"89",
"92",
"84",
"94",
"106",
"95",
"94",
"104",
"103",
"101",
"105",
"102",
"105",
"122",
"97",
"99",
"101",
"89",
"99",
"111",
"111",
"94",
"98",
"98",
"78",
"82",
"90",
"76",
"56",
"61",
"70",
"49",
"52",
"49",
"35",
"53",
"41",
"37",
"35",
"35",
"38",
"32",
"34",
"29",
"25",
"25",
"25",
"26",
"28",
"24",
"27",
"14290",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Cu, P , Ca, Ru",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    CuLa         0.94     0.085",
"                      P Ka         2.00     0.019",
"                      CaKa         3.69     0.262",
"                      CaKb         4.01     0.036",
"                      CuKaESC      6.28     0.046",
"                      CuKa         8.04    17.998",
"                      CuKb         8.91     2.312",
"                      CuKaSUM     16.08     0.037",
"                      RuKa        19.21     0.129",
"                      ----        20.00     0.051",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
