"Sample    : moo3_15764",
"98",
"74",
"88",
"82",
"110",
"82",
"91",
"84",
"90",
"65",
"85",
"79",
"89",
"74",
"88",
"96",
"89",
"78",
"96",
"87",
"66",
"86",
"77",
"80",
"78",
"65",
"73",
"86",
"106",
"78",
"88",
"100",
"88",
"76",
"85",
"101",
"69",
"118",
"101",
"110",
"113",
"92",
"93",
"133",
"123",
"117",
"109",
"102",
"140",
"121",
"106",
"108",
"127",
"108",
"111",
"106",
"110",
"75",
"102",
"90",
"86",
"98",
"86",
"84",
"79",
"75",
"79",
"88",
"92",
"74",
"91",
"71",
"99",
"71",
"105",
"84",
"82",
"83",
"94",
"87",
"87",
"90",
"70",
"77",
"93",
"71",
"75",
"76",
"107",
"88",
"78",
"74",
"90",
"69",
"82",
"69",
"80",
"77",
"77",
"89",
"80",
"90",
"67",
"91",
"84",
"84",
"74",
"72",
"80",
"63",
"65",
"74",
"79",
"83",
"79",
"70",
"88",
"79",
"75",
"71",
"86",
"76",
"69",
"66",
"86",
"64",
"90",
"67",
"81",
"74",
"72",
"70",
"88",
"71",
"70",
"86",
"76",
"82",
"87",
"69",
"79",
"88",
"94",
"88",
"107",
"85",
"80",
"82",
"77",
"82",
"89",
"82",
"86",
"81",
"78",
"87",
"82",
"84",
"90",
"90",
"79",
"68",
"71",
"77",
"90",
"87",
"59",
"76",
"76",
"74",
"75",
"84",
"68",
"74",
"74",
"86",
"87",
"78",
"73",
"76",
"90",
"92",
"92",
"71",
"77",
"75",
"71",
"67",
"77",
"88",
"78",
"67",
"81",
"83",
"71",
"85",
"82",
"80",
"61",
"80",
"98",
"62",
"79",
"68",
"80",
"76",
"88",
"66",
"82",
"79",
"77",
"67",
"77",
"64",
"100",
"75",
"74",
"78",
"81",
"65",
"88",
"75",
"83",
"62",
"79",
"61",
"78",
"70",
"92",
"72",
"85",
"60",
"84",
"78",
"88",
"75",
"87",
"66",
"83",
"80",
"105",
"75",
"79",
"88",
"89",
"69",
"74",
"76",
"75",
"76",
"71",
"69",
"86",
"90",
"58",
"56",
"72",
"76",
"77",
"64",
"84",
"60",
"78",
"65",
"78",
"78",
"69",
"71",
"76",
"89",
"88",
"69",
"83",
"58",
"75",
"70",
"66",
"75",
"54",
"61",
"72",
"66",
"87",
"73",
"68",
"74",
"74",
"76",
"79",
"81",
"57",
"78",
"81",
"59",
"59",
"73",
"85",
"79",
"80",
"56",
"80",
"64",
"76",
"85",
"59",
"73",
"72",
"61",
"64",
"74",
"72",
"73",
"78",
"51",
"72",
"72",
"85",
"77",
"86",
"80",
"83",
"77",
"63",
"79",
"72",
"71",
"62",
"64",
"60",
"77",
"72",
"77",
"73",
"72",
"86",
"64",
"73",
"63",
"91",
"74",
"77",
"72",
"62",
"63",
"73",
"74",
"69",
"78",
"71",
"50",
"75",
"77",
"77",
"83",
"66",
"60",
"88",
"67",
"73",
"71",
"95",
"67",
"77",
"70",
"74",
"68",
"62",
"70",
"67",
"82",
"69",
"66",
"84",
"66",
"80",
"55",
"67",
"77",
"65",
"68",
"86",
"64",
"60",
"63",
"75",
"75",
"56",
"66",
"73",
"69",
"79",
"68",
"68",
"67",
"72",
"63",
"70",
"83",
"49",
"63",
"75",
"73",
"82",
"67",
"61",
"63",
"59",
"72",
"55",
"82",
"66",
"63",
"79",
"71",
"66",
"88",
"71",
"74",
"59",
"61",
"65",
"64",
"67",
"54",
"73",
"68",
"59",
"65",
"58",
"60",
"62",
"62",
"61",
"60",
"71",
"75",
"71",
"50",
"72",
"71",
"58",
"73",
"51",
"67",
"65",
"54",
"68",
"53",
"69",
"60",
"71",
"82",
"69",
"67",
"77",
"80",
"95",
"74",
"68",
"76",
"73",
"52",
"70",
"71",
"76",
"50",
"50",
"67",
"57",
"64",
"62",
"67",
"73",
"62",
"84",
"69",
"71",
"57",
"73",
"61",
"66",
"63",
"58",
"57",
"71",
"64",
"55",
"80",
"71",
"66",
"50",
"71",
"73",
"62",
"74",
"56",
"78",
"58",
"63",
"61",
"62",
"58",
"60",
"67",
"66",
"59",
"64",
"71",
"67",
"80",
"72",
"65",
"72",
"62",
"64",
"67",
"58",
"65",
"63",
"62",
"62",
"58",
"68",
"74",
"53",
"71",
"59",
"73",
"78",
"61",
"58",
"55",
"67",
"64",
"59",
"76",
"76",
"66",
"54",
"71",
"78",
"44",
"59",
"63",
"65",
"65",
"73",
"59",
"55",
"47",
"62",
"63",
"68",
"56",
"55",
"66",
"71",
"61",
"65",
"71",
"67",
"59",
"70",
"67",
"65",
"60",
"69",
"64",
"73",
"65",
"61",
"62",
"66",
"65",
"62",
"46",
"66",
"65",
"61",
"67",
"57",
"53",
"73",
"50",
"75",
"58",
"70",
"57",
"68",
"50",
"74",
"66",
"64",
"67",
"79",
"56",
"60",
"57",
"70",
"74",
"61",
"60",
"75",
"67",
"57",
"46",
"70",
"57",
"64",
"64",
"63",
"71",
"52",
"47",
"61",
"63",
"62",
"62",
"61",
"55",
"66",
"54",
"57",
"55",
"57",
"51",
"67",
"55",
"57",
"60",
"63",
"63",
"64",
"68",
"59",
"66",
"67",
"70",
"52",
"67",
"62",
"55",
"76",
"56",
"63",
"50",
"62",
"59",
"61",
"59",
"58",
"55",
"58",
"61",
"57",
"64",
"46",
"59",
"67",
"57",
"58",
"52",
"57",
"60",
"65",
"55",
"53",
"55",
"72",
"53",
"50",
"67",
"68",
"54",
"53",
"63",
"50",
"59",
"69",
"56",
"67",
"51",
"62",
"59",
"70",
"49",
"60",
"59",
"52",
"38",
"58",
"70",
"56",
"56",
"57",
"55",
"75",
"65",
"57",
"63",
"58",
"46",
"55",
"70",
"64",
"64",
"57",
"47",
"66",
"56",
"64",
"50",
"63",
"58",
"51",
"59",
"60",
"51",
"47",
"73",
"54",
"60",
"61",
"52",
"51",
"52",
"46",
"50",
"58",
"65",
"54",
"57",
"57",
"60",
"67",
"63",
"48",
"64",
"66",
"56",
"59",
"64",
"64",
"59",
"56",
"59",
"53",
"58",
"63",
"49",
"68",
"55",
"68",
"50",
"61",
"67",
"64",
"65",
"66",
"57",
"55",
"47",
"54",
"59",
"57",
"64",
"62",
"54",
"61",
"45",
"70",
"46",
"53",
"56",
"59",
"55",
"57",
"50",
"70",
"71",
"47",
"66",
"58",
"46",
"54",
"54",
"69",
"52",
"56",
"49",
"60",
"63",
"60",
"51",
"68",
"67",
"57",
"55",
"65",
"58",
"59",
"55",
"54",
"67",
"52",
"53",
"62",
"49",
"80",
"49",
"60",
"63",
"67",
"69",
"57",
"47",
"60",
"54",
"56",
"59",
"80",
"79",
"70",
"71",
"76",
"64",
"69",
"71",
"72",
"69",
"73",
"59",
"66",
"64",
"77",
"68",
"62",
"63",
"58",
"70",
"85",
"65",
"71",
"82",
"81",
"62",
"66",
"69",
"76",
"71",
"76",
"80",
"68",
"70",
"88",
"91",
"83",
"87",
"93",
"77",
"97",
"74",
"76",
"93",
"101",
"65",
"97",
"82",
"88",
"97",
"82",
"90",
"93",
"71",
"103",
"83",
"93",
"96",
"88",
"114",
"119",
"120",
"121",
"133",
"119",
"127",
"135",
"159",
"169",
"196",
"218",
"232",
"298",
"329",
"430",
"486",
"580",
"658",
"771",
"972",
"1107",
"1271",
"1449",
"1695",
"2072",
"2146",
"2676",
"3082",
"3565",
"3814",
"4227",
"5102",
"5550",
"5595",
"6454",
"7063",
"7664",
"8020",
"8663",
"9222",
"9521",
"9696",
"10350",
"10688",
"11154",
"10811",
"11570",
"11136",
"11594",
"11157",
"11309",
"10956",
"11015",
"10114",
"9912",
"9819",
"9389",
"8630",
"8302",
"7627",
"7216",
"6297",
"5774",
"5778",
"4983",
"4288",
"3834",
"3488",
"3084",
"2457",
"2254",
"1987",
"1659",
"1315",
"1083",
"957",
"839",
"617",
"549",
"446",
"392",
"280",
"222",
"217",
"174",
"149",
"135",
"126",
"94",
"90",
"89",
"81",
"85",
"84",
"73",
"67",
"69",
"62",
"79",
"58",
"60",
"57",
"62",
"64",
"57",
"66",
"61",
"58",
"69",
"66",
"59",
"56",
"67",
"66",
"42",
"47",
"76",
"63",
"53",
"54",
"56",
"57",
"56",
"72",
"59",
"66",
"57",
"67",
"70",
"60",
"59",
"62",
"64",
"60",
"63",
"68",
"50",
"61",
"57",
"69",
"67",
"57",
"63",
"83",
"68",
"79",
"76",
"70",
"72",
"66",
"74",
"74",
"59",
"76",
"71",
"74",
"69",
"66",
"97",
"70",
"71",
"86",
"72",
"72",
"89",
"92",
"85",
"107",
"88",
"80",
"84",
"100",
"86",
"86",
"87",
"105",
"100",
"118",
"100",
"103",
"115",
"134",
"104",
"123",
"140",
"135",
"157",
"156",
"149",
"145",
"149",
"157",
"173",
"172",
"159",
"222",
"215",
"204",
"181",
"209",
"235",
"238",
"220",
"252",
"235",
"245",
"238",
"259",
"268",
"289",
"266",
"317",
"286",
"286",
"297",
"303",
"343",
"321",
"329",
"317",
"326",
"324",
"298",
"361",
"371",
"301",
"341",
"351",
"364",
"347",
"365",
"359",
"370",
"399",
"420",
"417",
"420",
"491",
"518",
"544",
"638",
"671",
"680",
"786",
"857",
"885",
"965",
"1031",
"1203",
"1202",
"1295",
"1476",
"1479",
"1564",
"1616",
"1831",
"1919",
"1912",
"1959",
"2001",
"2134",
"2027",
"2027",
"2090",
"2016",
"2009",
"1887",
"1991",
"1805",
"1814",
"1714",
"1671",
"1562",
"1429",
"1405",
"1218",
"1203",
"1086",
"1005",
"1041",
"877",
"720",
"725",
"706",
"692",
"541",
"508",
"542",
"528",
"504",
"473",
"460",
"439",
"430",
"442",
"474",
"454",
"443",
"403",
"421",
"370",
"370",
"403",
"377",
"382",
"344",
"345",
"342",
"309",
"307",
"295",
"276",
"253",
"247",
"220",
"225",
"198",
"191",
"169",
"181",
"167",
"130",
"123",
"118",
"111",
"117",
"96",
"110",
"115",
"91",
"91",
"79",
"75",
"63",
"62",
"58",
"54",
"59",
"60",
"46",
"45",
"37",
"44",
"42",
"38",
"37",
"47",
"34",
"34",
"33",
"20989",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  P , Mo, Ca",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    ----         0.51     0.015",
"                      P Ka         2.02     0.055",
"                      MoLa         2.30     0.818",
"                      ----         2.43     0.342",
"                      CaKa         3.69     0.152",
"                      CaKb         4.01     0.020",
"                      MoKa        17.44     6.549",
"                      MoKb        19.57     1.084",
"                      ----        19.93     0.147",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
