"Sample    : cr15756",
"12",
"23",
"15",
"23",
"18",
"16",
"12",
"16",
"19",
"16",
"17",
"35",
"17",
"36",
"22",
"10",
"17",
"13",
"16",
"23",
"18",
"15",
"15",
"13",
"11",
"26",
"16",
"15",
"13",
"8",
"25",
"15",
"15",
"15",
"20",
"16",
"17",
"6",
"17",
"14",
"21",
"19",
"22",
"17",
"14",
"21",
"16",
"25",
"15",
"27",
"22",
"22",
"17",
"16",
"21",
"17",
"29",
"24",
"24",
"18",
"30",
"24",
"33",
"31",
"27",
"34",
"27",
"22",
"28",
"24",
"19",
"20",
"24",
"25",
"25",
"28",
"26",
"25",
"24",
"31",
"42",
"48",
"48",
"65",
"76",
"111",
"136",
"155",
"179",
"237",
"293",
"369",
"397",
"458",
"507",
"596",
"579",
"726",
"691",
"728",
"615",
"626",
"564",
"538",
"385",
"325",
"313",
"282",
"188",
"163",
"126",
"102",
"85",
"79",
"77",
"66",
"58",
"73",
"52",
"72",
"48",
"75",
"62",
"65",
"77",
"70",
"77",
"71",
"86",
"110",
"95",
"96",
"109",
"86",
"81",
"77",
"93",
"68",
"64",
"85",
"63",
"59",
"58",
"72",
"55",
"62",
"59",
"61",
"67",
"52",
"54",
"53",
"59",
"59",
"63",
"38",
"53",
"52",
"42",
"52",
"59",
"56",
"42",
"42",
"35",
"59",
"51",
"62",
"49",
"57",
"60",
"61",
"67",
"65",
"50",
"75",
"62",
"62",
"72",
"80",
"73",
"80",
"66",
"82",
"75",
"84",
"83",
"87",
"82",
"91",
"99",
"82",
"86",
"81",
"77",
"96",
"82",
"90",
"110",
"94",
"92",
"84",
"86",
"81",
"86",
"95",
"77",
"86",
"81",
"88",
"80",
"96",
"76",
"86",
"80",
"81",
"78",
"102",
"62",
"90",
"104",
"73",
"95",
"89",
"87",
"91",
"83",
"116",
"85",
"106",
"120",
"108",
"105",
"117",
"123",
"138",
"129",
"124",
"127",
"133",
"122",
"161",
"148",
"176",
"154",
"172",
"200",
"207",
"203",
"301",
"306",
"412",
"522",
"718",
"968",
"1458",
"1919",
"2846",
"3758",
"5305",
"6810",
"9498",
"11849",
"15133",
"17444",
"21529",
"24787",
"28329",
"29986",
"32836",
"34320",
"35856",
"33512",
"34182",
"30913",
"29543",
"24967",
"23008",
"19018",
"16402",
"12590",
"10194",
"7862",
"6012",
"4185",
"3132",
"2202",
"1527",
"1051",
"768",
"466",
"362",
"245",
"198",
"147",
"139",
"144",
"147",
"133",
"153",
"161",
"124",
"188",
"177",
"174",
"222",
"248",
"291",
"354",
"441",
"507",
"769",
"853",
"1134",
"1362",
"1718",
"1953",
"2394",
"2848",
"3275",
"3487",
"3964",
"4033",
"4407",
"4198",
"4528",
"4198",
"4344",
"3682",
"3537",
"3104",
"2796",
"2239",
"1988",
"1548",
"1286",
"1031",
"774",
"639",
"521",
"311",
"254",
"181",
"153",
"118",
"104",
"75",
"81",
"80",
"59",
"67",
"62",
"56",
"61",
"71",
"67",
"76",
"61",
"63",
"58",
"70",
"69",
"69",
"71",
"68",
"72",
"82",
"78",
"71",
"72",
"70",
"76",
"91",
"79",
"87",
"86",
"60",
"75",
"98",
"77",
"80",
"87",
"84",
"93",
"85",
"72",
"85",
"87",
"67",
"100",
"85",
"84",
"93",
"75",
"104",
"88",
"85",
"94",
"97",
"76",
"86",
"82",
"81",
"87",
"86",
"92",
"96",
"76",
"70",
"95",
"87",
"63",
"71",
"62",
"80",
"60",
"77",
"72",
"68",
"77",
"64",
"74",
"57",
"91",
"49",
"60",
"66",
"79",
"70",
"63",
"75",
"64",
"70",
"64",
"66",
"66",
"68",
"82",
"58",
"75",
"72",
"66",
"78",
"76",
"51",
"61",
"77",
"56",
"62",
"47",
"63",
"70",
"61",
"71",
"76",
"65",
"53",
"62",
"70",
"89",
"62",
"71",
"70",
"68",
"67",
"69",
"69",
"61",
"69",
"73",
"68",
"71",
"76",
"79",
"72",
"70",
"72",
"71",
"81",
"81",
"81",
"55",
"88",
"68",
"73",
"56",
"79",
"79",
"86",
"78",
"56",
"83",
"83",
"80",
"81",
"74",
"76",
"76",
"70",
"99",
"69",
"71",
"83",
"84",
"70",
"79",
"79",
"84",
"82",
"86",
"70",
"71",
"88",
"78",
"89",
"89",
"69",
"77",
"61",
"91",
"65",
"89",
"86",
"96",
"80",
"109",
"68",
"89",
"85",
"98",
"87",
"99",
"85",
"88",
"79",
"85",
"78",
"81",
"85",
"88",
"79",
"86",
"53",
"77",
"84",
"85",
"84",
"73",
"63",
"65",
"63",
"78",
"77",
"75",
"85",
"77",
"71",
"69",
"78",
"71",
"80",
"80",
"86",
"78",
"83",
"64",
"90",
"70",
"85",
"77",
"72",
"84",
"87",
"102",
"70",
"85",
"72",
"89",
"98",
"101",
"96",
"102",
"112",
"107",
"108",
"114",
"91",
"112",
"103",
"101",
"127",
"132",
"116",
"115",
"123",
"131",
"106",
"104",
"122",
"112",
"116",
"114",
"89",
"82",
"77",
"93",
"89",
"116",
"68",
"77",
"93",
"87",
"74",
"74",
"74",
"90",
"79",
"78",
"75",
"83",
"73",
"70",
"76",
"59",
"79",
"60",
"96",
"74",
"78",
"63",
"75",
"81",
"78",
"70",
"75",
"73",
"81",
"77",
"67",
"77",
"81",
"72",
"73",
"86",
"84",
"74",
"69",
"64",
"77",
"71",
"71",
"64",
"85",
"74",
"61",
"71",
"74",
"77",
"78",
"68",
"59",
"74",
"71",
"77",
"63",
"53",
"67",
"63",
"74",
"78",
"79",
"89",
"73",
"84",
"85",
"83",
"82",
"82",
"70",
"88",
"87",
"78",
"77",
"87",
"74",
"82",
"73",
"78",
"83",
"79",
"90",
"77",
"75",
"66",
"70",
"84",
"68",
"86",
"60",
"70",
"85",
"70",
"91",
"91",
"86",
"79",
"64",
"69",
"81",
"72",
"78",
"66",
"77",
"58",
"79",
"86",
"77",
"83",
"71",
"85",
"96",
"57",
"70",
"71",
"83",
"90",
"86",
"80",
"100",
"80",
"71",
"76",
"73",
"80",
"74",
"81",
"92",
"84",
"104",
"73",
"91",
"88",
"79",
"82",
"73",
"88",
"85",
"89",
"67",
"76",
"88",
"106",
"93",
"78",
"95",
"90",
"66",
"96",
"80",
"79",
"69",
"99",
"86",
"78",
"72",
"78",
"91",
"69",
"74",
"90",
"77",
"79",
"65",
"62",
"66",
"79",
"92",
"93",
"66",
"77",
"72",
"88",
"81",
"68",
"64",
"68",
"63",
"79",
"63",
"88",
"63",
"61",
"71",
"92",
"91",
"79",
"81",
"84",
"71",
"78",
"74",
"92",
"79",
"85",
"95",
"109",
"85",
"103",
"98",
"118",
"123",
"96",
"105",
"131",
"144",
"116",
"122",
"111",
"104",
"113",
"98",
"109",
"114",
"101",
"85",
"89",
"82",
"86",
"84",
"74",
"69",
"76",
"58",
"82",
"71",
"65",
"62",
"66",
"84",
"72",
"75",
"70",
"84",
"89",
"69",
"62",
"81",
"68",
"73",
"66",
"74",
"85",
"54",
"71",
"73",
"90",
"77",
"92",
"77",
"84",
"80",
"73",
"79",
"93",
"82",
"83",
"78",
"80",
"76",
"96",
"90",
"78",
"75",
"76",
"77",
"79",
"86",
"87",
"68",
"55",
"79",
"63",
"70",
"68",
"78",
"59",
"76",
"81",
"78",
"70",
"58",
"73",
"69",
"60",
"71",
"82",
"72",
"76",
"83",
"61",
"78",
"65",
"59",
"62",
"74",
"78",
"77",
"73",
"74",
"50",
"66",
"73",
"66",
"57",
"65",
"64",
"53",
"67",
"64",
"60",
"73",
"76",
"64",
"81",
"69",
"59",
"74",
"74",
"65",
"61",
"49",
"79",
"66",
"53",
"62",
"56",
"60",
"72",
"67",
"63",
"76",
"63",
"71",
"62",
"65",
"65",
"73",
"78",
"66",
"56",
"63",
"59",
"78",
"71",
"76",
"68",
"64",
"60",
"62",
"73",
"79",
"75",
"67",
"68",
"79",
"75",
"85",
"64",
"73",
"71",
"80",
"69",
"53",
"58",
"80",
"73",
"67",
"73",
"75",
"57",
"60",
"76",
"61",
"76",
"61",
"56",
"51",
"55",
"67",
"63",
"62",
"77",
"59",
"59",
"79",
"62",
"81",
"64",
"48",
"68",
"61",
"57",
"73",
"56",
"51",
"73",
"63",
"58",
"64",
"68",
"72",
"68",
"51",
"70",
"62",
"69",
"49",
"71",
"60",
"59",
"61",
"77",
"59",
"60",
"71",
"76",
"70",
"69",
"48",
"53",
"65",
"76",
"63",
"57",
"74",
"68",
"58",
"64",
"70",
"61",
"46",
"54",
"55",
"68",
"46",
"69",
"57",
"52",
"70",
"42",
"66",
"53",
"60",
"69",
"72",
"58",
"77",
"74",
"58",
"57",
"55",
"58",
"53",
"51",
"50",
"59",
"60",
"76",
"57",
"69",
"56",
"60",
"61",
"71",
"55",
"75",
"71",
"66",
"76",
"60",
"36",
"67",
"56",
"67",
"64",
"67",
"62",
"66",
"66",
"61",
"55",
"64",
"64",
"68",
"55",
"56",
"72",
"67",
"63",
"63",
"59",
"54",
"61",
"52",
"47",
"47",
"78",
"57",
"62",
"55",
"67",
"75",
"65",
"52",
"62",
"78",
"57",
"54",
"60",
"55",
"66",
"67",
"58",
"68",
"55",
"62",
"69",
"60",
"53",
"61",
"51",
"70",
"63",
"63",
"59",
"62",
"58",
"55",
"68",
"49",
"56",
"66",
"65",
"59",
"56",
"56",
"72",
"61",
"45",
"75",
"55",
"74",
"53",
"49",
"55",
"47",
"57",
"57",
"61",
"59",
"50",
"73",
"49",
"63",
"59",
"52",
"64",
"60",
"65",
"46",
"65",
"44",
"71",
"57",
"58",
"67",
"54",
"50",
"55",
"60",
"52",
"48",
"62",
"53",
"56",
"61",
"52",
"59",
"71",
"71",
"65",
"57",
"46",
"56",
"44",
"55",
"54",
"65",
"66",
"64",
"64",
"61",
"59",
"66",
"56",
"63",
"75",
"50",
"58",
"61",
"56",
"64",
"59",
"60",
"61",
"52",
"57",
"64",
"56",
"51",
"47",
"71",
"52",
"56",
"50",
"47",
"71",
"66",
"49",
"39",
"47",
"69",
"51",
"52",
"49",
"47",
"56",
"49",
"54",
"65",
"56",
"54",
"60",
"63",
"47",
"47",
"60",
"63",
"54",
"71",
"53",
"63",
"51",
"66",
"58",
"54",
"41",
"53",
"52",
"52",
"44",
"54",
"59",
"53",
"46",
"61",
"53",
"58",
"46",
"58",
"48",
"51",
"58",
"62",
"53",
"45",
"45",
"46",
"55",
"48",
"40",
"55",
"54",
"48",
"59",
"51",
"58",
"40",
"60",
"51",
"47",
"54",
"51",
"50",
"45",
"50",
"60",
"57",
"56",
"58",
"58",
"64",
"40",
"53",
"50",
"51",
"37",
"55",
"59",
"45",
"48",
"51",
"54",
"57",
"49",
"59",
"52",
"41",
"51",
"54",
"44",
"52",
"64",
"42",
"45",
"61",
"51",
"53",
"56",
"47",
"54",
"41",
"47",
"53",
"58",
"68",
"38",
"50",
"61",
"46",
"44",
"45",
"60",
"67",
"62",
"54",
"56",
"64",
"48",
"58",
"52",
"45",
"42",
"46",
"42",
"62",
"49",
"57",
"37",
"38",
"44",
"38",
"49",
"50",
"55",
"40",
"53",
"52",
"54",
"46",
"58",
"49",
"46",
"40",
"54",
"51",
"41",
"38",
"42",
"59",
"55",
"49",
"47",
"53",
"45",
"49",
"51",
"51",
"41",
"51",
"51",
"60",
"44",
"47",
"50",
"45",
"62",
"56",
"51",
"65",
"50",
"50",
"52",
"50",
"46",
"38",
"47",
"42",
"42",
"59",
"36",
"66",
"34",
"54",
"42",
"48",
"55",
"47",
"46",
"55",
"46",
"45",
"34",
"57",
"47",
"38",
"40",
"31",
"44",
"48",
"33",
"45",
"49",
"50",
"44",
"47",
"57",
"40",
"57",
"39",
"55",
"48",
"56",
"46",
"51",
"31",
"58",
"52",
"52",
"55",
"50",
"44",
"54",
"59",
"45",
"65",
"50",
"39",
"49",
"41",
"32",
"56",
"50",
"41",
"42",
"38",
"49",
"32",
"58",
"52",
"56",
"41",
"39",
"53",
"57",
"56",
"59",
"42",
"41",
"45",
"46",
"44",
"54",
"45",
"52",
"64",
"55",
"49",
"44",
"57",
"68",
"56",
"54",
"47",
"47",
"52",
"40",
"54",
"49",
"39",
"46",
"46",
"51",
"40",
"56",
"45",
"47",
"63",
"36",
"54",
"46",
"56",
"51",
"49",
"50",
"57",
"61",
"50",
"54",
"40",
"50",
"42",
"59",
"52",
"55",
"59",
"41",
"45",
"55",
"52",
"49",
"53",
"51",
"46",
"39",
"52",
"55",
"68",
"44",
"45",
"49",
"50",
"37",
"46",
"51",
"55",
"69",
"56",
"56",
"55",
"55",
"45",
"54",
"45",
"48",
"67",
"49",
"44",
"51",
"41",
"60",
"66",
"50",
"44",
"58",
"68",
"64",
"46",
"52",
"49",
"62",
"68",
"69",
"53",
"66",
"56",
"62",
"68",
"66",
"62",
"57",
"67",
"84",
"70",
"60",
"83",
"67",
"77",
"71",
"66",
"70",
"76",
"76",
"75",
"73",
"89",
"85",
"87",
"86",
"79",
"93",
"91",
"87",
"94",
"105",
"122",
"108",
"115",
"97",
"104",
"117",
"130",
"113",
"125",
"142",
"160",
"156",
"137",
"185",
"156",
"159",
"163",
"182",
"186",
"180",
"205",
"236",
"212",
"230",
"214",
"250",
"259",
"241",
"254",
"300",
"255",
"249",
"267",
"278",
"273",
"325",
"302",
"322",
"318",
"334",
"302",
"329",
"315",
"316",
"325",
"337",
"344",
"312",
"349",
"317",
"348",
"309",
"291",
"304",
"307",
"290",
"315",
"293",
"274",
"293",
"294",
"244",
"254",
"233",
"235",
"247",
"236",
"252",
"229",
"222",
"206",
"193",
"198",
"206",
"225",
"182",
"148",
"195",
"173",
"159",
"153",
"166",
"145",
"125",
"115",
"114",
"109",
"103",
"97",
"120",
"88",
"95",
"99",
"95",
"87",
"79",
"91",
"74",
"77",
"73",
"66",
"64",
"69",
"70",
"67",
"87",
"66",
"81",
"79",
"92",
"80",
"85",
"77",
"91",
"88",
"97",
"106",
"102",
"107",
"115",
"101",
"120",
"139",
"140",
"141",
"126",
"129",
"140",
"141",
"174",
"150",
"118",
"148",
"142",
"181",
"154",
"159",
"173",
"180",
"149",
"121",
"154",
"150",
"119",
"107",
"133",
"129",
"122",
"109",
"103",
"96",
"82",
"93",
"74",
"65",
"62",
"67",
"64",
"65",
"54",
"46",
"45",
"38",
"45",
"34",
"48",
"49",
"37",
"45",
"55",
"45",
"30",
"22740",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  P , Ca, Cr",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    P Ka         2.00     0.013",
"                      CaKa         3.68     0.225",
"                      CaKb         3.99     0.019",
"                      CrKa         5.41    12.472",
"                      CrKb         5.95     1.556",
"                      CrKaSUM     10.84     0.029",
"                      ----        19.13     0.120",
"                      ----        19.45     0.059",
"                      ----        20.01     0.037",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
