"Sample    : se15759",
"70",
"51",
"61",
"68",
"62",
"66",
"65",
"77",
"61",
"68",
"70",
"63",
"69",
"80",
"65",
"69",
"69",
"72",
"78",
"74",
"55",
"64",
"67",
"67",
"73",
"70",
"77",
"72",
"79",
"81",
"80",
"84",
"78",
"75",
"84",
"101",
"97",
"83",
"120",
"94",
"98",
"118",
"98",
"92",
"94",
"84",
"112",
"102",
"84",
"76",
"80",
"84",
"78",
"74",
"71",
"71",
"73",
"59",
"64",
"66",
"55",
"70",
"77",
"64",
"58",
"69",
"50",
"76",
"55",
"72",
"69",
"61",
"53",
"65",
"70",
"61",
"60",
"71",
"53",
"55",
"48",
"67",
"93",
"69",
"46",
"56",
"69",
"56",
"62",
"58",
"69",
"76",
"57",
"69",
"75",
"62",
"63",
"63",
"69",
"63",
"59",
"64",
"88",
"65",
"58",
"66",
"56",
"65",
"69",
"85",
"70",
"67",
"70",
"70",
"76",
"94",
"75",
"73",
"78",
"86",
"65",
"81",
"90",
"90",
"63",
"72",
"82",
"80",
"84",
"81",
"105",
"86",
"72",
"69",
"79",
"61",
"75",
"71",
"89",
"79",
"81",
"70",
"58",
"54",
"73",
"73",
"62",
"67",
"59",
"63",
"67",
"63",
"80",
"59",
"51",
"70",
"63",
"58",
"69",
"48",
"63",
"71",
"72",
"60",
"53",
"68",
"62",
"62",
"60",
"58",
"74",
"69",
"68",
"52",
"81",
"76",
"63",
"75",
"63",
"78",
"64",
"63",
"76",
"90",
"79",
"67",
"64",
"62",
"59",
"75",
"60",
"67",
"70",
"58",
"68",
"76",
"64",
"74",
"64",
"48",
"55",
"74",
"75",
"73",
"61",
"57",
"61",
"79",
"48",
"79",
"78",
"57",
"66",
"67",
"59",
"75",
"57",
"87",
"80",
"74",
"71",
"68",
"72",
"83",
"78",
"72",
"82",
"60",
"74",
"87",
"80",
"78",
"63",
"85",
"87",
"73",
"84",
"83",
"95",
"79",
"97",
"74",
"91",
"84",
"87",
"93",
"91",
"98",
"89",
"83",
"89",
"100",
"85",
"107",
"99",
"118",
"98",
"106",
"100",
"113",
"119",
"122",
"119",
"118",
"119",
"132",
"141",
"167",
"171",
"206",
"241",
"297",
"353",
"445",
"530",
"688",
"899",
"1145",
"1441",
"1936",
"2250",
"2974",
"3585",
"4659",
"5114",
"6574",
"7644",
"9138",
"10181",
"11701",
"13426",
"15219",
"15813",
"17325",
"18684",
"20168",
"19859",
"21081",
"22011",
"21916",
"20972",
"21179",
"20589",
"20135",
"18198",
"17679",
"15958",
"15299",
"12757",
"11835",
"10480",
"9063",
"7605",
"6434",
"5447",
"4545",
"3560",
"3064",
"2388",
"1847",
"1453",
"1175",
"885",
"731",
"518",
"415",
"303",
"262",
"202",
"182",
"150",
"127",
"122",
"103",
"97",
"114",
"87",
"97",
"94",
"91",
"88",
"69",
"84",
"97",
"59",
"77",
"85",
"75",
"87",
"70",
"88",
"80",
"80",
"80",
"79",
"81",
"78",
"70",
"74",
"63",
"81",
"84",
"77",
"70",
"89",
"84",
"74",
"99",
"91",
"76",
"77",
"88",
"95",
"90",
"96",
"84",
"76",
"84",
"91",
"82",
"86",
"88",
"89",
"97",
"99",
"100",
"116",
"119",
"95",
"112",
"81",
"117",
"111",
"110",
"106",
"106",
"130",
"111",
"115",
"145",
"130",
"135",
"178",
"225",
"236",
"287",
"332",
"379",
"445",
"544",
"672",
"819",
"843",
"1057",
"1207",
"1338",
"1519",
"1781",
"1982",
"2182",
"2278",
"2620",
"2718",
"2899",
"2873",
"2988",
"3243",
"3243",
"3112",
"3212",
"3134",
"3011",
"2831",
"2630",
"2543",
"2460",
"2139",
"2043",
"1846",
"1713",
"1486",
"1356",
"1117",
"1093",
"892",
"734",
"699",
"622",
"500",
"419",
"379",
"325",
"276",
"256",
"175",
"178",
"155",
"154",
"121",
"102",
"97",
"97",
"74",
"63",
"75",
"72",
"47",
"68",
"46",
"50",
"57",
"54",
"42",
"54",
"49",
"47",
"44",
"42",
"47",
"43",
"48",
"47",
"45",
"49",
"56",
"45",
"53",
"38",
"53",
"40",
"58",
"48",
"45",
"55",
"39",
"63",
"43",
"49",
"44",
"44",
"58",
"43",
"38",
"48",
"54",
"45",
"46",
"55",
"47",
"46",
"53",
"44",
"42",
"37",
"53",
"41",
"45",
"48",
"45",
"48",
"42",
"53",
"40",
"47",
"46",
"51",
"44",
"51",
"53",
"48",
"49",
"45",
"35",
"39",
"41",
"43",
"35",
"49",
"43",
"45",
"39",
"42",
"55",
"41",
"37",
"43",
"54",
"43",
"53",
"37",
"43",
"47",
"33",
"40",
"46",
"42",
"37",
"50",
"54",
"42",
"43",
"68",
"38",
"38",
"41",
"50",
"54",
"36",
"48",
"50",
"45",
"47",
"37",
"40",
"33",
"45",
"39",
"39",
"30",
"41",
"35",
"47",
"49",
"50",
"35",
"42",
"40",
"48",
"35",
"33",
"40",
"45",
"38",
"39",
"48",
"39",
"49",
"45",
"38",
"45",
"37",
"45",
"45",
"38",
"47",
"40",
"45",
"45",
"40",
"38",
"41",
"40",
"37",
"48",
"41",
"47",
"40",
"38",
"55",
"47",
"35",
"40",
"37",
"50",
"41",
"44",
"41",
"46",
"40",
"45",
"40",
"44",
"48",
"49",
"37",
"38",
"37",
"35",
"55",
"45",
"43",
"37",
"33",
"42",
"41",
"39",
"39",
"49",
"42",
"41",
"41",
"43",
"40",
"47",
"44",
"35",
"36",
"37",
"41",
"33",
"50",
"47",
"36",
"44",
"46",
"33",
"37",
"43",
"45",
"44",
"44",
"34",
"38",
"40",
"44",
"32",
"38",
"48",
"37",
"40",
"45",
"56",
"43",
"39",
"32",
"44",
"45",
"43",
"30",
"30",
"41",
"43",
"37",
"40",
"41",
"34",
"32",
"40",
"42",
"35",
"27",
"37",
"35",
"44",
"43",
"41",
"38",
"28",
"43",
"31",
"27",
"39",
"33",
"32",
"35",
"36",
"35",
"48",
"48",
"34",
"37",
"37",
"44",
"35",
"29",
"31",
"46",
"48",
"48",
"42",
"39",
"30",
"37",
"49",
"36",
"40",
"37",
"40",
"34",
"33",
"37",
"47",
"38",
"35",
"35",
"48",
"43",
"44",
"42",
"43",
"37",
"31",
"37",
"30",
"37",
"50",
"32",
"39",
"54",
"34",
"41",
"33",
"28",
"26",
"37",
"36",
"43",
"36",
"31",
"33",
"36",
"39",
"33",
"34",
"43",
"31",
"39",
"24",
"30",
"46",
"42",
"27",
"36",
"40",
"42",
"44",
"36",
"37",
"43",
"35",
"50",
"31",
"34",
"46",
"41",
"33",
"41",
"38",
"32",
"38",
"32",
"33",
"40",
"36",
"47",
"37",
"37",
"31",
"47",
"32",
"40",
"27",
"32",
"37",
"24",
"35",
"31",
"24",
"35",
"30",
"41",
"23",
"34",
"33",
"31",
"43",
"36",
"43",
"35",
"37",
"38",
"35",
"34",
"30",
"25",
"36",
"31",
"32",
"43",
"32",
"36",
"36",
"39",
"37",
"20",
"31",
"29",
"37",
"42",
"29",
"46",
"43",
"33",
"27",
"43",
"32",
"26",
"40",
"36",
"44",
"32",
"33",
"38",
"35",
"45",
"24",
"29",
"24",
"38",
"31",
"41",
"24",
"39",
"26",
"32",
"39",
"23",
"39",
"34",
"30",
"39",
"36",
"37",
"44",
"42",
"33",
"27",
"30",
"33",
"28",
"42",
"46",
"33",
"31",
"38",
"36",
"32",
"33",
"36",
"40",
"33",
"37",
"34",
"42",
"36",
"27",
"29",
"33",
"27",
"30",
"34",
"32",
"28",
"38",
"33",
"32",
"33",
"36",
"25",
"41",
"44",
"30",
"37",
"33",
"32",
"30",
"31",
"33",
"41",
"38",
"37",
"50",
"31",
"39",
"44",
"39",
"22",
"24",
"28",
"36",
"37",
"32",
"43",
"30",
"24",
"26",
"29",
"28",
"37",
"27",
"32",
"33",
"42",
"37",
"30",
"43",
"34",
"31",
"37",
"30",
"39",
"22",
"37",
"34",
"31",
"39",
"45",
"28",
"28",
"28",
"36",
"35",
"44",
"42",
"33",
"34",
"34",
"32",
"41",
"46",
"27",
"42",
"43",
"40",
"38",
"27",
"40",
"33",
"29",
"35",
"37",
"45",
"38",
"35",
"39",
"52",
"45",
"38",
"34",
"48",
"31",
"40",
"51",
"36",
"31",
"33",
"48",
"42",
"28",
"33",
"52",
"31",
"34",
"26",
"46",
"42",
"35",
"34",
"39",
"41",
"45",
"31",
"42",
"44",
"46",
"43",
"49",
"51",
"39",
"46",
"45",
"67",
"60",
"43",
"55",
"52",
"47",
"57",
"55",
"62",
"49",
"44",
"51",
"58",
"69",
"68",
"72",
"59",
"73",
"62",
"54",
"66",
"78",
"86",
"79",
"83",
"79",
"87",
"87",
"102",
"84",
"99",
"86",
"118",
"107",
"113",
"127",
"124",
"110",
"133",
"113",
"151",
"143",
"154",
"149",
"153",
"168",
"180",
"159",
"183",
"182",
"184",
"202",
"220",
"179",
"212",
"208",
"224",
"209",
"219",
"204",
"242",
"190",
"199",
"247",
"256",
"245",
"224",
"250",
"249",
"247",
"203",
"224",
"241",
"249",
"221",
"205",
"208",
"224",
"223",
"234",
"204",
"194",
"224",
"194",
"180",
"194",
"184",
"197",
"203",
"159",
"163",
"162",
"170",
"132",
"149",
"149",
"127",
"117",
"108",
"116",
"124",
"116",
"134",
"111",
"109",
"114",
"81",
"83",
"90",
"71",
"83",
"75",
"66",
"94",
"70",
"63",
"69",
"58",
"42",
"63",
"63",
"63",
"49",
"64",
"58",
"63",
"53",
"59",
"63",
"46",
"57",
"60",
"76",
"38",
"55",
"73",
"80",
"64",
"59",
"79",
"74",
"78",
"66",
"85",
"85",
"96",
"96",
"97",
"106",
"118",
"105",
"99",
"116",
"120",
"109",
"118",
"135",
"97",
"110",
"114",
"117",
"101",
"114",
"132",
"113",
"110",
"100",
"107",
"90",
"83",
"89",
"74",
"77",
"74",
"66",
"68",
"65",
"51",
"71",
"40",
"42",
"48",
"39",
"32",
"40",
"38",
"29",
"34",
"30",
"36",
"36",
"36",
"43",
"30",
"18359",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Mg, Se, Ca, Rh",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    MgKa         1.20     0.014",
"                      SeLa         1.40     0.450",
"                      CaKa         3.70     0.157",
"                      CaKb         4.06     0.018",
"                      SeKa        11.20    13.765",
"                      SeKb        12.49     2.049",
"                      RhKaC       19.20     0.125",
"                      ----        19.40     0.095",
"                      RhKa        20.05     0.051",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   4.487 ug/cm2    -------- Flux       -------- --------",
"Mg                       4.487 ug/cm2    -------- ********** -------- --------",
