
Residuals from Base Run #12 (Convergent Run)

Base_Run,Date_Time,mass,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Mn,Fe,Zn,Br,Pb,BC
12,03/02/07 00:30,-8.313000E-001,-1.414000E-002,9.780000E-002,-2.693000E-002,2.938000E-001,-5.053000E-003,4.407000E-002,-2.536000E-003,-2.134000E-003,3.753000E-002,-5.486000E-003,-1.503000E-004,-1.654000E-003,-3.423000E-002,3.046000E-003,-4.535000E-005,-6.962000E-004,-5.528000E-002
12,03/04/07 00:54,8.472000E-001,-1.207000E-002,5.120000E-002,-1.452000E-001,7.547000E-001,1.873000E-003,-1.159000E-002,2.918000E-003,1.292000E-002,4.551000E-002,-1.795000E-002,1.456000E-004,-4.195000E-004,-1.260000E-001,-4.275000E-005,3.817000E-005,-6.281000E-004,4.663000E-002
12,03/08/07 00:42,-8.582000E-001,1.257000E-002,-1.528000E-002,4.144000E-002,1.039000E+000,5.153000E-003,-1.803000E-002,-3.456000E-003,-3.703000E-002,-1.887000E-002,-3.524000E-003,-6.050000E-004,-4.794000E-005,-7.662000E-002,-1.270000E-003,-7.743000E-005,4.677000E-003,-8.391000E-002
12,03/10/07 00:43,9.622000E-004,7.036000E-003,-4.580000E-002,7.185000E-003,9.351000E-001,5.401000E-003,-1.817000E-002,7.488000E-003,-1.778000E-002,1.333000E-002,-6.311000E-003,-1.507000E-004,3.398000E-004,-1.064000E-001,-1.264000E-003,3.976000E-005,3.043000E-004,1.009000E-001
12,03/12/07 00:44,-3.076000E+000,-6.808000E-002,-5.741000E-002,-2.364000E-002,7.199000E-001,7.566000E-003,-1.435000E-002,3.453000E-002,3.499000E-002,-3.815000E-002,-4.398000E-003,-1.233000E-004,3.523000E-005,-7.647000E-002,-3.712000E-004,2.122000E-005,1.724000E-003,-7.133000E-002
12,03/14/07 00:44,-3.850000E+000,-2.120000E-002,8.597000E-002,-4.708000E-002,2.499000E-001,-6.031000E-003,4.186000E-002,-1.343000E-002,6.319000E-003,3.941000E-002,-1.121000E-002,1.124000E-003,-8.824000E-004,-4.798000E-002,7.594000E-004,-3.280000E-005,-3.241000E-004,-5.564000E-002
12,03/16/07 00:42,5.182000E+000,-1.419000E-001,3.907000E-002,-3.021000E-002,-7.779000E-002,5.115000E-004,1.197000E-002,7.445000E-002,1.913000E-001,9.831000E-002,-6.338000E-003,-9.252000E-004,-1.292000E-003,-4.872000E-002,2.465000E-003,1.296000E-004,-7.736000E-004,-2.659000E-001
12,03/18/07 00:52,2.458000E+000,-2.621000E-002,1.663000E-002,-2.150000E-002,1.350000E-001,-4.126000E-003,1.772000E-002,1.780000E-004,4.560000E-002,5.357000E-002,-5.282000E-003,3.921000E-005,-5.213000E-004,-1.753000E-002,1.669000E-003,8.916000E-005,-2.909000E-003,3.336000E-002
12,03/20/07 00:53,9.602000E-001,-2.879000E-002,-3.777000E-003,-1.012000E-001,4.875000E-001,-2.598000E-003,3.161000E-002,2.842000E-003,-1.633000E-002,5.511000E-002,-9.973000E-003,-2.423000E-005,5.728000E-004,-3.314000E-002,-4.995000E-004,3.326000E-004,-3.126000E-004,2.343000E-002
12,03/22/07 00:46,1.608000E+000,8.721000E-003,-3.957000E-002,8.556000E-002,4.228000E-001,1.737000E-003,6.118000E-003,1.721000E-003,-5.903000E-002,-3.061000E-004,-3.251000E-003,8.645000E-004,-6.128000E-004,-3.863000E-002,-2.138000E-003,2.017000E-004,-2.219000E-004,1.937000E-001
12,03/24/07 00:30,-3.666000E-001,-8.160000E-002,-4.022000E-002,6.300000E-002,1.375000E-001,1.491000E-003,2.175000E-002,3.024000E-002,-3.941000E-002,-5.489000E-002,1.110000E-003,1.441000E-004,4.010000E-004,-1.074000E-002,6.766000E-003,3.424000E-005,-3.090000E-003,3.572000E-002
12,03/26/07 01:08,8.380000E+001,-8.155000E-002,-2.889000E-002,-1.354000E-002,5.908000E-004,1.120000E-003,-1.406000E-002,4.955000E-002,1.657000E-001,-1.029000E-002,-7.753000E-004,-2.167000E-004,6.187000E-004,-2.123000E-003,2.758000E-002,-3.321000E-005,-1.751000E-003,-7.200000E-001
12,03/28/07 01:29,1.677000E+000,-3.265000E-002,-2.438000E-002,-7.318000E-003,-6.442000E-002,-1.917000E-003,4.393000E-002,1.039000E-003,-2.787000E-002,3.340000E-003,1.016000E-004,6.939000E-004,3.189000E-004,2.196000E-002,-3.687000E-003,1.796000E-004,6.698000E-005,2.317000E-001
12,03/30/07 00:38,6.674000E-001,-1.409000E-002,-1.574000E-002,-2.199000E-002,-4.763000E-002,-2.378000E-003,2.442000E-002,8.243000E-004,-8.272000E-003,-2.328000E-003,1.006000E-004,7.665000E-004,4.295000E-004,3.101000E-002,-9.525000E-004,1.691000E-004,-2.599000E-003,1.059000E-001
12,04/01/07 00:30,-6.627000E-001,1.058000E-001,8.195000E-003,-4.395000E-002,-5.213000E-002,-3.618000E-003,-7.456000E-003,-2.343000E-002,6.777000E-002,5.704000E-002,-3.359000E-003,3.832000E-004,4.910000E-004,3.194000E-002,-5.110000E-003,6.033000E-005,6.755000E-003,-1.333000E-001
12,04/03/07 00:34,1.691000E+000,6.164000E-002,-3.148000E-002,2.814000E-003,-3.632000E-002,3.630000E-003,-2.815000E-002,-4.047000E-005,4.891000E-002,2.763000E-003,2.451000E-004,-3.707000E-004,3.518000E-004,1.217000E-002,-4.178000E-003,7.669000E-004,-5.243000E-005,2.225000E-001
12,04/05/07 00:24,1.488000E+000,4.618000E-002,-1.759000E-002,-2.566000E-004,-2.015000E-001,4.233000E-004,-2.802000E-003,-2.351000E-003,-2.872000E-002,-8.446000E-003,8.929000E-003,3.785000E-004,3.451000E-004,3.679000E-002,-1.491000E-003,3.737000E-005,-1.229000E-003,2.984000E-001
12,04/07/07 00:28,-1.278000E+000,2.192000E-002,1.883000E-002,3.197000E-002,-1.117000E-001,2.521000E-004,-6.496000E-003,-8.715000E-005,-2.783000E-002,-2.130000E-002,4.099000E-003,9.450000E-004,1.163000E-004,1.410000E-002,1.181000E-002,-9.975000E-004,-1.833000E-003,-1.522000E-001
12,04/09/07 00:46,9.163000E+000,2.882000E-002,-4.984000E-002,-1.663000E-002,-1.264000E-001,-3.767000E-003,-3.947000E-002,-2.136000E-004,2.170000E-001,-4.630000E-003,8.682000E-004,1.665000E-003,2.149000E-003,1.774000E-002,7.702000E-003,-3.295000E-004,1.573000E-002,-1.187000E-001
12,04/11/07 00:50,-1.068000E+000,4.630000E-002,-2.992000E-002,3.337000E-003,-3.071000E-002,2.456000E-003,-4.252000E-003,1.821000E-004,-2.811000E-002,-8.577000E-003,1.764000E-003,-5.114000E-004,1.064000E-004,1.452000E-002,1.629000E-005,-4.814000E-005,4.790000E-004,8.275000E-002
12,04/13/07 00:45,-1.485000E-001,-7.753000E-002,-5.083000E-002,5.679000E-003,-9.476000E-002,4.551000E-003,3.532000E-002,1.113000E-002,-8.122000E-002,-2.143000E-002,2.593000E-003,2.485000E-003,6.735000E-004,2.693000E-002,-2.920000E-003,5.459000E-004,-5.661000E-004,2.841000E-001
12,04/15/07 01:15,-1.720000E+000,5.448000E-003,-9.781000E-003,9.330000E-002,3.085000E-001,1.496000E-003,1.994000E-002,-5.714000E-004,-9.533000E-002,-5.974000E-002,1.381000E-003,3.907000E-004,-3.512000E-004,-9.630000E-003,1.410000E-002,-6.125000E-004,1.090000E-002,-2.236000E-001
12,04/17/07 01:10,2.795000E-001,2.521000E-002,-3.157000E-002,1.696000E-002,4.455000E-002,4.770000E-004,-5.157000E-003,-2.544000E-003,7.971000E-003,-1.381000E-002,2.686000E-003,1.518000E-004,-5.107000E-004,1.302000E-002,-7.044000E-004,-9.979000E-005,1.569000E-003,-5.269000E-002
