"Sample    : Ni_34679_8p",
"12",
"15",
"12",
"7",
"11",
"17",
"12",
"14",
"17",
"13",
"15",
"13",
"10",
"10",
"6",
"5",
"10",
"12",
"7",
"12",
"8",
"6",
"10",
"9",
"13",
"7",
"8",
"15",
"7",
"11",
"10",
"19",
"11",
"7",
"9",
"9",
"11",
"15",
"9",
"8",
"15",
"12",
"14",
"8",
"10",
"16",
"12",
"7",
"5",
"13",
"11",
"10",
"20",
"15",
"12",
"20",
"18",
"10",
"9",
"9",
"9",
"11",
"7",
"19",
"12",
"9",
"17",
"9",
"12",
"13",
"16",
"17",
"23",
"27",
"35",
"51",
"40",
"75",
"102",
"139",
"182",
"228",
"260",
"349",
"377",
"455",
"483",
"574",
"569",
"601",
"611",
"533",
"495",
"422",
"358",
"298",
"207",
"175",
"159",
"110",
"88",
"78",
"42",
"43",
"35",
"36",
"37",
"37",
"23",
"34",
"36",
"46",
"58",
"51",
"53",
"68",
"49",
"75",
"92",
"96",
"58",
"102",
"95",
"80",
"62",
"67",
"56",
"56",
"65",
"41",
"35",
"34",
"32",
"30",
"21",
"18",
"16",
"20",
"19",
"30",
"21",
"22",
"22",
"22",
"21",
"19",
"25",
"23",
"20",
"25",
"19",
"29",
"28",
"27",
"23",
"18",
"39",
"25",
"35",
"26",
"24",
"35",
"31",
"32",
"34",
"39",
"28",
"34",
"35",
"28",
"22",
"33",
"35",
"47",
"28",
"38",
"28",
"36",
"31",
"33",
"32",
"41",
"33",
"21",
"25",
"30",
"33",
"27",
"26",
"35",
"25",
"26",
"32",
"35",
"26",
"22",
"21",
"29",
"31",
"26",
"29",
"23",
"26",
"13",
"28",
"22",
"25",
"23",
"27",
"25",
"20",
"18",
"26",
"27",
"21",
"22",
"31",
"24",
"28",
"30",
"26",
"23",
"28",
"10",
"17",
"16",
"31",
"20",
"29",
"23",
"23",
"22",
"19",
"25",
"26",
"20",
"24",
"25",
"34",
"31",
"24",
"24",
"27",
"24",
"27",
"22",
"28",
"36",
"23",
"36",
"36",
"34",
"23",
"27",
"28",
"28",
"38",
"39",
"35",
"38",
"30",
"21",
"28",
"26",
"24",
"24",
"27",
"19",
"32",
"30",
"28",
"30",
"31",
"27",
"39",
"37",
"49",
"41",
"34",
"46",
"61",
"42",
"60",
"61",
"57",
"79",
"88",
"82",
"96",
"104",
"113",
"121",
"112",
"127",
"108",
"118",
"95",
"87",
"67",
"82",
"79",
"73",
"56",
"65",
"52",
"46",
"43",
"39",
"59",
"46",
"44",
"46",
"33",
"49",
"46",
"47",
"54",
"58",
"55",
"54",
"61",
"54",
"62",
"52",
"52",
"58",
"54",
"60",
"61",
"83",
"77",
"71",
"71",
"77",
"60",
"73",
"70",
"73",
"76",
"66",
"89",
"76",
"70",
"61",
"70",
"85",
"69",
"74",
"75",
"85",
"84",
"111",
"88",
"109",
"101",
"123",
"111",
"142",
"129",
"124",
"119",
"150",
"113",
"112",
"108",
"117",
"91",
"115",
"94",
"101",
"92",
"87",
"77",
"67",
"71",
"77",
"69",
"72",
"74",
"51",
"73",
"74",
"74",
"64",
"74",
"72",
"66",
"63",
"70",
"54",
"52",
"47",
"85",
"75",
"65",
"71",
"52",
"80",
"65",
"75",
"68",
"80",
"69",
"73",
"71",
"71",
"74",
"80",
"75",
"89",
"90",
"97",
"75",
"82",
"77",
"109",
"98",
"95",
"113",
"104",
"85",
"113",
"129",
"116",
"103",
"136",
"102",
"110",
"136",
"126",
"120",
"106",
"138",
"148",
"143",
"162",
"155",
"136",
"169",
"185",
"179",
"218",
"247",
"286",
"348",
"447",
"548",
"783",
"1047",
"1396",
"1900",
"2568",
"3517",
"4622",
"5696",
"7437",
"9617",
"11865",
"13378",
"16412",
"19046",
"21620",
"23254",
"26126",
"27610",
"29460",
"29207",
"29850",
"29797",
"29307",
"26607",
"25734",
"23326",
"21375",
"17622",
"15742",
"13476",
"11293",
"8744",
"7041",
"5735",
"4379",
"3108",
"2387",
"1819",
"1321",
"863",
"642",
"495",
"364",
"260",
"219",
"146",
"138",
"124",
"129",
"112",
"133",
"122",
"109",
"106",
"98",
"116",
"107",
"106",
"105",
"119",
"106",
"125",
"119",
"118",
"116",
"148",
"126",
"98",
"167",
"134",
"146",
"158",
"174",
"170",
"188",
"179",
"216",
"242",
"263",
"286",
"342",
"392",
"503",
"600",
"650",
"886",
"1032",
"1233",
"1469",
"1759",
"2041",
"2229",
"2612",
"2869",
"3239",
"3336",
"3589",
"3874",
"3912",
"3889",
"3877",
"3890",
"3650",
"3206",
"3176",
"2873",
"2542",
"2235",
"1971",
"1642",
"1406",
"1145",
"923",
"721",
"617",
"441",
"341",
"320",
"218",
"172",
"145",
"115",
"109",
"73",
"77",
"65",
"77",
"65",
"76",
"70",
"71",
"71",
"66",
"62",
"64",
"67",
"80",
"76",
"92",
"69",
"68",
"83",
"67",
"72",
"60",
"67",
"68",
"46",
"77",
"52",
"42",
"54",
"61",
"41",
"52",
"47",
"56",
"55",
"49",
"58",
"65",
"33",
"62",
"28",
"56",
"41",
"53",
"55",
"41",
"40",
"49",
"34",
"48",
"53",
"52",
"39",
"57",
"41",
"33",
"44",
"53",
"50",
"55",
"53",
"44",
"50",
"60",
"49",
"42",
"51",
"39",
"39",
"42",
"49",
"41",
"42",
"52",
"43",
"46",
"52",
"51",
"48",
"37",
"51",
"55",
"57",
"49",
"52",
"41",
"57",
"67",
"47",
"50",
"52",
"41",
"39",
"64",
"60",
"57",
"41",
"62",
"59",
"60",
"58",
"56",
"57",
"71",
"70",
"48",
"54",
"52",
"55",
"50",
"66",
"63",
"73",
"65",
"75",
"56",
"41",
"57",
"61",
"84",
"70",
"66",
"50",
"56",
"44",
"59",
"49",
"61",
"44",
"57",
"43",
"71",
"52",
"72",
"56",
"60",
"49",
"54",
"41",
"60",
"46",
"48",
"46",
"52",
"39",
"62",
"52",
"59",
"44",
"54",
"55",
"70",
"56",
"60",
"62",
"51",
"54",
"59",
"38",
"50",
"58",
"37",
"51",
"35",
"51",
"53",
"53",
"43",
"39",
"48",
"44",
"56",
"39",
"47",
"51",
"50",
"41",
"36",
"60",
"40",
"48",
"30",
"40",
"47",
"55",
"55",
"50",
"44",
"52",
"47",
"31",
"36",
"43",
"61",
"53",
"56",
"50",
"33",
"43",
"58",
"34",
"48",
"53",
"39",
"54",
"54",
"53",
"48",
"35",
"37",
"43",
"49",
"42",
"43",
"46",
"46",
"44",
"42",
"59",
"56",
"43",
"38",
"53",
"50",
"43",
"48",
"40",
"33",
"38",
"43",
"48",
"57",
"57",
"56",
"58",
"46",
"39",
"40",
"42",
"56",
"48",
"56",
"49",
"39",
"42",
"51",
"43",
"47",
"37",
"42",
"36",
"52",
"57",
"47",
"47",
"52",
"47",
"40",
"46",
"51",
"54",
"48",
"43",
"48",
"46",
"51",
"51",
"42",
"40",
"48",
"46",
"47",
"55",
"51",
"47",
"50",
"41",
"40",
"43",
"48",
"56",
"54",
"47",
"46",
"47",
"56",
"33",
"42",
"47",
"41",
"49",
"44",
"50",
"53",
"42",
"54",
"46",
"40",
"51",
"53",
"49",
"41",
"52",
"43",
"48",
"48",
"43",
"44",
"48",
"37",
"42",
"46",
"48",
"46",
"51",
"59",
"44",
"47",
"35",
"48",
"50",
"47",
"54",
"44",
"51",
"41",
"33",
"51",
"32",
"52",
"47",
"53",
"44",
"50",
"50",
"44",
"36",
"42",
"42",
"43",
"33",
"39",
"43",
"32",
"40",
"42",
"46",
"36",
"35",
"46",
"41",
"43",
"44",
"41",
"29",
"49",
"31",
"31",
"37",
"51",
"42",
"51",
"36",
"36",
"29",
"30",
"34",
"46",
"51",
"48",
"41",
"32",
"40",
"41",
"33",
"44",
"46",
"41",
"46",
"37",
"47",
"53",
"46",
"38",
"43",
"41",
"53",
"46",
"46",
"42",
"38",
"32",
"47",
"28",
"39",
"43",
"44",
"43",
"39",
"40",
"41",
"40",
"22",
"40",
"37",
"47",
"41",
"24",
"41",
"35",
"47",
"39",
"47",
"39",
"43",
"53",
"42",
"43",
"47",
"42",
"37",
"48",
"44",
"36",
"27",
"44",
"58",
"31",
"55",
"35",
"57",
"42",
"43",
"47",
"47",
"36",
"42",
"40",
"44",
"39",
"44",
"31",
"37",
"40",
"32",
"39",
"28",
"41",
"36",
"35",
"49",
"41",
"36",
"43",
"42",
"31",
"37",
"42",
"34",
"50",
"32",
"38",
"37",
"31",
"41",
"49",
"37",
"47",
"39",
"41",
"31",
"48",
"38",
"47",
"53",
"39",
"54",
"29",
"31",
"38",
"36",
"49",
"35",
"41",
"33",
"43",
"42",
"38",
"38",
"40",
"43",
"47",
"38",
"31",
"41",
"30",
"32",
"36",
"35",
"43",
"39",
"39",
"33",
"39",
"34",
"44",
"35",
"38",
"37",
"38",
"37",
"42",
"32",
"37",
"41",
"37",
"27",
"35",
"37",
"49",
"36",
"37",
"37",
"36",
"32",
"29",
"39",
"31",
"34",
"35",
"46",
"34",
"29",
"28",
"40",
"44",
"33",
"27",
"50",
"41",
"40",
"34",
"43",
"29",
"35",
"33",
"29",
"42",
"39",
"39",
"35",
"36",
"42",
"29",
"38",
"38",
"26",
"32",
"39",
"37",
"40",
"44",
"27",
"40",
"35",
"48",
"31",
"36",
"39",
"21",
"27",
"37",
"30",
"41",
"29",
"30",
"39",
"30",
"30",
"43",
"37",
"36",
"53",
"39",
"36",
"33",
"34",
"43",
"28",
"46",
"32",
"33",
"36",
"35",
"32",
"42",
"26",
"36",
"43",
"37",
"29",
"37",
"37",
"30",
"27",
"52",
"46",
"35",
"36",
"41",
"32",
"37",
"48",
"38",
"46",
"37",
"40",
"26",
"35",
"47",
"32",
"44",
"49",
"46",
"54",
"39",
"42",
"46",
"47",
"53",
"49",
"50",
"43",
"46",
"40",
"53",
"63",
"51",
"69",
"75",
"69",
"84",
"84",
"74",
"83",
"103",
"77",
"80",
"81",
"64",
"79",
"63",
"68",
"62",
"62",
"63",
"58",
"46",
"47",
"49",
"47",
"51",
"42",
"40",
"40",
"41",
"40",
"36",
"31",
"35",
"39",
"32",
"30",
"29",
"33",
"39",
"31",
"38",
"34",
"38",
"29",
"35",
"27",
"37",
"30",
"26",
"40",
"34",
"34",
"34",
"26",
"36",
"37",
"31",
"40",
"34",
"38",
"24",
"29",
"32",
"25",
"24",
"30",
"42",
"29",
"37",
"28",
"38",
"28",
"28",
"49",
"33",
"43",
"44",
"33",
"32",
"34",
"40",
"41",
"31",
"46",
"46",
"43",
"44",
"47",
"36",
"49",
"47",
"49",
"54",
"24",
"53",
"37",
"40",
"34",
"48",
"25",
"28",
"42",
"30",
"30",
"31",
"34",
"31",
"35",
"40",
"26",
"36",
"30",
"38",
"37",
"28",
"38",
"29",
"39",
"28",
"24",
"25",
"29",
"30",
"30",
"30",
"31",
"30",
"32",
"27",
"38",
"36",
"40",
"26",
"33",
"32",
"29",
"28",
"26",
"24",
"21",
"33",
"31",
"34",
"29",
"23",
"20",
"25",
"23",
"38",
"44",
"35",
"29",
"34",
"19",
"33",
"28",
"23",
"24",
"21",
"32",
"23",
"33",
"30",
"37",
"38",
"19",
"32",
"34",
"37",
"32",
"28",
"26",
"31",
"28",
"30",
"41",
"22",
"27",
"34",
"26",
"27",
"20",
"31",
"24",
"30",
"24",
"34",
"24",
"37",
"34",
"39",
"46",
"29",
"27",
"29",
"33",
"31",
"32",
"31",
"26",
"19",
"29",
"23",
"25",
"33",
"32",
"37",
"28",
"26",
"32",
"25",
"29",
"29",
"28",
"29",
"24",
"27",
"25",
"31",
"19",
"23",
"25",
"30",
"28",
"22",
"15",
"35",
"25",
"31",
"11",
"35",
"30",
"25",
"21",
"28",
"35",
"25",
"31",
"31",
"18",
"20",
"30",
"37",
"23",
"29",
"20",
"26",
"25",
"34",
"26",
"28",
"30",
"35",
"32",
"30",
"28",
"38",
"28",
"26",
"32",
"38",
"31",
"23",
"30",
"25",
"35",
"39",
"20",
"25",
"30",
"37",
"23",
"32",
"38",
"30",
"25",
"23",
"23",
"32",
"24",
"25",
"28",
"33",
"26",
"24",
"17",
"26",
"24",
"24",
"27",
"20",
"23",
"27",
"27",
"30",
"32",
"40",
"31",
"26",
"30",
"32",
"21",
"27",
"31",
"19",
"27",
"18",
"28",
"24",
"32",
"32",
"35",
"27",
"33",
"37",
"28",
"39",
"40",
"49",
"21",
"39",
"27",
"27",
"31",
"21",
"27",
"35",
"28",
"40",
"50",
"34",
"43",
"28",
"32",
"34",
"31",
"34",
"30",
"35",
"39",
"35",
"36",
"39",
"34",
"30",
"38",
"38",
"31",
"47",
"35",
"32",
"39",
"36",
"51",
"48",
"38",
"35",
"35",
"39",
"35",
"43",
"41",
"31",
"33",
"52",
"41",
"44",
"42",
"32",
"41",
"39",
"49",
"49",
"52",
"62",
"40",
"43",
"43",
"50",
"49",
"54",
"64",
"60",
"50",
"43",
"57",
"68",
"67",
"47",
"67",
"83",
"82",
"83",
"93",
"77",
"81",
"83",
"88",
"93",
"106",
"77",
"103",
"125",
"98",
"132",
"136",
"110",
"136",
"106",
"134",
"156",
"136",
"142",
"155",
"159",
"153",
"144",
"165",
"153",
"164",
"176",
"170",
"179",
"176",
"190",
"198",
"175",
"194",
"170",
"206",
"178",
"214",
"200",
"221",
"202",
"194",
"173",
"186",
"179",
"175",
"183",
"184",
"207",
"179",
"170",
"197",
"185",
"166",
"160",
"156",
"143",
"148",
"146",
"162",
"139",
"145",
"105",
"133",
"109",
"108",
"107",
"102",
"92",
"109",
"111",
"113",
"100",
"87",
"89",
"84",
"73",
"54",
"67",
"70",
"63",
"60",
"54",
"60",
"60",
"62",
"43",
"66",
"47",
"39",
"47",
"44",
"51",
"37",
"36",
"55",
"41",
"31",
"38",
"48",
"39",
"51",
"42",
"56",
"56",
"48",
"52",
"52",
"58",
"55",
"68",
"69",
"79",
"61",
"74",
"84",
"60",
"86",
"82",
"80",
"82",
"87",
"98",
"99",
"100",
"99",
"97",
"113",
"107",
"100",
"108",
"96",
"103",
"90",
"81",
"96",
"83",
"87",
"95",
"78",
"74",
"72",
"60",
"68",
"68",
"49",
"57",
"60",
"52",
"47",
"35",
"39",
"32",
"26",
"33",
"27",
"31",
"31",
"24",
"22",
"32",
"31",
"27",
"27",
"14",
"24",
"13722",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Ni, P , Ca, Rh",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    NiLa         0.84     0.032",
"                      P Ka         2.00     0.014",
"                      CaKa         3.69     0.214",
"                      CaKb         4.01     0.025",
"                      NiKaESC      5.72     0.035",
"                      ----         6.38     0.034",
"                      NiKa         7.47    13.134",
"                      NiKb         8.25     1.753",
"                      NiKaSUM     14.94     0.030",
"                      RhKaC       19.19     0.092",
"                      RhKa        20.08     0.044",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
