Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    11
  12,      1.254,         32,         51,       0.71
  13,      1.487,        142,         54,       1.08
  14,      1.740,        173,         51,       2.91
  19,      3.313,        157,         57,       1.52
  20,      3.691,        181,         64,       1.16
  24,      5.412,        578,        144,       1.63
  26,      6.399,       1986,        192,       1.77
  29,      8.041,       6055,        353,       1.59
  30,      8.631,       2728,        343,       1.14
  45,      2.696,        400,         50,       2.01
  58,      4.838,        394,        179,       2.03
