**** Analysis Summary ****

Time of run: ,05/08/16 00:01
Concentration file: ,C:\Users\thiago\Documents\EPA PMF\Data\pmf_fa\RFeH.csv
Uncertainty file: ,C:\Users\thiago\Documents\EPA PMF\Data\pmf_fa\RFeHunc8.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
14                    1,0.00000,0.00000,0.00000,0.00000,0.00001,0.00017,0.00001,0.00003,0.00000,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00000,0.00002,
14                    2,0.00000,0.00000,0.00001,0.00000,0.00000,0.00002,0.00001,0.00002,0.00000,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,
14                    3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00006,0.00000,0.00002,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,
14                    4,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,0.00001,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00001,
14                    5,0.00000,0.00000,0.00001,0.00000,0.00000,0.00004,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,
14                    6,0.00000,0.00000,0.00001,0.00000,0.00000,0.00002,0.00001,0.00001,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00002,
14                    7,0.00000,0.00000,0.00001,0.00000,0.00000,0.00002,0.00002,0.00000,0.00001,0.00001,0.00000,0.00001,0.00000,0.00000,0.00001,0.00002,0.00001,0.00001,
14                    8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005,0.00000,0.00001,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00001,
14                    9,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,0.00001,0.00000,0.00001,
14                    10,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00001,0.00001,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00002,0.00000,0.00002,
14                    11,0.00000,0.00000,0.00000,0.00000,0.00001,0.00007,0.00002,0.00002,0.00001,0.00001,0.00001,0.00000,0.00001,0.00000,0.00002,0.00001,0.00001,0.00003,
14                    12,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,0.00002,
14                    13,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00001,0.00000,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,
15                    1,0.00000,0.00000,0.00000,0.00000,0.00001,0.00003,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00000,0.00001,0.00001,0.00000,0.00002,
15                    2,0.00000,0.00000,0.00001,0.00000,0.00000,0.00016,0.00002,0.00005,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00002,
15                    3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00001,0.00002,0.00001,0.00000,0.00000,0.00001,0.00000,0.00001,0.00000,0.00001,0.00001,0.00001,
15                    4,0.00000,0.00000,0.00001,0.00000,0.00000,0.00018,0.00003,0.00003,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,0.00001,0.00003,
15                    5,0.00000,0.00000,0.00000,0.00001,0.00001,0.00023,0.00002,0.00004,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,0.00001,0.00003,
15                    6,0.00000,0.00000,0.00001,0.00000,0.00000,0.00013,0.00002,0.00003,0.00001,0.00000,0.00001,0.00001,0.00000,0.00001,0.00001,0.00003,0.00001,0.00003,
15                    7,0.00000,0.00000,0.00000,0.00000,0.00000,0.00008,0.00002,0.00003,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00000,0.00004,0.00001,0.00002,
15                    8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00002,0.00000,0.00001,0.00000,0.00001,0.00000,0.00000,0.00000,0.00002,0.00001,0.00001,
15                    9,0.00000,0.00000,0.00001,0.00000,0.00000,0.00015,0.00002,0.00003,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00002,0.00001,0.00003,
15                    10,0.00000,0.00000,0.00000,0.00000,0.00000,0.00010,0.00002,0.00003,0.00001,0.00001,0.00000,0.00001,0.00000,0.00001,0.00001,0.00003,0.00001,0.00003,
15                    11,0.00000,0.00000,0.00000,0.00001,0.00001,0.00005,0.00002,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00002,0.00001,0.00003,
15                    12,0.00000,0.00000,0.00000,0.00000,0.00000,0.00023,0.00002,0.00004,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,0.00001,0.00003,
15                    13,0.00000,0.00000,0.00000,0.00000,0.00000,0.00013,0.00001,0.00003,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00000,0.00001,
15                    14,0.00000,0.00000,0.00001,0.00000,0.00000,0.00009,0.00001,0.00002,0.00001,0.00001,0.00000,0.00001,0.00000,0.00001,0.00001,0.00002,0.00001,0.00001,
