"Sample    : Se 15759",
"49",
"51",
"64",
"66",
"51",
"39",
"44",
"38",
"30",
"28",
"34",
"24",
"24",
"21",
"20",
"29",
"21",
"15",
"25",
"25",
"18",
"18",
"20",
"22",
"25",
"24",
"21",
"21",
"26",
"16",
"28",
"17",
"12",
"23",
"29",
"26",
"24",
"28",
"30",
"24",
"28",
"28",
"37",
"34",
"24",
"24",
"28",
"24",
"41",
"31",
"35",
"33",
"34",
"34",
"35",
"44",
"36",
"37",
"31",
"37",
"34",
"29",
"41",
"40",
"29",
"41",
"40",
"44",
"34",
"29",
"42",
"35",
"23",
"38",
"44",
"34",
"33",
"28",
"38",
"28",
"25",
"28",
"28",
"18",
"29",
"38",
"36",
"26",
"38",
"33",
"37",
"33",
"34",
"26",
"39",
"30",
"22",
"28",
"29",
"39",
"22",
"47",
"28",
"23",
"26",
"21",
"27",
"27",
"31",
"39",
"28",
"33",
"24",
"33",
"25",
"38",
"34",
"36",
"47",
"35",
"36",
"31",
"26",
"29",
"34",
"37",
"31",
"29",
"36",
"38",
"33",
"31",
"31",
"33",
"33",
"37",
"36",
"47",
"33",
"36",
"41",
"34",
"46",
"43",
"38",
"38",
"29",
"36",
"44",
"51",
"43",
"33",
"36",
"33",
"31",
"44",
"37",
"38",
"29",
"35",
"30",
"43",
"40",
"39",
"37",
"44",
"37",
"37",
"23",
"38",
"42",
"47",
"34",
"47",
"40",
"47",
"43",
"35",
"43",
"47",
"48",
"49",
"35",
"39",
"35",
"46",
"38",
"42",
"50",
"48",
"44",
"52",
"41",
"41",
"49",
"39",
"51",
"48",
"53",
"41",
"46",
"47",
"39",
"46",
"37",
"61",
"43",
"56",
"59",
"49",
"49",
"51",
"49",
"47",
"62",
"55",
"56",
"66",
"47",
"53",
"51",
"40",
"50",
"60",
"48",
"72",
"68",
"67",
"59",
"72",
"68",
"67",
"69",
"60",
"63",
"59",
"62",
"75",
"64",
"66",
"65",
"84",
"74",
"76",
"60",
"69",
"64",
"61",
"82",
"67",
"65",
"55",
"57",
"57",
"57",
"73",
"49",
"67",
"59",
"55",
"61",
"74",
"57",
"68",
"54",
"65",
"54",
"67",
"64",
"62",
"67",
"64",
"50",
"77",
"63",
"73",
"66",
"68",
"52",
"86",
"77",
"74",
"68",
"69",
"69",
"71",
"64",
"76",
"67",
"74",
"65",
"79",
"79",
"62",
"77",
"71",
"57",
"78",
"69",
"67",
"67",
"73",
"77",
"73",
"76",
"75",
"73",
"78",
"88",
"77",
"77",
"74",
"61",
"71",
"69",
"77",
"72",
"75",
"66",
"74",
"61",
"67",
"68",
"56",
"80",
"57",
"48",
"53",
"64",
"82",
"77",
"73",
"69",
"60",
"72",
"65",
"72",
"62",
"60",
"64",
"73",
"74",
"85",
"69",
"53",
"74",
"84",
"90",
"68",
"66",
"66",
"90",
"63",
"55",
"62",
"86",
"65",
"69",
"79",
"67",
"60",
"68",
"72",
"60",
"71",
"72",
"76",
"87",
"62",
"63",
"92",
"74",
"81",
"77",
"77",
"79",
"49",
"69",
"51",
"76",
"64",
"59",
"75",
"86",
"68",
"77",
"66",
"79",
"73",
"69",
"86",
"74",
"90",
"74",
"92",
"105",
"110",
"89",
"101",
"122",
"98",
"103",
"124",
"114",
"110",
"102",
"97",
"97",
"72",
"91",
"71",
"100",
"100",
"67",
"65",
"79",
"78",
"57",
"74",
"56",
"64",
"78",
"75",
"61",
"57",
"75",
"59",
"76",
"67",
"72",
"65",
"75",
"75",
"75",
"63",
"82",
"67",
"77",
"69",
"71",
"68",
"75",
"78",
"64",
"80",
"89",
"80",
"88",
"87",
"81",
"92",
"94",
"91",
"91",
"118",
"101",
"100",
"107",
"114",
"108",
"111",
"129",
"118",
"99",
"92",
"111",
"127",
"90",
"99",
"114",
"78",
"84",
"94",
"94",
"85",
"73",
"74",
"73",
"76",
"85",
"77",
"61",
"81",
"78",
"82",
"94",
"79",
"77",
"78",
"66",
"56",
"65",
"78",
"71",
"82",
"86",
"67",
"84",
"81",
"86",
"78",
"64",
"64",
"67",
"61",
"75",
"89",
"69",
"63",
"72",
"74",
"65",
"79",
"73",
"61",
"66",
"71",
"54",
"59",
"78",
"82",
"77",
"65",
"87",
"57",
"67",
"65",
"74",
"77",
"76",
"75",
"94",
"92",
"92",
"75",
"71",
"95",
"71",
"99",
"79",
"97",
"97",
"99",
"86",
"92",
"95",
"78",
"103",
"90",
"98",
"79",
"80",
"86",
"81",
"77",
"84",
"78",
"63",
"92",
"80",
"77",
"86",
"69",
"69",
"71",
"91",
"66",
"63",
"55",
"73",
"74",
"87",
"54",
"75",
"73",
"62",
"82",
"55",
"85",
"78",
"68",
"71",
"71",
"76",
"74",
"89",
"60",
"73",
"69",
"79",
"69",
"55",
"67",
"67",
"72",
"73",
"53",
"73",
"71",
"73",
"67",
"81",
"76",
"64",
"63",
"75",
"63",
"79",
"73",
"68",
"79",
"68",
"85",
"78",
"76",
"67",
"63",
"76",
"68",
"78",
"57",
"90",
"78",
"73",
"63",
"61",
"69",
"71",
"68",
"69",
"88",
"75",
"69",
"69",
"76",
"87",
"67",
"88",
"76",
"77",
"67",
"86",
"80",
"82",
"76",
"61",
"82",
"73",
"71",
"74",
"89",
"86",
"63",
"104",
"85",
"80",
"91",
"86",
"77",
"73",
"90",
"88",
"93",
"97",
"105",
"99",
"107",
"102",
"94",
"118",
"101",
"98",
"118",
"116",
"107",
"113",
"113",
"117",
"115",
"128",
"130",
"133",
"128",
"132",
"153",
"175",
"153",
"176",
"230",
"265",
"287",
"388",
"457",
"613",
"764",
"917",
"1261",
"1692",
"2018",
"2708",
"3125",
"4217",
"4849",
"6057",
"6927",
"8413",
"9733",
"11408",
"12502",
"14324",
"16002",
"17828",
"18094",
"20134",
"21505",
"22728",
"22193",
"23170",
"23878",
"23574",
"21957",
"21822",
"20756",
"19692",
"18220",
"17089",
"15393",
"13928",
"11727",
"10914",
"9087",
"7958",
"6449",
"5609",
"4548",
"3821",
"2732",
"2493",
"1836",
"1501",
"1162",
"911",
"704",
"550",
"366",
"291",
"252",
"243",
"176",
"169",
"144",
"125",
"114",
"111",
"89",
"102",
"81",
"110",
"107",
"100",
"88",
"110",
"90",
"93",
"74",
"84",
"104",
"86",
"88",
"94",
"95",
"99",
"79",
"91",
"81",
"78",
"104",
"98",
"75",
"86",
"106",
"104",
"73",
"119",
"84",
"81",
"92",
"103",
"80",
"97",
"92",
"114",
"94",
"84",
"89",
"108",
"87",
"104",
"79",
"112",
"99",
"116",
"98",
"105",
"81",
"110",
"101",
"108",
"116",
"106",
"135",
"105",
"117",
"107",
"118",
"124",
"139",
"144",
"157",
"169",
"174",
"195",
"242",
"278",
"303",
"363",
"449",
"533",
"606",
"763",
"872",
"1073",
"1177",
"1392",
"1517",
"1789",
"1924",
"2159",
"2402",
"2603",
"2780",
"2954",
"3210",
"3248",
"3212",
"3221",
"3476",
"3374",
"3341",
"3273",
"3156",
"3128",
"2811",
"2652",
"2502",
"2306",
"2022",
"1952",
"1661",
"1530",
"1276",
"1240",
"1058",
"894",
"782",
"689",
"555",
"532",
"423",
"394",
"318",
"264",
"260",
"216",
"192",
"177",
"133",
"149",
"128",
"100",
"82",
"97",
"61",
"74",
"54",
"57",
"68",
"61",
"60",
"61",
"59",
"48",
"51",
"57",
"50",
"59",
"56",
"44",
"46",
"50",
"47",
"40",
"48",
"48",
"35",
"51",
"56",
"54",
"53",
"57",
"54",
"34",
"46",
"49",
"50",
"54",
"65",
"60",
"43",
"42",
"53",
"56",
"65",
"50",
"51",
"42",
"41",
"57",
"47",
"48",
"41",
"62",
"50",
"40",
"64",
"37",
"52",
"47",
"46",
"38",
"36",
"53",
"48",
"62",
"42",
"51",
"48",
"54",
"50",
"56",
"35",
"51",
"34",
"37",
"67",
"48",
"44",
"63",
"50",
"54",
"42",
"51",
"55",
"52",
"59",
"49",
"35",
"67",
"39",
"49",
"47",
"48",
"54",
"50",
"46",
"48",
"35",
"57",
"47",
"59",
"47",
"56",
"43",
"49",
"49",
"63",
"53",
"50",
"65",
"46",
"37",
"41",
"37",
"43",
"33",
"33",
"47",
"53",
"57",
"43",
"43",
"47",
"48",
"44",
"42",
"48",
"55",
"35",
"48",
"52",
"46",
"38",
"38",
"43",
"46",
"61",
"39",
"48",
"40",
"52",
"49",
"40",
"50",
"55",
"35",
"53",
"55",
"42",
"36",
"44",
"46",
"43",
"53",
"44",
"52",
"54",
"38",
"56",
"43",
"53",
"44",
"38",
"37",
"41",
"47",
"34",
"46",
"52",
"53",
"42",
"35",
"43",
"35",
"43",
"42",
"48",
"37",
"54",
"54",
"48",
"51",
"50",
"47",
"53",
"35",
"50",
"48",
"49",
"38",
"48",
"42",
"43",
"47",
"48",
"34",
"47",
"46",
"43",
"55",
"40",
"46",
"30",
"55",
"42",
"48",
"39",
"44",
"53",
"41",
"41",
"42",
"41",
"36",
"35",
"44",
"40",
"36",
"46",
"34",
"49",
"46",
"30",
"39",
"60",
"41",
"35",
"42",
"41",
"37",
"31",
"36",
"51",
"47",
"41",
"33",
"44",
"29",
"44",
"40",
"47",
"34",
"48",
"41",
"41",
"31",
"38",
"42",
"40",
"36",
"43",
"40",
"40",
"47",
"44",
"47",
"36",
"40",
"49",
"42",
"46",
"37",
"43",
"31",
"42",
"40",
"38",
"41",
"50",
"47",
"50",
"40",
"39",
"39",
"39",
"50",
"46",
"46",
"37",
"49",
"42",
"50",
"42",
"40",
"41",
"38",
"40",
"50",
"41",
"49",
"35",
"33",
"36",
"48",
"40",
"30",
"30",
"50",
"36",
"47",
"38",
"40",
"42",
"42",
"34",
"38",
"47",
"36",
"35",
"28",
"34",
"35",
"48",
"41",
"39",
"44",
"36",
"30",
"38",
"42",
"41",
"34",
"56",
"35",
"47",
"36",
"42",
"40",
"43",
"30",
"24",
"30",
"46",
"39",
"39",
"33",
"43",
"37",
"40",
"41",
"33",
"26",
"39",
"42",
"43",
"31",
"28",
"40",
"34",
"52",
"49",
"34",
"43",
"34",
"37",
"46",
"43",
"33",
"43",
"33",
"37",
"38",
"40",
"38",
"44",
"42",
"46",
"36",
"47",
"43",
"36",
"33",
"36",
"38",
"31",
"41",
"35",
"38",
"37",
"31",
"42",
"34",
"33",
"48",
"46",
"37",
"35",
"43",
"44",
"41",
"30",
"25",
"42",
"30",
"30",
"36",
"31",
"49",
"34",
"27",
"38",
"38",
"33",
"39",
"28",
"34",
"40",
"48",
"47",
"47",
"37",
"29",
"29",
"21",
"46",
"33",
"49",
"47",
"49",
"46",
"42",
"38",
"31",
"35",
"47",
"40",
"35",
"40",
"42",
"30",
"47",
"48",
"28",
"42",
"36",
"51",
"35",
"29",
"46",
"36",
"43",
"40",
"48",
"52",
"37",
"28",
"33",
"41",
"28",
"30",
"44",
"53",
"40",
"36",
"23",
"38",
"43",
"40",
"31",
"29",
"38",
"34",
"39",
"41",
"33",
"34",
"41",
"41",
"35",
"33",
"46",
"43",
"25",
"42",
"31",
"42",
"39",
"40",
"25",
"41",
"37",
"43",
"36",
"42",
"25",
"36",
"40",
"26",
"37",
"22",
"43",
"41",
"42",
"35",
"30",
"27",
"31",
"39",
"38",
"34",
"43",
"42",
"39",
"39",
"30",
"36",
"33",
"42",
"31",
"39",
"28",
"43",
"44",
"41",
"51",
"38",
"44",
"49",
"46",
"37",
"43",
"41",
"30",
"37",
"33",
"48",
"24",
"36",
"42",
"40",
"42",
"36",
"36",
"46",
"43",
"41",
"37",
"28",
"25",
"39",
"36",
"31",
"57",
"41",
"48",
"40",
"43",
"47",
"40",
"49",
"41",
"60",
"44",
"38",
"47",
"60",
"51",
"52",
"50",
"42",
"60",
"42",
"47",
"52",
"52",
"51",
"51",
"55",
"44",
"49",
"55",
"42",
"41",
"56",
"62",
"60",
"54",
"54",
"76",
"57",
"69",
"68",
"61",
"57",
"82",
"71",
"62",
"73",
"79",
"77",
"86",
"84",
"82",
"98",
"87",
"81",
"88",
"90",
"90",
"107",
"105",
"104",
"129",
"106",
"111",
"139",
"123",
"149",
"138",
"145",
"158",
"154",
"184",
"153",
"163",
"182",
"197",
"189",
"157",
"206",
"215",
"205",
"215",
"230",
"220",
"230",
"228",
"228",
"203",
"225",
"206",
"247",
"263",
"241",
"230",
"254",
"259",
"240",
"256",
"252",
"285",
"239",
"242",
"263",
"239",
"216",
"234",
"227",
"227",
"225",
"199",
"216",
"205",
"194",
"188",
"223",
"190",
"174",
"183",
"161",
"148",
"171",
"148",
"156",
"166",
"131",
"137",
"154",
"116",
"132",
"145",
"124",
"91",
"112",
"101",
"111",
"75",
"88",
"86",
"100",
"76",
"91",
"82",
"74",
"59",
"72",
"61",
"74",
"72",
"56",
"51",
"52",
"55",
"69",
"39",
"57",
"55",
"57",
"53",
"57",
"64",
"60",
"61",
"85",
"60",
"59",
"72",
"92",
"78",
"90",
"76",
"81",
"76",
"97",
"106",
"113",
"90",
"119",
"98",
"110",
"127",
"120",
"118",
"135",
"129",
"127",
"130",
"120",
"136",
"101",
"119",
"120",
"118",
"120",
"125",
"124",
"112",
"119",
"104",
"101",
"101",
"66",
"80",
"56",
"80",
"61",
"61",
"61",
"68",
"51",
"41",
"39",
"40",
"50",
"42",
"48",
"33",
"29",
"33",
"41",
"42",
"28",
"38",
"37",
"30",
"25",
"19458",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Mg, Se, P , Ca, Ru",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    MgKa         1.20     0.014",
"                      SeLa         1.40     0.494",
"                      P Ka         2.00     0.013",
"                      CaKa         3.69     0.179",
"                      CaKb         4.00     0.026",
"                      SeKa        11.20    14.999",
"                      SeKb        12.49     2.178",
"                      RuKa        19.20     0.141",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   4.547 ug/cm2    -------- Flux       -------- --------",
"Mg                       4.547 ug/cm2    -------- ********** -------- --------",
