"Sample    : Se",
"23",
"29",
"38",
"57",
"43",
"59",
"71",
"74",
"61",
"48",
"47",
"40",
"46",
"31",
"39",
"25",
"25",
"21",
"20",
"15",
"11",
"7",
"9",
"15",
"11",
"9",
"5",
"11",
"17",
"14",
"16",
"17",
"9",
"13",
"14",
"12",
"14",
"15",
"13",
"9",
"14",
"15",
"12",
"5",
"14",
"17",
"5",
"12",
"11",
"10",
"12",
"14",
"8",
"5",
"10",
"12",
"10",
"13",
"9",
"10",
"11",
"13",
"9",
"9",
"17",
"7",
"11",
"5",
"5",
"11",
"9",
"14",
"15",
"12",
"17",
"13",
"25",
"15",
"16",
"19",
"12",
"17",
"10",
"15",
"8",
"11",
"14",
"17",
"11",
"13",
"14",
"10",
"7",
"15",
"20",
"12",
"17",
"20",
"16",
"13",
"9",
"13",
"12",
"3",
"12",
"11",
"7",
"9",
"12",
"21",
"8",
"10",
"14",
"15",
"9",
"9",
"9",
"15",
"8",
"10",
"13",
"7",
"8",
"12",
"12",
"11",
"15",
"12",
"11",
"19",
"11",
"13",
"11",
"11",
"10",
"17",
"11",
"19",
"14",
"13",
"20",
"21",
"12",
"16",
"10",
"15",
"14",
"17",
"19",
"17",
"19",
"11",
"11",
"13",
"11",
"20",
"20",
"20",
"15",
"35",
"37",
"43",
"56",
"77",
"100",
"137",
"181",
"214",
"257",
"329",
"402",
"507",
"537",
"648",
"667",
"692",
"584",
"611",
"550",
"505",
"470",
"413",
"302",
"265",
"182",
"166",
"114",
"100",
"61",
"51",
"52",
"46",
"31",
"33",
"28",
"37",
"41",
"40",
"38",
"52",
"48",
"71",
"72",
"78",
"77",
"82",
"94",
"98",
"83",
"89",
"77",
"82",
"68",
"99",
"53",
"60",
"49",
"48",
"35",
"26",
"23",
"16",
"23",
"28",
"23",
"22",
"20",
"26",
"15",
"19",
"15",
"16",
"28",
"28",
"22",
"21",
"25",
"28",
"25",
"32",
"31",
"29",
"28",
"27",
"20",
"37",
"26",
"33",
"34",
"27",
"41",
"40",
"26",
"38",
"37",
"34",
"31",
"38",
"38",
"20",
"38",
"37",
"40",
"47",
"29",
"50",
"41",
"40",
"41",
"43",
"46",
"41",
"36",
"46",
"46",
"33",
"46",
"49",
"39",
"35",
"43",
"33",
"39",
"29",
"27",
"35",
"35",
"34",
"32",
"23",
"28",
"31",
"33",
"24",
"25",
"26",
"26",
"31",
"35",
"37",
"21",
"33",
"35",
"21",
"37",
"31",
"24",
"27",
"31",
"21",
"16",
"34",
"24",
"39",
"36",
"20",
"21",
"40",
"34",
"32",
"32",
"34",
"38",
"31",
"31",
"31",
"32",
"40",
"33",
"34",
"28",
"39",
"32",
"32",
"27",
"41",
"28",
"38",
"38",
"41",
"36",
"29",
"32",
"41",
"29",
"48",
"46",
"36",
"38",
"34",
"29",
"41",
"32",
"31",
"37",
"39",
"35",
"33",
"25",
"35",
"28",
"26",
"32",
"26",
"36",
"43",
"27",
"44",
"32",
"35",
"38",
"36",
"35",
"45",
"28",
"44",
"37",
"35",
"37",
"56",
"43",
"41",
"36",
"36",
"34",
"47",
"49",
"38",
"52",
"52",
"49",
"39",
"47",
"35",
"44",
"38",
"37",
"53",
"50",
"38",
"51",
"52",
"34",
"35",
"51",
"41",
"45",
"46",
"35",
"57",
"40",
"53",
"45",
"53",
"50",
"41",
"43",
"54",
"58",
"58",
"49",
"53",
"51",
"57",
"49",
"47",
"45",
"60",
"44",
"64",
"49",
"58",
"47",
"61",
"54",
"51",
"57",
"71",
"59",
"60",
"64",
"44",
"60",
"68",
"63",
"75",
"63",
"62",
"65",
"68",
"69",
"73",
"68",
"69",
"77",
"63",
"63",
"56",
"81",
"64",
"46",
"58",
"69",
"77",
"73",
"66",
"68",
"63",
"74",
"63",
"62",
"64",
"68",
"64",
"58",
"73",
"63",
"61",
"71",
"53",
"60",
"62",
"70",
"74",
"64",
"71",
"66",
"70",
"75",
"76",
"72",
"73",
"58",
"63",
"54",
"63",
"69",
"71",
"80",
"68",
"61",
"68",
"71",
"65",
"72",
"84",
"82",
"85",
"61",
"71",
"68",
"69",
"63",
"82",
"68",
"83",
"73",
"78",
"73",
"75",
"69",
"82",
"85",
"83",
"73",
"68",
"75",
"76",
"65",
"61",
"64",
"64",
"70",
"83",
"66",
"54",
"71",
"77",
"64",
"69",
"60",
"70",
"74",
"77",
"73",
"77",
"68",
"72",
"73",
"77",
"65",
"84",
"68",
"73",
"76",
"85",
"72",
"77",
"92",
"82",
"86",
"75",
"68",
"72",
"70",
"56",
"47",
"66",
"64",
"69",
"72",
"73",
"62",
"85",
"64",
"62",
"56",
"61",
"71",
"74",
"69",
"88",
"60",
"68",
"63",
"75",
"60",
"89",
"63",
"77",
"86",
"78",
"68",
"70",
"86",
"85",
"78",
"76",
"75",
"87",
"74",
"88",
"104",
"104",
"83",
"110",
"93",
"98",
"111",
"97",
"100",
"109",
"109",
"97",
"102",
"108",
"73",
"85",
"100",
"92",
"76",
"96",
"81",
"75",
"85",
"90",
"84",
"75",
"78",
"75",
"71",
"58",
"64",
"81",
"76",
"74",
"69",
"86",
"64",
"90",
"70",
"77",
"71",
"80",
"62",
"68",
"74",
"75",
"66",
"93",
"61",
"75",
"83",
"71",
"73",
"89",
"88",
"84",
"88",
"73",
"105",
"95",
"108",
"97",
"97",
"109",
"139",
"119",
"106",
"113",
"110",
"102",
"111",
"104",
"95",
"95",
"100",
"93",
"126",
"85",
"90",
"78",
"96",
"84",
"89",
"86",
"90",
"93",
"76",
"85",
"75",
"82",
"82",
"106",
"70",
"92",
"82",
"69",
"68",
"74",
"80",
"70",
"82",
"71",
"72",
"61",
"72",
"80",
"62",
"81",
"71",
"89",
"71",
"75",
"73",
"64",
"68",
"74",
"72",
"74",
"63",
"72",
"57",
"72",
"61",
"64",
"66",
"66",
"75",
"51",
"70",
"76",
"80",
"70",
"68",
"56",
"69",
"73",
"71",
"84",
"60",
"83",
"80",
"86",
"66",
"82",
"82",
"76",
"74",
"83",
"89",
"109",
"84",
"97",
"72",
"86",
"78",
"76",
"102",
"106",
"88",
"75",
"90",
"80",
"80",
"72",
"86",
"78",
"56",
"83",
"62",
"77",
"77",
"71",
"88",
"62",
"71",
"66",
"68",
"80",
"74",
"60",
"73",
"73",
"65",
"69",
"66",
"82",
"62",
"53",
"56",
"69",
"72",
"60",
"59",
"72",
"69",
"65",
"61",
"81",
"75",
"65",
"75",
"64",
"59",
"68",
"66",
"71",
"72",
"83",
"77",
"65",
"54",
"57",
"70",
"62",
"54",
"48",
"74",
"66",
"76",
"83",
"83",
"61",
"72",
"69",
"74",
"74",
"72",
"76",
"80",
"77",
"68",
"63",
"56",
"65",
"83",
"72",
"80",
"68",
"69",
"87",
"77",
"77",
"82",
"78",
"73",
"71",
"74",
"73",
"82",
"77",
"89",
"68",
"78",
"95",
"92",
"86",
"66",
"75",
"73",
"93",
"77",
"92",
"76",
"69",
"94",
"84",
"114",
"102",
"89",
"96",
"80",
"95",
"104",
"111",
"107",
"97",
"95",
"110",
"102",
"99",
"104",
"106",
"94",
"110",
"139",
"121",
"126",
"122",
"131",
"143",
"134",
"145",
"165",
"157",
"169",
"202",
"269",
"310",
"402",
"450",
"611",
"793",
"968",
"1258",
"1670",
"2106",
"2501",
"3448",
"4030",
"5082",
"5947",
"7306",
"8672",
"10256",
"11514",
"13207",
"15033",
"17094",
"17705",
"19632",
"21572",
"22727",
"22847",
"24006",
"25212",
"25269",
"23968",
"24120",
"23116",
"22885",
"20732",
"20054",
"18110",
"16881",
"14810",
"13240",
"11684",
"10322",
"8418",
"7490",
"6108",
"5304",
"4087",
"3352",
"2603",
"2131",
"1480",
"1327",
"1026",
"767",
"578",
"416",
"345",
"289",
"215",
"191",
"145",
"159",
"129",
"128",
"117",
"111",
"107",
"122",
"93",
"100",
"95",
"73",
"95",
"95",
"80",
"101",
"94",
"92",
"97",
"90",
"105",
"83",
"71",
"75",
"69",
"92",
"100",
"93",
"82",
"95",
"100",
"106",
"73",
"86",
"85",
"82",
"95",
"95",
"85",
"110",
"94",
"82",
"88",
"98",
"109",
"106",
"105",
"99",
"94",
"100",
"98",
"100",
"105",
"101",
"85",
"122",
"108",
"107",
"104",
"113",
"114",
"122",
"90",
"118",
"133",
"128",
"123",
"153",
"157",
"162",
"180",
"198",
"191",
"243",
"250",
"336",
"379",
"442",
"572",
"559",
"720",
"937",
"1010",
"1233",
"1372",
"1609",
"1691",
"1927",
"2235",
"2555",
"2613",
"2889",
"3091",
"3163",
"3298",
"3443",
"3686",
"3680",
"3660",
"3599",
"3554",
"3581",
"3214",
"3194",
"2874",
"2805",
"2444",
"2371",
"2199",
"1956",
"1707",
"1527",
"1352",
"1173",
"1017",
"838",
"771",
"723",
"553",
"505",
"403",
"375",
"306",
"276",
"281",
"221",
"149",
"172",
"182",
"125",
"117",
"95",
"61",
"60",
"70",
"75",
"57",
"74",
"59",
"54",
"64",
"60",
"62",
"52",
"61",
"53",
"53",
"53",
"56",
"66",
"57",
"52",
"51",
"50",
"53",
"63",
"39",
"62",
"54",
"49",
"59",
"47",
"52",
"49",
"39",
"56",
"61",
"52",
"43",
"54",
"50",
"45",
"50",
"47",
"48",
"56",
"45",
"59",
"60",
"63",
"48",
"36",
"54",
"58",
"49",
"48",
"59",
"44",
"53",
"41",
"60",
"47",
"49",
"48",
"52",
"52",
"51",
"36",
"43",
"57",
"58",
"47",
"59",
"40",
"54",
"52",
"44",
"51",
"51",
"46",
"29",
"41",
"53",
"52",
"38",
"39",
"47",
"56",
"53",
"53",
"60",
"63",
"44",
"53",
"53",
"46",
"62",
"48",
"43",
"50",
"57",
"38",
"47",
"44",
"40",
"39",
"49",
"61",
"46",
"57",
"58",
"47",
"50",
"49",
"52",
"39",
"53",
"40",
"41",
"45",
"39",
"57",
"60",
"41",
"53",
"52",
"57",
"60",
"53",
"52",
"40",
"38",
"40",
"36",
"56",
"54",
"40",
"47",
"58",
"35",
"43",
"45",
"35",
"39",
"44",
"38",
"53",
"38",
"41",
"46",
"45",
"48",
"33",
"49",
"36",
"28",
"45",
"32",
"56",
"36",
"58",
"40",
"56",
"60",
"40",
"63",
"45",
"56",
"52",
"48",
"49",
"54",
"33",
"50",
"46",
"62",
"46",
"52",
"47",
"36",
"38",
"43",
"46",
"39",
"37",
"43",
"41",
"33",
"31",
"43",
"59",
"46",
"38",
"38",
"50",
"35",
"43",
"37",
"45",
"46",
"33",
"40",
"51",
"48",
"37",
"34",
"43",
"57",
"43",
"59",
"49",
"44",
"58",
"37",
"49",
"38",
"47",
"45",
"25",
"43",
"48",
"38",
"49",
"66",
"41",
"49",
"43",
"35",
"44",
"41",
"54",
"49",
"31",
"38",
"45",
"34",
"47",
"38",
"29",
"46",
"36",
"44",
"31",
"48",
"43",
"40",
"48",
"40",
"36",
"40",
"36",
"41",
"41",
"45",
"36",
"46",
"41",
"38",
"49",
"46",
"44",
"41",
"44",
"36",
"36",
"40",
"48",
"38",
"34",
"39",
"23",
"48",
"35",
"44",
"39",
"41",
"31",
"61",
"40",
"46",
"49",
"48",
"37",
"32",
"45",
"47",
"37",
"41",
"47",
"48",
"37",
"39",
"38",
"51",
"41",
"39",
"33",
"43",
"47",
"41",
"43",
"39",
"33",
"45",
"34",
"37",
"35",
"54",
"35",
"39",
"44",
"48",
"31",
"32",
"34",
"49",
"38",
"39",
"48",
"44",
"35",
"35",
"47",
"43",
"48",
"36",
"35",
"38",
"40",
"37",
"45",
"35",
"34",
"32",
"29",
"36",
"31",
"39",
"43",
"37",
"47",
"38",
"52",
"28",
"38",
"36",
"41",
"39",
"46",
"56",
"34",
"38",
"29",
"39",
"35",
"43",
"35",
"41",
"43",
"25",
"38",
"26",
"41",
"43",
"45",
"46",
"40",
"29",
"38",
"34",
"41",
"38",
"34",
"35",
"39",
"44",
"53",
"29",
"38",
"47",
"25",
"37",
"40",
"35",
"34",
"28",
"19",
"39",
"40",
"32",
"47",
"29",
"37",
"40",
"29",
"41",
"27",
"29",
"38",
"27",
"38",
"43",
"35",
"35",
"38",
"36",
"44",
"35",
"44",
"38",
"39",
"45",
"49",
"33",
"40",
"33",
"51",
"43",
"40",
"51",
"32",
"27",
"34",
"38",
"35",
"36",
"59",
"50",
"35",
"41",
"35",
"50",
"49",
"41",
"43",
"36",
"37",
"27",
"24",
"37",
"39",
"39",
"32",
"39",
"31",
"32",
"29",
"26",
"46",
"33",
"32",
"39",
"37",
"41",
"32",
"47",
"33",
"40",
"40",
"39",
"45",
"33",
"36",
"28",
"28",
"28",
"56",
"48",
"46",
"48",
"43",
"31",
"36",
"35",
"43",
"28",
"38",
"38",
"35",
"38",
"37",
"40",
"39",
"32",
"47",
"33",
"43",
"29",
"39",
"36",
"33",
"49",
"37",
"36",
"46",
"34",
"40",
"35",
"44",
"32",
"45",
"47",
"39",
"38",
"33",
"32",
"36",
"43",
"43",
"26",
"40",
"39",
"28",
"41",
"33",
"44",
"37",
"43",
"35",
"39",
"32",
"47",
"43",
"43",
"38",
"43",
"40",
"35",
"40",
"44",
"38",
"35",
"54",
"44",
"35",
"36",
"37",
"38",
"50",
"40",
"32",
"37",
"47",
"51",
"47",
"44",
"47",
"44",
"37",
"51",
"49",
"35",
"41",
"45",
"45",
"52",
"50",
"46",
"48",
"38",
"47",
"48",
"35",
"37",
"44",
"50",
"57",
"48",
"71",
"43",
"48",
"64",
"43",
"40",
"51",
"37",
"48",
"50",
"58",
"62",
"57",
"59",
"54",
"65",
"66",
"63",
"68",
"63",
"81",
"61",
"68",
"88",
"71",
"71",
"97",
"87",
"78",
"92",
"84",
"105",
"107",
"92",
"109",
"120",
"113",
"109",
"124",
"146",
"129",
"153",
"129",
"135",
"154",
"148",
"169",
"149",
"153",
"173",
"175",
"189",
"194",
"201",
"192",
"213",
"208",
"226",
"195",
"259",
"242",
"253",
"226",
"221",
"238",
"235",
"243",
"253",
"255",
"228",
"264",
"256",
"235",
"240",
"240",
"247",
"259",
"243",
"226",
"272",
"208",
"234",
"202",
"265",
"192",
"203",
"202",
"204",
"191",
"232",
"167",
"189",
"158",
"173",
"167",
"156",
"158",
"157",
"165",
"124",
"119",
"118",
"145",
"104",
"119",
"111",
"110",
"94",
"118",
"93",
"87",
"96",
"77",
"90",
"84",
"71",
"76",
"81",
"85",
"63",
"53",
"66",
"53",
"69",
"56",
"49",
"46",
"59",
"47",
"65",
"56",
"53",
"50",
"54",
"49",
"45",
"57",
"65",
"68",
"58",
"54",
"90",
"69",
"84",
"94",
"96",
"92",
"106",
"100",
"117",
"123",
"109",
"134",
"143",
"131",
"129",
"134",
"137",
"117",
"139",
"131",
"122",
"130",
"133",
"124",
"110",
"107",
"132",
"104",
"114",
"102",
"97",
"88",
"86",
"90",
"85",
"94",
"74",
"72",
"57",
"57",
"59",
"47",
"54",
"61",
"48",
"48",
"43",
"47",
"37",
"43",
"37",
"25",
"32",
"25",
"39",
"46",
"19295",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Mg, Se, P , Ca",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    MgKa         1.20     0.013",
"                      SeLa         1.40     0.521",
"                      P Ka         2.01     0.023",
"                      CaKa         3.68     0.307",
"                      CaKb         4.00     0.034",
"                      SeKa        11.20    15.786",
"                      SeKb        12.49     2.357",
"                      ----        19.10     0.135",
"                      ----        19.47     0.069",
"                      ----        20.03     0.072",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   4.402 ug/cm2    -------- Flux       -------- --------",
"Mg                       4.402 ug/cm2    -------- ********** -------- --------",
