"Sample    : se31505",
"71",
"53",
"73",
"72",
"70",
"66",
"78",
"55",
"70",
"57",
"55",
"57",
"78",
"53",
"56",
"70",
"53",
"58",
"75",
"62",
"80",
"75",
"76",
"64",
"66",
"79",
"71",
"70",
"74",
"62",
"81",
"73",
"83",
"89",
"106",
"96",
"90",
"82",
"103",
"115",
"116",
"119",
"99",
"106",
"111",
"98",
"101",
"88",
"99",
"88",
"104",
"83",
"95",
"82",
"77",
"60",
"80",
"69",
"73",
"72",
"67",
"67",
"79",
"73",
"59",
"72",
"92",
"69",
"68",
"69",
"74",
"71",
"67",
"60",
"53",
"71",
"69",
"71",
"61",
"86",
"54",
"62",
"68",
"55",
"61",
"71",
"76",
"59",
"69",
"72",
"67",
"64",
"55",
"67",
"72",
"75",
"73",
"63",
"59",
"62",
"63",
"80",
"67",
"60",
"51",
"70",
"64",
"68",
"81",
"55",
"64",
"68",
"75",
"83",
"71",
"71",
"76",
"85",
"74",
"102",
"85",
"94",
"78",
"96",
"100",
"77",
"86",
"72",
"93",
"83",
"87",
"74",
"76",
"77",
"79",
"88",
"94",
"83",
"73",
"79",
"66",
"68",
"58",
"73",
"68",
"64",
"66",
"71",
"78",
"56",
"69",
"56",
"70",
"64",
"73",
"56",
"87",
"66",
"75",
"61",
"60",
"66",
"71",
"77",
"68",
"71",
"60",
"67",
"66",
"51",
"72",
"67",
"58",
"66",
"60",
"63",
"51",
"69",
"55",
"76",
"59",
"64",
"59",
"68",
"56",
"56",
"54",
"69",
"52",
"67",
"71",
"72",
"60",
"67",
"73",
"69",
"70",
"49",
"66",
"70",
"83",
"61",
"68",
"59",
"79",
"62",
"71",
"60",
"73",
"62",
"69",
"64",
"66",
"68",
"83",
"62",
"62",
"63",
"86",
"71",
"78",
"72",
"79",
"86",
"83",
"73",
"75",
"80",
"77",
"67",
"57",
"89",
"73",
"85",
"84",
"100",
"89",
"78",
"76",
"77",
"90",
"74",
"81",
"87",
"78",
"97",
"95",
"82",
"93",
"94",
"88",
"108",
"104",
"109",
"90",
"93",
"97",
"116",
"119",
"102",
"108",
"111",
"129",
"146",
"123",
"141",
"130",
"179",
"165",
"185",
"226",
"264",
"338",
"377",
"430",
"554",
"740",
"934",
"1249",
"1579",
"2011",
"2359",
"3252",
"3740",
"4853",
"5612",
"6916",
"8208",
"9856",
"10601",
"12363",
"14003",
"15966",
"16779",
"18404",
"19759",
"21633",
"21598",
"22248",
"23403",
"23594",
"22216",
"22828",
"21708",
"21330",
"19284",
"18491",
"16991",
"15769",
"13505",
"12651",
"10732",
"9561",
"8042",
"6902",
"5658",
"4701",
"3702",
"2999",
"2427",
"1886",
"1428",
"1142",
"930",
"682",
"568",
"420",
"346",
"241",
"223",
"160",
"136",
"120",
"125",
"123",
"111",
"115",
"94",
"96",
"100",
"73",
"86",
"83",
"103",
"105",
"81",
"82",
"75",
"72",
"63",
"91",
"76",
"79",
"74",
"81",
"82",
"85",
"99",
"84",
"73",
"81",
"76",
"86",
"92",
"87",
"74",
"89",
"96",
"80",
"77",
"66",
"83",
"80",
"91",
"94",
"87",
"73",
"75",
"92",
"87",
"82",
"91",
"110",
"94",
"99",
"95",
"79",
"89",
"102",
"86",
"117",
"98",
"94",
"99",
"110",
"102",
"121",
"122",
"133",
"158",
"143",
"158",
"183",
"192",
"214",
"241",
"300",
"335",
"408",
"461",
"586",
"658",
"783",
"912",
"1036",
"1298",
"1466",
"1661",
"1832",
"2128",
"2237",
"2388",
"2669",
"2823",
"3128",
"2982",
"3172",
"3411",
"3443",
"3250",
"3468",
"3307",
"3138",
"3002",
"3049",
"2793",
"2494",
"2257",
"2137",
"2038",
"1747",
"1522",
"1438",
"1239",
"1070",
"943",
"846",
"695",
"624",
"559",
"424",
"391",
"339",
"308",
"280",
"225",
"206",
"153",
"151",
"132",
"135",
"90",
"91",
"68",
"92",
"78",
"79",
"70",
"52",
"61",
"53",
"57",
"77",
"48",
"46",
"51",
"45",
"42",
"35",
"47",
"45",
"47",
"29",
"44",
"44",
"44",
"52",
"51",
"51",
"36",
"47",
"53",
"48",
"43",
"52",
"42",
"47",
"33",
"42",
"55",
"55",
"43",
"53",
"43",
"39",
"50",
"58",
"39",
"38",
"49",
"47",
"38",
"42",
"47",
"46",
"45",
"55",
"49",
"43",
"44",
"57",
"46",
"50",
"54",
"36",
"39",
"53",
"49",
"44",
"43",
"39",
"58",
"38",
"34",
"55",
"41",
"49",
"52",
"35",
"48",
"58",
"47",
"44",
"51",
"48",
"37",
"37",
"46",
"38",
"46",
"35",
"40",
"56",
"45",
"40",
"43",
"43",
"35",
"47",
"42",
"50",
"42",
"52",
"40",
"60",
"51",
"45",
"49",
"38",
"41",
"52",
"43",
"35",
"42",
"51",
"37",
"37",
"39",
"37",
"53",
"34",
"45",
"34",
"50",
"42",
"36",
"41",
"35",
"37",
"38",
"44",
"32",
"35",
"49",
"37",
"42",
"38",
"42",
"49",
"45",
"39",
"31",
"40",
"31",
"34",
"37",
"44",
"48",
"41",
"42",
"32",
"36",
"47",
"49",
"48",
"38",
"32",
"29",
"43",
"48",
"44",
"41",
"38",
"55",
"28",
"39",
"42",
"43",
"32",
"42",
"43",
"47",
"43",
"38",
"44",
"46",
"41",
"43",
"39",
"39",
"33",
"49",
"50",
"35",
"43",
"36",
"45",
"39",
"38",
"43",
"40",
"43",
"38",
"34",
"38",
"35",
"41",
"33",
"40",
"39",
"39",
"35",
"40",
"50",
"39",
"39",
"45",
"46",
"37",
"35",
"36",
"49",
"35",
"55",
"47",
"38",
"41",
"25",
"34",
"50",
"36",
"28",
"33",
"42",
"44",
"36",
"37",
"37",
"38",
"38",
"35",
"29",
"27",
"32",
"38",
"44",
"42",
"37",
"35",
"42",
"42",
"47",
"37",
"41",
"44",
"41",
"43",
"36",
"47",
"31",
"30",
"35",
"55",
"37",
"38",
"48",
"49",
"29",
"35",
"43",
"39",
"35",
"28",
"39",
"34",
"31",
"29",
"38",
"37",
"41",
"32",
"43",
"46",
"38",
"36",
"39",
"37",
"37",
"51",
"39",
"47",
"47",
"23",
"44",
"46",
"45",
"37",
"42",
"39",
"40",
"34",
"33",
"31",
"34",
"25",
"32",
"45",
"39",
"40",
"40",
"35",
"52",
"36",
"37",
"38",
"43",
"36",
"31",
"38",
"33",
"37",
"30",
"41",
"40",
"28",
"35",
"38",
"22",
"50",
"34",
"32",
"22",
"37",
"33",
"41",
"40",
"35",
"33",
"28",
"34",
"31",
"42",
"40",
"36",
"35",
"27",
"42",
"32",
"29",
"21",
"38",
"37",
"41",
"27",
"33",
"33",
"34",
"44",
"42",
"27",
"26",
"41",
"39",
"31",
"38",
"31",
"44",
"46",
"26",
"32",
"44",
"41",
"36",
"30",
"35",
"36",
"39",
"35",
"32",
"42",
"39",
"31",
"34",
"33",
"46",
"38",
"36",
"29",
"38",
"34",
"34",
"30",
"35",
"30",
"41",
"33",
"35",
"26",
"34",
"28",
"31",
"33",
"33",
"29",
"36",
"39",
"39",
"34",
"45",
"28",
"42",
"36",
"40",
"31",
"30",
"32",
"28",
"42",
"37",
"34",
"37",
"18",
"38",
"24",
"28",
"31",
"35",
"44",
"26",
"32",
"37",
"28",
"27",
"31",
"37",
"34",
"29",
"28",
"31",
"26",
"37",
"30",
"48",
"34",
"27",
"43",
"33",
"35",
"44",
"29",
"28",
"35",
"26",
"44",
"32",
"47",
"42",
"35",
"33",
"28",
"30",
"30",
"47",
"39",
"35",
"29",
"30",
"35",
"37",
"41",
"25",
"27",
"34",
"38",
"37",
"35",
"39",
"26",
"41",
"33",
"38",
"38",
"28",
"37",
"33",
"38",
"36",
"33",
"30",
"30",
"28",
"29",
"34",
"47",
"35",
"32",
"38",
"36",
"36",
"40",
"36",
"33",
"33",
"34",
"29",
"40",
"33",
"31",
"38",
"34",
"35",
"42",
"37",
"35",
"35",
"29",
"35",
"43",
"30",
"29",
"26",
"32",
"42",
"33",
"37",
"41",
"37",
"33",
"35",
"28",
"35",
"32",
"35",
"46",
"38",
"37",
"35",
"38",
"40",
"42",
"26",
"30",
"24",
"22",
"36",
"38",
"36",
"40",
"43",
"32",
"39",
"37",
"31",
"37",
"50",
"42",
"29",
"49",
"42",
"34",
"34",
"50",
"39",
"30",
"43",
"34",
"44",
"41",
"31",
"41",
"49",
"47",
"36",
"48",
"42",
"29",
"45",
"50",
"51",
"46",
"55",
"53",
"50",
"44",
"47",
"40",
"42",
"50",
"58",
"57",
"59",
"56",
"60",
"51",
"48",
"57",
"66",
"68",
"55",
"50",
"75",
"66",
"77",
"66",
"59",
"60",
"83",
"96",
"69",
"70",
"116",
"77",
"97",
"109",
"100",
"104",
"96",
"126",
"149",
"114",
"129",
"121",
"126",
"128",
"145",
"151",
"141",
"147",
"154",
"178",
"200",
"171",
"204",
"217",
"191",
"170",
"189",
"199",
"229",
"213",
"200",
"228",
"227",
"207",
"238",
"246",
"231",
"209",
"236",
"260",
"253",
"210",
"230",
"226",
"225",
"213",
"227",
"241",
"240",
"207",
"215",
"209",
"206",
"222",
"186",
"194",
"198",
"180",
"169",
"158",
"182",
"149",
"147",
"175",
"144",
"131",
"143",
"156",
"122",
"122",
"115",
"132",
"95",
"108",
"103",
"90",
"110",
"99",
"85",
"92",
"76",
"84",
"79",
"82",
"73",
"53",
"79",
"59",
"58",
"47",
"62",
"71",
"56",
"67",
"53",
"46",
"52",
"43",
"58",
"57",
"60",
"59",
"60",
"47",
"51",
"61",
"57",
"66",
"76",
"64",
"75",
"89",
"75",
"92",
"81",
"90",
"93",
"80",
"105",
"106",
"120",
"92",
"121",
"115",
"126",
"121",
"126",
"131",
"141",
"116",
"157",
"130",
"115",
"120",
"114",
"107",
"105",
"109",
"115",
"101",
"91",
"84",
"93",
"87",
"91",
"84",
"74",
"67",
"54",
"50",
"60",
"50",
"51",
"36",
"43",
"31",
"46",
"33",
"24",
"39",
"27",
"24",
"28",
"27",
"35",
"19",
"18141",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Se, P , Ca, Ru",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    ----         1.19     0.024",
"                      SeLa         1.40     0.485",
"                      P Ka         2.00     0.018",
"                      CaKa         3.69     0.267",
"                      CaKb         4.01     0.038",
"                      SeKa        11.20    14.639",
"                      SeKb        12.51     2.144",
"                      RuKa        19.19     0.121",
"                      ----        19.48     0.058",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
